interval_index,z_mid,group,component,partition_lane,macro_index,macro_owner_current_s-1_cMpc-3
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,4,4.345089803207586e+46
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,5,1.0966162549521089e+45
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,6,3.5264205194991914e+49
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,7,2.1906471240658819e+49
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,8,9.076757190059625e+48
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,9,4.029104827531955e+48
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,10,3.480962021693452e+47
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,11,8.7210218079554e+45
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,12,2.927772911852125e+49
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,13,1.0864486789095913e+49
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,14,3.195772302150213e+48
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,15,2.4292957607819704e+48
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,16,2.342439486237556e+47
1,5.85,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,17,6.223857839607448e+45
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,0.0
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,1.8486947138795687e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,3.541276081264008e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,1.9943910886274417e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,9.92566660714054e+46
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,9.958738521970311e+45
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,2.584889040688253e+44
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,8.418219483408015e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,1.6125560959095943e+48
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,9.081662750355309e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,4.51975328272e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,4.534812915642843e+46
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,1.1770555257933252e+45
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,2.610758499548843e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,5.001051043742689e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,2.8165134280779692e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,1.4017197249349812e+47
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,1.4063901976793594e+46
1,5.85,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,3.6504248011860396e+44
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,0,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,1,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,2,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,3,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,4,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,5,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,6,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,7,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,8,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,9,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,10,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,11,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,12,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,13,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,14,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,15,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,16,0.0
1,5.85,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,17,0.0
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,5.88184374572757e+46
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,1.1266994173833203e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,6.345394219557608e+46
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,3.157969761966321e+46
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,3.1684919879423184e+45
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,8.224134208436095e+43
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,3.1087764072958693e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,5.955031650440404e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,3.353780327653392e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,1.6691062046804287e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,1.6746675982299015e+46
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,4.3467653176252644e+44
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,1.221094362676104e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,2.339073199618017e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,1.3173293010525022e+47
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,6.55607194026482e+46
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,6.577916503598341e+45
1,5.85,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,1.7073632612405935e+44
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,7.237281758407301e+46
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,1.38634100005793e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,7.807654847761819e+46
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,3.8857062410884533e+46
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,3.8986532552231354e+45
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,1.0119339965234914e+44
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,3.295569887668682e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,6.3128448032633175e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,3.55529507742376e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,1.769395873745214e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,1.7752914283666731e+46
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,4.607944416944704e+44
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,1.0220613886399927e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,1.9578146256386485e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,1.1026104581951969e+47
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,5.487461244686885e+46
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,5.5057452409260975e+45
1,5.85,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,1.4290706099667237e+44
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,0,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,1,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,2,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,3,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,4,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,5,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,6,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,7,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,8,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,9,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,10,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,11,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,12,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,13,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,14,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,15,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,16,0.0
1,5.85,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,17,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
1,5.85,G3,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2.360965907186274e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,1,9.312610731147139e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,2,4.764098564960858e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2.4328612922146168e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2.5007431257445057e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,5,6.379214728863921e+45
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,6,7.814315716028328e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,7,7.504676700025058e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,8,3.5734140464066516e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,9,1.7225594310834344e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,10,1.6573875411712938e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,11,4.2356785711996366e+46
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,12,4.1490528047558956e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,13,2.783604606716379e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,14,5.250370604122223e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,15,6.633500804305728e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,16,6.693789411429941e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,17,1.7730704950414898e+46
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,0,2.360965907186278e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,1,9.312610731147154e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,2,4.764098564960865e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,3,2.4328612922146203e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,4,2.5007431257445097e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,5,6.379214728863931e+45
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,6,7.814315716028324e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,7,7.504676700025054e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,8,3.57341404640665e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,9,1.7225594310834337e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,10,1.6573875411712932e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,11,4.2356785711996345e+46
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,12,4.149052804755895e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,13,2.7836046067163783e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,14,5.250370604122223e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,15,6.633500804305727e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,16,6.69378941142994e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,17,1.7730704950456434e+46
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,0,2.360965907186275e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,1,9.312610731147144e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,2,4.7640985649608604e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,3,2.4328612922146184e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,4,2.500743125744507e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,5,6.379214728863923e+45
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,6,7.814315716028324e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,7,7.504676700025054e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,8,3.573414046406651e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,9,1.7225594310834337e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,10,1.657387541171293e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,11,4.2356785711996345e+46
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,12,4.149052804755899e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,13,2.7836046067163804e+49
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,14,5.250370604122227e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,15,6.633500804305732e+48
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,16,6.693789411429946e+47
2,5.75,G1,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,17,1.773070495041491e+46
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,0.0
