interval_index,z_mid,refinement,substep,fraction_left,fraction_right,dt_s,mode,species_reservoir,reservoir_start_cMpc-3,assigned_absorption_cMpc-3,recombination_supply_cMpc-3,material_inflow_cMpc-3,material_outflow_cMpc-3,capacity_cMpc-3,slack_cMpc-3,overshoot_cMpc-3,feasible,reachable,status
3,5.65,8,0,0.0,0.125,89089569904626.67,OWNER_CORRECT,HeI,5.290527941819598e+61,6.738171795079295e+62,3.1744312236733043e+63,0.0,0.0,3.2273365030915004e+63,2.5535193235835708e+63,0.0,True,True,PASS
3,5.65,8,0,0.0,0.125,89089569904626.67,OWNER_CORRECT,HeII,4.352356692533157e+65,0.0,4.3654421224511476e+61,6.738171795079295e+62,3.1744312236733043e+63,4.327787096303748e+65,4.327787096303748e+65,0.0,True,True,PASS
3,5.65,8,0,0.0,0.125,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,9.131184436137568e+62,3.2989245176073524e+64,1.97113023240289e+64,0.0,0.0,2.0624420767642656e+64,0.0,1.2364824408430868e+64,False,True,CAPACITY_FAILURE
3,5.65,8,1,0.125,0.25,89089569904626.67,OWNER_CORRECT,HI,2.0124055017139888e+64,4.222321226870635e+62,1.97113023240289e+64,0.0,0.0,3.983535734116879e+64,3.941312521848173e+64,0.0,True,True,PASS
3,5.65,8,1,0.125,0.25,89089569904626.67,OWNER_CORRECT,HeI,2.5535193235835708e+63,6.661458942646656e+62,3.1744312236733043e+63,0.0,0.0,5.727950547256875e+63,5.06180465299221e+63,0.0,True,True,PASS
3,5.65,8,1,0.125,0.25,89089569904626.67,OWNER_CORRECT,HeII,4.327787096303748e+65,0.0,4.3654421224511476e+61,6.661458942646656e+62,3.1744312236733043e+63,4.303140787221907e+65,4.303140787221907e+65,0.0,True,True,PASS
3,5.65,8,1,0.125,0.25,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.427743946064185e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,2,0.25,0.375,89089569904626.67,OWNER_CORRECT,HI,3.941312521848173e+64,3.751584573618237e+62,1.97113023240289e+64,0.0,0.0,5.912442754251062e+64,5.87492690851488e+64,0.0,True,True,PASS
3,5.65,8,2,0.25,0.375,89089569904626.67,OWNER_CORRECT,HeI,5.06180465299221e+63,6.619536024418561e+62,3.1744312236733043e+63,0.0,0.0,8.236235876665514e+63,7.574282274223658e+63,0.0,True,True,PASS
3,5.65,8,2,0.25,0.375,89089569904626.67,OWNER_CORRECT,HeII,4.303140787221907e+65,0.0,4.3654421224511476e+61,6.619536024418561e+62,3.1744312236733043e+63,4.278452555221837e+65,4.278452555221837e+65,0.0,True,True,PASS
3,5.65,8,2,0.25,0.375,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.530850308996067e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,3,0.375,0.5,89089569904626.67,OWNER_CORRECT,HI,5.87492690851488e+64,3.4415323453133173e+62,1.97113023240289e+64,0.0,0.0,7.84605714091777e+64,7.811641817464636e+64,0.0,True,True,PASS
3,5.65,8,3,0.375,0.5,89089569904626.67,OWNER_CORRECT,HeI,7.574282274223658e+63,6.594293261749759e+62,3.1744312236733043e+63,0.0,0.0,1.0748713497896962e+64,1.0089284171721986e+64,0.0,True,True,PASS
3,5.65,8,3,0.375,0.5,89089569904626.67,OWNER_CORRECT,HeII,4.278452555221837e+65,0.0,4.3654421224511476e+61,6.594293261749759e+62,3.1744312236733043e+63,4.253739080459098e+65,4.253739080459098e+65,0.0,True,True,PASS
3,5.65,8,3,0.375,0.5,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.6162116564528313e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,4,0.5,0.625,89089569904626.67,OWNER_CORRECT,HI,7.811641817464636e+64,3.2218342479649287e+62,1.97113023240289e+64,0.0,0.0,9.782772049867526e+64,9.750553707387876e+64,0.0,True,True,PASS
3,5.65,8,4,0.5,0.625,89089569904626.67,OWNER_CORRECT,HeI,1.0089284171721986e+64,6.5793805538448095e+62,3.1744312236733043e+63,0.0,0.0,1.326371539539529e+64,1.260577734001081e+64,0.0,True,True,PASS
3,5.65,8,4,0.5,0.625,89089569904626.67,OWNER_CORRECT,HeII,4.253739080459098e+65,0.0,4.3654421224511476e+61,6.5793805538448095e+62,3.1744312236733043e+63,4.229010692988455e+65,4.229010692988455e+65,0.0,True,True,PASS
3,5.65,8,4,0.5,0.625,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.6898126736349424e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,5,0.625,0.75,89089569904626.67,OWNER_CORRECT,HI,9.750553707387876e+64,3.058718992664838e+62,1.97113023240289e+64,0.0,0.0,1.1721683939790766e+65,1.1691096749864118e+65,0.0,True,True,PASS
3,5.65,8,5,0.625,0.75,89089569904626.67,OWNER_CORRECT,HeI,1.260577734001081e+64,6.571281518684614e+62,3.1744312236733043e+63,0.0,0.0,1.5780208563684114e+64,1.5123080411815654e+64,0.0,True,True,PASS
3,5.65,8,5,0.625,0.75,89089569904626.67,OWNER_CORRECT,HeII,4.229010692988455e+65,0.0,4.3654421224511476e+61,6.571281518684614e+62,3.1744312236733043e+63,4.2042742064826515e+65,4.2042742064826515e+65,0.0,True,True,PASS
3,5.65,8,5,0.625,0.75,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.754788296831122e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,6,0.75,0.875,89089569904626.67,OWNER_CORRECT,HI,1.1691096749864118e+65,2.933674621816198e+62,1.97113023240289e+64,0.0,0.0,1.366222698226701e+65,1.3632890236048848e+65,0.0,True,True,PASS
3,5.65,8,6,0.75,0.875,89089569904626.67,OWNER_CORRECT,HeI,1.5123080411815654e+64,6.567933789620172e+62,3.1744312236733043e+63,0.0,0.0,1.8297511635488957e+64,1.764071825652694e+64,0.0,True,True,PASS
3,5.65,8,6,0.75,0.875,89089569904626.67,OWNER_CORRECT,HeII,4.2042742064826515e+65,0.0,4.3654421224511476e+61,6.567933789620172e+62,3.1744312236733043e+63,4.179534372247784e+65,4.179534372247784e+65,0.0,True,True,PASS
3,5.65,8,6,0.75,0.875,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.8132017584190194e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,7,0.875,1.0,89089569904626.67,OWNER_CORRECT,HI,1.3632890236048848e+65,2.8355912858143225e+62,1.97113023240289e+64,0.0,0.0,1.560402046845174e+65,1.5575664555593596e+65,0.0,True,True,PASS
3,5.65,8,7,0.875,1.0,89089569904626.67,OWNER_CORRECT,HeI,1.764071825652694e+64,6.56800003613513e+62,3.1744312236733043e+63,0.0,0.0,2.0815149480200245e+64,2.0158349476586732e+64,0.0,True,True,PASS
3,5.65,8,7,0.875,1.0,89089569904626.67,OWNER_CORRECT,HeII,4.179534372247784e+65,0.0,4.3654421224511476e+61,6.56800003613513e+62,3.1744312236733043e+63,4.1547946042594312e+65,4.1547946042594312e+65,0.0,True,True,PASS
3,5.65,8,7,0.875,1.0,89089569904626.67,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.866362997441717e+64,1.97113023240289e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,1,0,0.0,1.0,740107270515128.5,OWNER_CORRECT,HI,3.4511933298792214e+62,2.6530966421530485e+63,1.5634103602724308e+65,0.0,0.0,1.56686155360231e+65,1.5403305871807797e+65,0.0,True,True,PASS
4,5.55,1,0,0.0,1.0,740107270515128.5,OWNER_CORRECT,HeI,2.9041976801684697e+61,5.141456001260726e+63,2.5076292965652103e+64,0.0,0.0,2.5105334942453788e+64,1.996387894119306e+64,0.0,True,True,PASS
4,5.55,1,0,0.0,1.0,740107270515128.5,OWNER_CORRECT,HeII,4.353099738440711e+65,0.0,3.3135512419271075e+62,5.141456001260726e+63,2.5076292965652103e+64,4.157064920038725e+65,4.157064920038725e+65,0.0,True,True,PASS
4,5.55,1,0,0.0,1.0,740107270515128.5,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,3.4511933298792214e+62,3.394869634092912e+65,1.5634103602724308e+65,0.0,0.0,1.56686155360231e+65,0.0,1.8280080804906018e+65,False,True,CAPACITY_FAILURE
4,5.55,2,0,0.0,0.5,370053635257564.25,OWNER_CORRECT,HI,3.4511933298792214e+62,1.189219751758206e+63,7.817051801362154e+64,0.0,0.0,7.851563734660947e+64,7.732641759485126e+64,0.0,True,True,PASS
4,5.55,2,0,0.0,0.5,370053635257564.25,OWNER_CORRECT,HeI,2.9041976801684697e+61,2.5474792256971605e+63,1.2538146482826052e+64,0.0,0.0,1.2567188459627737e+64,1.0019709233930576e+64,0.0,True,True,PASS
4,5.55,2,0,0.0,0.5,370053635257564.25,OWNER_CORRECT,HeII,4.353099738440711e+65,0.0,1.6567756209635537e+62,2.5474792256971605e+63,1.2538146482826052e+64,4.254849841490386e+65,4.254849841490386e+65,0.0,True,True,PASS
4,5.55,2,0,0.0,0.5,370053635257564.25,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,3.4511933298792214e+62,1.7165159176435492e+65,7.817051801362154e+64,0.0,0.0,7.851563734660947e+64,0.0,9.313595441774545e+64,False,True,CAPACITY_FAILURE
4,5.55,2,1,0.5,1.0,370053635257564.25,OWNER_CORRECT,HI,7.732641759485126e+64,1.463876890394842e+63,7.817051801362154e+64,0.0,0.0,1.554969356084728e+65,1.5403305871807797e+65,0.0,True,True,PASS
4,5.55,2,1,0.5,1.0,370053635257564.25,OWNER_CORRECT,HeI,1.0019709233930576e+64,2.593976775563565e+63,1.2538146482826052e+64,0.0,0.0,2.255785571675663e+64,1.9963878941193064e+64,0.0,True,True,PASS
4,5.55,2,1,0.5,1.0,370053635257564.25,OWNER_CORRECT,HeII,4.254849841490386e+65,0.0,1.6567756209635537e+62,2.593976775563565e+63,1.2538146482826052e+64,4.1570649200387243e+65,4.1570649200387243e+65,0.0,True,True,PASS
4,5.55,2,1,0.5,1.0,370053635257564.25,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,1.678353716449363e+65,7.817051801362154e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,4,0,0.0,0.25,185026817628782.12,OWNER_CORRECT,HI,3.4511933298792214e+62,5.617006733275415e+62,3.908525900681077e+64,0.0,0.0,3.943037833979869e+64,3.886867766647115e+64,0.0,True,True,PASS
4,5.55,4,0,0.0,0.25,185026817628782.12,OWNER_CORRECT,HeI,2.9041976801684697e+61,1.2677501102963987e+63,6.269073241413026e+63,0.0,0.0,6.298115218214711e+63,5.030365107918312e+63,0.0,True,True,PASS
4,5.55,4,0,0.0,0.25,185026817628782.12,OWNER_CORRECT,HeII,4.353099738440711e+65,0.0,8.283878104817769e+61,1.2677501102963987e+63,6.269073241413026e+63,4.303914894940026e+65,4.303914894940026e+65,0.0,True,True,PASS
4,5.55,4,0,0.0,0.25,185026817628782.12,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,3.4511933298792214e+62,8.616531889801976e+64,3.908525900681077e+64,0.0,0.0,3.943037833979869e+64,0.0,4.673494055822107e+64,False,True,CAPACITY_FAILURE
4,5.55,4,1,0.25,0.5,185026817628782.12,OWNER_CORRECT,HI,3.886867766647115e+64,6.275190784306645e+62,3.908525900681077e+64,0.0,0.0,7.795393667328193e+64,7.732641759485126e+64,0.0,True,True,PASS
4,5.55,4,1,0.25,0.5,185026817628782.12,OWNER_CORRECT,HeI,5.030365107918312e+63,1.2797291154007618e+63,6.269073241413026e+63,0.0,0.0,1.1299438349331338e+64,1.0019709233930576e+64,0.0,True,True,PASS
4,5.55,4,1,0.25,0.5,185026817628782.12,OWNER_CORRECT,HeII,4.303914894940026e+65,0.0,8.283878104817769e+61,1.2797291154007618e+63,6.269073241413026e+63,4.254849841490386e+65,4.254849841490386e+65,0.0,True,True,PASS
4,5.55,4,1,0.25,0.5,185026817628782.12,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.548627286633515e+64,3.908525900681077e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,4,2,0.5,0.75,185026817628782.12,OWNER_CORRECT,HI,7.732641759485126e+64,6.968670221055106e+62,3.908525900681077e+64,0.0,0.0,1.1641167660166202e+65,1.1571480957955652e+65,0.0,True,True,PASS
4,5.55,4,2,0.5,0.75,185026817628782.12,OWNER_CORRECT,HeI,1.0019709233930576e+64,1.2916399654956845e+63,6.269073241413026e+63,0.0,0.0,1.6288782475343602e+64,1.4997142509847916e+64,0.0,True,True,PASS
4,5.55,4,2,0.5,0.75,185026817628782.12,OWNER_CORRECT,HeII,4.254849841490386e+65,0.0,8.283878104817769e+61,1.2916399654956845e+63,6.269073241413026e+63,4.2059038965416933e+65,4.2059038965416933e+65,0.0,True,True,PASS
4,5.55,4,2,0.5,0.75,185026817628782.12,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.449963236654745e+64,3.908525900681077e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,4,3,0.75,1.0,185026817628782.12,OWNER_CORRECT,HI,1.1571480957955652e+65,7.670098682893313e+62,3.908525900681077e+64,0.0,0.0,1.548000685863673e+65,1.5403305871807797e+65,0.0,True,True,PASS
4,5.55,4,3,0.75,1.0,185026817628782.12,OWNER_CORRECT,HeI,1.4997142509847916e+64,1.3023368100678802e+63,6.269073241413026e+63,0.0,0.0,2.126621575126094e+64,1.996387894119306e+64,0.0,True,True,PASS
4,5.55,4,3,0.75,1.0,185026817628782.12,OWNER_CORRECT,HeII,4.2059038965416933e+65,0.0,8.283878104817769e+61,1.3023368100678802e+63,6.269073241413026e+63,4.1570649200387234e+65,4.1570649200387234e+65,0.0,True,True,PASS
4,5.55,4,3,0.75,1.0,185026817628782.12,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.333573927838884e+64,3.908525900681077e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,0,0.0,0.125,92513408814391.06,OWNER_CORRECT,HI,3.4511933298792214e+62,2.732074416868012e+62,1.9542629503405385e+64,0.0,0.0,1.9887748836393306e+64,1.9614541394706505e+64,0.0,True,True,PASS
4,5.55,8,0,0.0,0.125,92513408814391.06,OWNER_CORRECT,HeI,2.9041976801684697e+61,6.327643838491765e+62,3.134536620706513e+63,0.0,0.0,3.1635785975081977e+63,2.5308142136590214e+63,0.0,True,True,PASS
4,5.55,8,0,0.0,0.125,92513408814391.06,OWNER_CORRECT,HeII,4.353099738440711e+65,0.0,4.1419390524088843e+61,6.327643838491765e+62,3.134536620706513e+63,4.328496209977378e+65,4.328496209977378e+65,0.0,True,True,PASS
4,5.55,8,0,0.0,0.125,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,3.4511933298792214e+62,4.314325462887848e+64,1.9542629503405385e+64,0.0,0.0,1.9887748836393306e+64,0.0,2.3255505792485175e+64,False,True,CAPACITY_FAILURE
4,5.55,8,1,0.125,0.25,92513408814391.06,OWNER_CORRECT,HI,1.9614541394706505e+64,2.8849323164074024e+62,1.9542629503405385e+64,0.0,0.0,3.9157170898111893e+64,3.886867766647115e+64,0.0,True,True,PASS
4,5.55,8,1,0.125,0.25,92513408814391.06,OWNER_CORRECT,HeI,2.5308142136590214e+63,6.349857264472221e+62,3.134536620706513e+63,0.0,0.0,5.665350834365534e+63,5.030365107918312e+63,0.0,True,True,PASS
4,5.55,8,1,0.125,0.25,92513408814391.06,OWNER_CORRECT,HeII,4.328496209977378e+65,0.0,4.1419390524088843e+61,6.349857264472221e+62,3.134536620706513e+63,4.303914894940026e+65,4.303914894940026e+65,0.0,True,True,PASS
4,5.55,8,1,0.125,0.25,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.302206426914127e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,2,0.25,0.375,92513408814391.06,OWNER_CORRECT,HI,3.886867766647115e+64,3.0521179760568643e+62,1.9542629503405385e+64,0.0,0.0,5.841130716987654e+64,5.810609537227085e+64,0.0,True,True,PASS
4,5.55,8,2,0.25,0.375,92513408814391.06,OWNER_CORRECT,HeI,5.030365107918312e+63,6.382950414433811e+62,3.134536620706513e+63,0.0,0.0,8.164901728624824e+63,7.526606687181444e+63,0.0,True,True,PASS
4,5.55,8,2,0.25,0.375,92513408814391.06,OWNER_CORRECT,HeII,4.303914894940026e+65,0.0,4.1419390524088843e+61,6.382950414433811e+62,3.134536620706513e+63,4.279366673052636e+65,4.279366673052636e+65,0.0,True,True,PASS
4,5.55,8,2,0.25,0.375,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.2850356270619675e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,3,0.375,0.5,92513408814391.06,OWNER_CORRECT,HI,5.810609537227085e+64,3.223072808249782e+62,1.9542629503405385e+64,0.0,0.0,7.764872487567623e+64,7.732641759485125e+64,0.0,True,True,PASS
4,5.55,8,3,0.375,0.5,92513408814391.06,OWNER_CORRECT,HeI,7.526606687181444e+63,6.414340739573807e+62,3.134536620706513e+63,0.0,0.0,1.0661143307887957e+64,1.0019709233930577e+64,0.0,True,True,PASS
4,5.55,8,3,0.375,0.5,92513408814391.06,OWNER_CORRECT,HeII,4.279366673052636e+65,0.0,4.1419390524088843e+61,6.414340739573807e+62,3.134536620706513e+63,4.254849841490386e+65,4.254849841490386e+65,0.0,True,True,PASS
4,5.55,8,3,0.375,0.5,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.263591659571548e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,4,0.5,0.625,92513408814391.06,OWNER_CORRECT,HI,7.732641759485125e+64,3.3967240199638895e+62,1.9542629503405385e+64,0.0,0.0,9.686904709825663e+64,9.652937469626024e+64,0.0,True,True,PASS
4,5.55,8,4,0.5,0.625,92513408814391.06,OWNER_CORRECT,HeI,1.0019709233930577e+64,6.444099434713042e+62,3.134536620706513e+63,0.0,0.0,1.3154245854637091e+64,1.2509835911165786e+64,0.0,True,True,PASS
4,5.55,8,4,0.5,0.625,92513408814391.06,OWNER_CORRECT,HeII,4.254849841490386e+65,0.0,4.1419390524088843e+61,6.444099434713042e+62,3.134536620706513e+63,4.230362768623274e+65,4.230362768623274e+65,0.0,True,True,PASS
4,5.55,8,4,0.5,0.625,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.2387152856861105e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,5,0.625,0.75,92513408814391.06,OWNER_CORRECT,HI,9.652937469626024e+64,3.571946201091216e+62,1.9542629503405385e+64,0.0,0.0,1.1607200419966564e+65,1.1571480957955652e+65,0.0,True,True,PASS
4,5.55,8,5,0.625,0.75,92513408814391.06,OWNER_CORRECT,HeI,1.2509835911165786e+64,6.472300220243803e+62,3.134536620706513e+63,0.0,0.0,1.56443725318723e+64,1.499714250984792e+64,0.0,True,True,PASS
4,5.55,8,5,0.625,0.75,92513408814391.06,OWNER_CORRECT,HeII,4.230362768623274e+65,0.0,4.1419390524088843e+61,6.472300220243803e+62,3.134536620706513e+63,4.2059038965416933e+65,4.2059038965416933e+65,0.0,True,True,PASS
4,5.55,8,5,0.625,0.75,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.2112479509686353e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,6,0.75,0.875,92513408814391.06,OWNER_CORRECT,HI,1.1571480957955652e+65,3.7475853427544823e+62,1.9542629503405385e+64,0.0,0.0,1.352574390829619e+65,1.3488268054868645e+65,0.0,True,True,PASS
4,5.55,8,6,0.75,0.875,92513408814391.06,OWNER_CORRECT,HeI,1.499714250984792e+64,6.4990216500469355e+62,3.134536620706513e+63,0.0,0.0,1.8131679130554432e+64,1.7481776965549738e+64,0.0,True,True,PASS
4,5.55,8,6,0.75,0.875,92513408814391.06,OWNER_CORRECT,HeII,4.2059038965416933e+65,0.0,4.1419390524088843e+61,6.4990216500469355e+62,3.134536620706513e+63,4.1814717458899156e+65,4.1814717458899156e+65,0.0,True,True,PASS
4,5.55,8,6,0.75,0.875,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.1819712845068177e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
4,5.55,8,7,0.875,1.0,92513408814391.06,OWNER_CORRECT,HI,1.3488268054868645e+65,3.922513340138832e+62,1.9542629503405385e+64,0.0,0.0,1.5442531005209185e+65,1.5403305871807797e+65,0.0,True,True,PASS
4,5.55,8,7,0.875,1.0,92513408814391.06,OWNER_CORRECT,HeI,1.7481776965549738e+64,6.524346450631868e+62,3.134536620706513e+63,0.0,0.0,2.0616313586256251e+64,1.9963878941193064e+64,0.0,True,True,PASS
4,5.55,8,7,0.875,1.0,92513408814391.06,OWNER_CORRECT,HeII,4.1814717458899156e+65,0.0,4.1419390524088843e+61,6.524346450631868e+62,3.134536620706513e+63,4.157064920038723e+65,4.157064920038723e+65,0.0,True,True,PASS
4,5.55,8,7,0.875,1.0,92513408814391.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.151602643332066e+64,1.9542629503405385e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
