z,shape_lane,group,macro_index,species,q_macro_group,j_abs_s-1_cMpc-3,threshold_supported,micro_node_count
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,14,HeII,0.019210617350961127,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,15,HI,0.021005956425775837,3.559080941740216e+48,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,15,HeI,0.021005956425775837,1.0628689426426856e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,15,HeII,0.021005956425775837,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,16,HI,0.002040977466895863,3.454692980473338e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,16,HeI,0.002040977466895863,1.0664600811484878e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,16,HeII,0.002040977466895863,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,17,HI,5.367049764030535e-05,9.088257774020805e+45,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,17,HeI,5.367049764030535e-05,2.7680572538441637e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,17,HeII,5.367049764030535e-05,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,0,HI,0.07722915987562258,1.3340058819630838e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,0,HeI,0.07722915987562258,1.3579883103073945e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,0,HeII,0.07722915987562258,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,1,HI,0.019794534563568708,3.1933733237835305e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,1,HeI,0.019794534563568708,2.606112912161688e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,1,HeII,0.019794534563568708,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,2,HI,0.00920411723143474,1.4592345637991443e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,2,HeI,0.00920411723143474,1.4680872102450883e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,2,HeII,0.00920411723143474,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,3,HI,0.004346061224777067,6.852736063687306e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,3,HeI,0.004346061224777067,7.307858211134049e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,3,HeII,0.004346061224777067,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,4,HI,0.000391162809542181,6.091927225475961e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,4,HeI,0.000391162809542181,7.335443297146227e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,4,HeII,0.000391162809542181,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,5,HI,9.837184075944926e-06,1.5260992151719774e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,5,HeI,9.837184075944926e-06,1.9040906362172715e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,5,HeII,9.837184075944926e-06,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,6,HI,0.26615236237363027,4.5817658633514096e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,6,HeI,0.26615236237363027,6.237548754584559e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,6,HeII,0.26615236237363027,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,7,HI,0.20355497269596284,3.4322660663513914e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,7,HeI,0.20355497269596284,1.1960195934359512e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,7,HeII,0.20355497269596284,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,8,HI,0.08470289605452667,1.410606666503739e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,8,HeI,0.08470289605452667,6.7389690918612276e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,8,HeII,0.08470289605452667,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,9,HI,0.0379874847281606,6.293037598050589e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,9,HeI,0.0379874847281606,3.3546823482147e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,9,HeII,0.0379874847281606,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,10,HI,0.0032568103926663896,5.346115808431613e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,10,HeI,0.0032568103926663896,3.3675233586123744e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,10,HeII,0.0032568103926663896,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,11,HI,8.122156102432955e-05,1.3298281646677786e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,11,HeI,8.122156102432955e-05,8.742173976097191e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,11,HeII,8.122156102432955e-05,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,12,HI,0.1557907929943337,2.6986659151760604e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,12,HeI,0.1557907929943337,1.975618478777434e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,12,HeII,0.1557907929943337,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,13,HI,0.09518736456940084,1.623041430866299e+49,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,13,HeI,0.09518736456940084,3.790033924321669e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,13,HeII,0.09518736456940084,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,14,HI,0.01921061735096113,3.138434901605776e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,14,HeI,0.01921061735096113,2.1366092877495884e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,14,HeII,0.01921061735096113,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,15,HI,0.02100595642577583,3.559112615371032e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,15,HeI,0.02100595642577583,1.0625522063345174e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,15,HeII,0.02100595642577583,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,16,HI,0.0020409774668958625,3.4547229681691973e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,16,HeI,0.0020409774668958625,1.0661602041898882e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,16,HeII,0.0020409774668958625,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,17,HI,5.367049764030535e-05,9.088334035213006e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,17,HeI,5.367049764030535e-05,2.7672946419221423e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2a,17,HeII,5.367049764030535e-05,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,0,HI,0.07722915987562247,1.3340039538970462e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,0,HeI,0.07722915987562247,1.3581811169110138e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,0,HeII,0.07722915987562247,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,1,HI,0.019794534563568684,3.193383940578726e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,1,HeI,0.019794534563568684,2.606006744209688e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,1,HeII,0.019794534563568684,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,2,HI,0.009204117231434727,1.4592297375155152e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,2,HeI,0.009204117231434727,1.4681354730813575e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,2,HeII,0.009204117231434727,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,3,HI,0.004346061224777062,6.852663399542082e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,3,HeI,0.004346061224777062,7.308584852586194e+46,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,3,HeII,0.004346061224777062,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,4,HI,0.0003911628095421805,6.091739968146701e+46,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,4,HeI,0.0003911628095421805,7.337315870438746e+45,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,4,HeII,0.0003911628095421805,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,5,HI,9.837184075944917e-06,1.5260463282101117e+45,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,5,HeI,9.837184075944917e-06,1.9046195058359097e+44,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,5,HeII,9.837184075944917e-06,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,6,HI,0.2661523623736303,4.5817676802224314e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,6,HeI,0.2661523623736303,6.237367067482472e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,6,HeII,0.2661523623736303,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,7,HI,0.20355497269596287,3.432282777707954e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,7,HeI,0.20355497269596287,1.1958524798703377e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,7,HeII,0.20355497269596287,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,8,HI,0.08470289605452666,1.4106135722555271e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,8,HeI,0.08470289605452666,6.738278516682423e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,8,HeII,0.08470289605452666,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,9,HI,0.0379874847281606,6.293060841111047e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,9,HeI,0.0379874847281606,3.3544499176101238e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,9,HeII,0.0379874847281606,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,10,HI,0.0032568103926663896,5.346112827754324e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,10,HeI,0.0032568103926663896,3.3675531653852743e+46,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,10,HeII,0.0032568103926663896,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,11,HI,8.122156102432956e-05,1.3298249047937831e+46,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,11,HeI,8.122156102432956e-05,8.742499963496761e+44,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,11,HeII,8.122156102432956e-05,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,12,HI,0.15579079299433377,2.698669347838146e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,12,HeI,0.15579079299433377,1.9752752125688866e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,12,HeII,0.15579079299433377,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,13,HI,0.09518736456940086,1.623051551894963e+49,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,13,HeI,0.09518736456940086,3.7890218214552606e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,13,HeII,0.09518736456940086,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,14,HI,0.019210617350961134,3.138457221748201e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,14,HeI,0.019210617350961134,2.1363860863253567e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,14,HeII,0.019210617350961134,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,15,HI,0.021005956425775837,3.5591385155619225e+48,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,15,HeI,0.021005956425775837,1.0622932044256215e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,15,HeII,0.021005956425775837,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,16,HI,0.002040977466895863,3.454748170656248e+47,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,16,HeI,0.002040977466895863,1.0659081793193949e+46,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,16,HeII,0.002040977466895863,0.0,False,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,17,HI,5.367049764030536e-05,9.088399860639006e+45,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,17,HeI,5.367049764030536e-05,2.766636387662168e+44,True,2560
5.75,SCRIPT_SELF_SHIELDING_AUDITOR,G2a,17,HeII,5.367049764030536e-05,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,0,HI,0.02787010125461864,1.2087413128360306e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,0,HeI,0.02787010125461864,1.057628048145884e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,0,HeII,0.02787010125461864,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,1,HI,0.053386706963784995,2.3154102553791003e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,1,HeI,0.053386706963784995,2.025944511905463e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,1,HeII,0.053386706963784995,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,2,HI,0.030066555155940602,1.3040027023807765e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,2,HeI,0.030066555155940602,1.1409801404570874e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,2,HeII,0.030066555155940602,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,3,HI,0.014963494582622312,6.48974825070517e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,3,HeI,0.014963494582622312,5.678419114547598e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,3,HeII,0.014963494582622312,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,4,HI,0.001501335233404405,6.511371826220015e+45,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,4,HeI,0.001501335233404405,5.697339374592357e+45,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,4,HeII,0.001501335233404405,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,5,HI,3.896864028174454e-05,1.6900909323314711e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,5,HeI,3.896864028174454e-05,1.4788007615598634e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,5,HeII,3.896864028174454e-05,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,6,HI,0.13915108433926296,6.456898047015051e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,6,HeI,0.13915108433926296,4.858731961385192e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,6,HeII,0.13915108433926296,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,7,HI,0.2665515311711347,1.2368542215967091e+48,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,7,HeI,0.2665515311711347,9.30716745763746e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,7,HeII,0.2665515311711347,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,8,HI,0.1501176373229736,6.965768781865864e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,8,HeI,0.1501176373229736,5.241650583551792e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,8,HeII,0.1501176373229736,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,9,HI,0.07471040301052087,3.4667171842815882e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,9,HeI,0.07471040301052087,2.6086596786422775e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,9,HeII,0.07471040301052087,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,10,HI,0.007495933501509703,3.4782681440302636e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,10,HeI,0.007495933501509703,2.617351625906569e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,10,HeII,0.007495933501509703,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,11,HI,0.00019456436490458793,9.028188847657324e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,11,HeI,0.00019456436490458793,6.793594910146136e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,11,HeII,0.00019456436490458793,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,12,HI,0.05100838539464869,2.606479311770604e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,12,HeI,0.05100838539464869,1.5414726728828895e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,12,HeII,0.05100838539464869,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,13,HI,0.09770935881722481,4.99285402494205e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,13,HeI,0.09770935881722481,2.952775417930834e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,13,HeII,0.09770935881722481,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,14,HI,0.05502837678530226,2.8118969957879795e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,14,HeI,0.05502837678530226,1.6629567548818277e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,14,HeII,0.05502837678530226,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,15,HI,0.027386470237335377,1.3994222233022255e+47,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,15,HeI,0.027386470237335377,8.276187366244672e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,15,HeII,0.027386470237335377,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,16,HI,0.002747772083510668,1.4040850408652088e+46,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,16,HeI,0.002747772083510668,8.303763283764979e+45,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,16,HeII,0.002747772083510668,0.0,False,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,17,HI,7.132114101907866e-05,3.644441538775011e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,17,HeI,7.132114101907866e-05,2.1553238556590434e+44,True,2560
5.75,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2b,17,HeII,7.132114101907866e-05,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,0,HI,0.02787010125461864,1.2087413128360306e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,0,HeI,0.02787010125461864,1.057628048145884e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,0,HeII,0.02787010125461864,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,1,HI,0.053386706963784995,2.3154102553791003e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,1,HeI,0.053386706963784995,2.025944511905463e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,1,HeII,0.053386706963784995,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,2,HI,0.030066555155940602,1.3040027023807765e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,2,HeI,0.030066555155940602,1.1409801404570874e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,2,HeII,0.030066555155940602,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,3,HI,0.014963494582622312,6.48974825070517e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,3,HeI,0.014963494582622312,5.678419114547598e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,3,HeII,0.014963494582622312,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,4,HI,0.001501335233404405,6.511371826220015e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,4,HeI,0.001501335233404405,5.697339374592357e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,4,HeII,0.001501335233404405,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,5,HI,3.896864028174454e-05,1.6900909323314711e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,5,HeI,3.896864028174454e-05,1.4788007615598634e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,5,HeII,3.896864028174454e-05,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,6,HI,0.13915108433926296,6.456898047015051e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,6,HeI,0.13915108433926296,4.858731961385192e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,6,HeII,0.13915108433926296,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,7,HI,0.2665515311711347,1.2368542215967091e+48,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,7,HeI,0.2665515311711347,9.30716745763746e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,7,HeII,0.2665515311711347,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,8,HI,0.1501176373229736,6.965768781865864e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,8,HeI,0.1501176373229736,5.241650583551792e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,8,HeII,0.1501176373229736,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,9,HI,0.07471040301052087,3.4667171842815882e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,9,HeI,0.07471040301052087,2.6086596786422775e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,9,HeII,0.07471040301052087,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,10,HI,0.007495933501509703,3.4782681440302636e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,10,HeI,0.007495933501509703,2.617351625906569e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,10,HeII,0.007495933501509703,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,11,HI,0.00019456436490458793,9.028188847657324e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,11,HeI,0.00019456436490458793,6.793594910146136e+44,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,11,HeII,0.00019456436490458793,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,12,HI,0.05100838539464869,2.606479311770604e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,12,HeI,0.05100838539464869,1.5414726728828895e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,12,HeII,0.05100838539464869,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,13,HI,0.09770935881722481,4.99285402494205e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,13,HeI,0.09770935881722481,2.952775417930834e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,13,HeII,0.09770935881722481,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,14,HI,0.05502837678530226,2.8118969957879795e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,14,HeI,0.05502837678530226,1.6629567548818277e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,14,HeII,0.05502837678530226,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,15,HI,0.027386470237335377,1.3994222233022255e+47,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,15,HeI,0.027386470237335377,8.276187366244672e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,15,HeII,0.027386470237335377,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,16,HI,0.002747772083510668,1.4040850408652088e+46,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,16,HeI,0.002747772083510668,8.303763283764979e+45,True,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,16,HeII,0.002747772083510668,0.0,False,2560
5.75,RECOMBINATION_WEIGHTED_AUDITOR,G2b,17,HI,7.132114101907866e-05,3.644441538775011e+44,True,2560
