history_provenance,interval_index,z_mid,sequence,level,delta_chi_cMpc,group,component,finite_cell_deposition_rate,differential_hazard_rate,relative_difference,observed_order
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EFFECTIVE_HI_SUBGRID,2.958511938330526e+50,2.958544533988034e+50,1.1017463869048082e-05,0.9999881916618868
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,TOTAL_PHYSICAL,2.958511938330526e+50,2.958544533988034e+50,1.1017463869048082e-05,0.9999881916618868
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EFFECTIVE_HI_SUBGRID,1.0700251721927382e+50,1.0700305037991296e+50,4.982667664544866e-06,0.9999948523559747
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEI_ATOMIC,4.006681256210326e+48,4.006701231281106e+48,4.985415589249197e-06,0.9999948639370563
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,TOTAL_PHYSICAL,1.1100919847548418e+50,1.1100975161119406e+50,4.982766845684768e-06,0.9999948528241339
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HI_ATOMIC,3.994289846229701e+48,3.994290615995638e+48,1.9271655752423965e-07,0.9999997962487795
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEI_ATOMIC,3.4155553081587126e+48,3.4155559381552266e+48,1.8444918644215715e-07,0.9999998045517879
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,TOTAL_PHYSICAL,7.409845154388413e+48,7.409846554150865e+48,1.8890572731501658e-07,0.9999997979789148
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EFFECTIVE_HI_SUBGRID,2.9585282360925817e+50,2.958544533988034e+50,5.508754478844551e-06,0.9999940958258209
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,TOTAL_PHYSICAL,2.9585282360925817e+50,2.958544533988034e+50,5.508754478844551e-06,0.9999940958258209
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EFFECTIVE_HI_SUBGRID,1.0700278379911784e+50,1.0700305037991296e+50,2.4913382765577404e-06,0.9999974263815746
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEI_ATOMIC,4.006691243727938e+48,4.006701231281106e+48,2.4927122317160858e-06,0.9999974319636659
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,TOTAL_PHYSICAL,1.1100947504284577e+50,1.1100975161119406e+50,2.49138786705806e-06,0.9999974264731238
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HI_ATOMIC,3.9942902311126413e+48,3.994290615995638e+48,9.635828583048737e-08,0.9999998941710192
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEI_ATOMIC,3.415555623156948e+48,3.4155559381552266e+48,9.222459958687773e-08,0.9999999004180314
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,TOTAL_PHYSICAL,7.40984585426959e+48,7.409846554150865e+48,9.445287022684582e-08,0.9999998996584117
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EFFECTIVE_HI_SUBGRID,2.9585363850236338e+50,2.958544533988034e+50,2.7543828753444515e-06,0.9999970480047037
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,TOTAL_PHYSICAL,2.9585363850236338e+50,2.958544533988034e+50,2.7543828753444515e-06,0.9999970480047037
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EFFECTIVE_HI_SUBGRID,1.0700291708939652e+50,1.0700305037991296e+50,1.2456702493016724e-06,0.9999987132487087
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HEI_ATOMIC,4.006696237500076e+48,4.006701231281106e+48,1.2463572254751389e-06,0.9999987155850976
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2a,TOTAL_PHYSICAL,1.1100961332689656e+50,1.1100975161119406e+50,1.2456950447700425e-06,0.9999987130216019
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HI_ATOMIC,3.9942904235541336e+48,3.994290615995638e+48,4.8179144458910166e-08,0.9999999537758499
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HEI_ATOMIC,3.415555780656082e+48,3.4155559381552266e+48,4.611230131362971e-08,0.9999999524384652
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G2b,TOTAL_PHYSICAL,7.409846204210214e+48,7.409846554150865e+48,4.7226437040428584e-08,0.9999999411329384
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G1,EFFECTIVE_HI_SUBGRID,3.1424870531149664e+50,3.226257152208372e+50,0.025965102947874148,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G1,TOTAL_PHYSICAL,3.1424870531149664e+50,3.226257152208372e+50,0.025965102947874148,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2a,EFFECTIVE_HI_SUBGRID,1.3056058949882737e+50,1.3220344266804802e+50,0.012426704903182583,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEI_ATOMIC,3.819092506455454e+48,3.8675910919061005e+48,0.01253973967210292,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2a,TOTAL_PHYSICAL,1.3437968200528287e+50,1.360710337599541e+50,0.012429917727052568,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HI_ATOMIC,3.583383484664086e+48,3.584699943599608e+48,0.00036724382967457655,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEI_ATOMIC,3.077948237454223e+48,3.079055396981441e+48,0.000359577657583969,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G2b,TOTAL_PHYSICAL,6.66133172211831e+48,6.663755340581047e+48,0.0003637015975027827,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,0,1.0,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G1,EFFECTIVE_HI_SUBGRID,3.183982818616461e+50,3.226257152208372e+50,0.013103212669509102,0.9866533677875207
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G1,TOTAL_PHYSICAL,3.183982818616461e+50,3.226257152208372e+50,0.013103212669509102,0.9866533677875207
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2a,EFFECTIVE_HI_SUBGRID,1.3137851349361364e+50,1.3220344266804802e+50,0.006239846389671577,0.9938613795159139
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEI_ATOMIC,3.8432375540485564e+48,3.8675910919061005e+48,0.006296823340117323,0.9938113001193933
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2a,TOTAL_PHYSICAL,1.3522175104766216e+50,1.360710337599541e+50,0.006241465863999898,0.993859943492343
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HI_ATOMIC,3.584041629778217e+48,3.584699943599608e+48,0.00018364544641063377,0.9998151271373479
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEI_ATOMIC,3.078501747593429e+48,3.079055396981441e+48,0.00017981144105255558,0.9998185618923686
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G2b,TOTAL_PHYSICAL,6.662543377371647e+48,6.663755340581047e+48,0.0001818739055468955,0.9998166962049286
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,1,0.5,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G1,EFFECTIVE_HI_SUBGRID,3.205021593953858e+50,3.226257152208372e+50,0.006582103425939944,0.9932999766106794
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G1,TOTAL_PHYSICAL,3.205021593953858e+50,3.226257152208372e+50,0.006582103425939944,0.9932999766106794
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2a,EFFECTIVE_HI_SUBGRID,1.3179009813808213e+50,1.3220344266804802e+50,0.0031265791693772796,0.9969254649921993
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEI_ATOMIC,3.85538813294728e+48,3.8675910919061005e+48,0.0031551833347528454,0.9969003558053899
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2a,TOTAL_PHYSICAL,1.356454862710294e+50,1.360710337599541e+50,0.003127392194840087,0.9969247449696803
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HI_ATOMIC,3.5843707655973444e+48,3.584699943599608e+48,9.182860698035843e-05,0.9999075585995651
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEI_ATOMIC,3.0787785548787673e+48,3.079055396981441e+48,8.991137442509888e-05,0.9999092761253232
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G2b,TOTAL_PHYSICAL,6.663149320476112e+48,6.663755340581047e+48,9.094273033171593e-05,0.9999083432022484
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,2,0.25,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G1,EFFECTIVE_HI_SUBGRID,3.2156146399823945e+50,3.226257152208372e+50,0.003298717902474961,0.9966432882433761
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G1,TOTAL_PHYSICAL,3.2156146399823945e+50,3.226257152208372e+50,0.003298717902474961,0.9966432882433761
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2a,EFFECTIVE_HI_SUBGRID,1.3199654987795961e+50,1.3220344266804802e+50,0.0015649576585376435,0.9984614246184725
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HEI_ATOMIC,3.8614830487502167e+48,3.8675910919061005e+48,0.0015792887641784238,0.9984488526384822
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2a,TOTAL_PHYSICAL,1.3585803292670987e+50,1.360710337599541e+50,0.0015653649961973669,0.998461064104497
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HI_ATOMIC,3.5845353493251885e+48,3.584699943599608e+48,4.59157745442942e-05,0.9999537780535057
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HEI_ATOMIC,3.0789169715776175e+48,3.079055396981441e+48,4.495710079109561e-05,0.9999546368697063
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G2b,TOTAL_PHYSICAL,6.663452320902805e+48,6.663755340581047e+48,4.547280966285512e-05,0.9999541703763112
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,3,0.125,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,4,5.55,STRESS_1_cMpc,4,0.0625,G1,EFFECTIVE_HI_SUBGRID,3.2209296958263037e+50,3.226257152208372e+50,0.0016512807661415792,0.998319966199053
