interval_index,substep,macro_index,group,shape_a,shape_b,node_count,total_variation,l1_distance,same_macro_group_total_by_construction
0,1,13,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.18385297019899866,0.3677059403979973,True
0,1,13,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.15737963451570064,0.3147592690314013,True
0,1,14,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.01299559299999503,0.02599118599999006,True
0,1,14,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.05013004738233938,0.10026009476467876,True
0,1,14,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04159650154048414,0.08319300308096828,True
0,1,14,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.037277338351248926,0.07455467670249785,True
0,1,14,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.21549821181996515,0.4309964236399303,True
0,1,14,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.17977500759717593,0.35955001519435187,True
0,1,15,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.012203355737313322,0.024406711474626645,True
0,1,15,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04603462328854652,0.09206924657709303,True
0,1,15,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.038418054137573654,0.07683610827514731,True
0,1,15,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.03410338785479117,0.06820677570958233,True
0,1,15,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.20642063687880446,0.41284127375760893,True
0,1,15,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.17406494364255914,0.3481298872851183,True
0,1,16,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.01213300673066937,0.02426601346133874,True
0,1,16,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04476957376296933,0.08953914752593865,True
0,1,16,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.03717724060032741,0.07435448120065483,True
0,1,16,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.03567396311012379,0.07134792622024758,True
0,1,16,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.2129772868268465,0.425954573653693,True
0,1,16,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.17901579761171765,0.3580315952234353,True
0,1,17,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.012041608710224189,0.024083217420448378,True
0,1,17,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.044496064258075965,0.08899212851615193,True
0,1,17,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.037022950140788345,0.07404590028157669,True
