shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,lp_pass,selected_model,one_mode_pass,two_mode_tested,two_mode_pass,refinement_pass,overall_pass,max_endpoint_relative_residual,max_current_Gamma_relative_residual,H_nuclei_identity_residual,He_nuclei_identity_residual,KL_work,TV_work,node_rate_count,lp_minimum_normalized_slack,lp_max_stationarity,lp_max_complementarity,refinement_order_2_to_4,refinement_order_4_to_8
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.02858686086494416e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,0,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,7.07810992498963710e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,1,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.27668258389987863e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,2,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.53228075483916189e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,3,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,4.95326965358094098e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,4,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.25036054641406430e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,5,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.68257831671525786e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,6,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,7.60627170607839527e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,7,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,True,True,0.00000000000000000e+00,6.50292005986111725e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-4.96304386476964510e-15,0.00000000000000000e+00,0.00000000000000000e+00,9.00138913909316885e-01,9.46403471878958236e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,8,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,0.00000000000000000e+00,5.44745376121632482e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-1.28907301499836535e-14,0.00000000000000000e+00,0.00000000000000000e+00,9.01571937486182695e-01,9.47231644861851185e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,0.00000000000000000e+00,5.80345159465678020e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-2.52922682797418474e-15,0.00000000000000000e+00,0.00000000000000000e+00,9.02613201067419824e-01,9.47832195971680891e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,10,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.26761008893347978e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,11,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.62122511998871022e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,12,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,7.61374883986375754e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,4.11073586930792007e-23,7.34022778647128630e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-6.49480469405716576e-15,0.00000000000000000e+00,0.00000000000000000e+00,8.75944412607741141e-01,9.32152189935839703e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,0.00000000000000000e+00,6.65356716542542685e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-1.70731484505637354e-14,0.00000000000000000e+00,0.00000000000000000e+00,8.76027592793754306e-01,9.32201703821875616e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,15,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,8.96490294570811952e-23,6.65191649894813747e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.76326817285386861e-01,9.32379853623796939e-01
RECOMBINATION_WEIGHTED_AUDITOR,0,1,16,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.61099802326552189e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,1,17,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.80932876995777592e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,0,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,6.13669859512035687e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-2.27595720048157091e-15,0.00000000000000000e+00,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,1,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.35778056854337271e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,2,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.12508675358613909e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,3,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.46107362357144235e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,4,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.08487095989691662e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,5,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,4.97357362769130786e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,6,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,5.83699553432635913e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-9.85322934354826430e-16,1.11022302462515654e-16,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,7,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,6.67916511475588533e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-4.03843625207400692e-15,0.00000000000000000e+00,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,8,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,7.01938993133135431e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,0.00000000000000000e+00,1.11022302462515654e-16,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,6.81238938399473498e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,10,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.62955455702808071e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,11,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,7.75531228167307574e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,12,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.42955219678361068e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,13,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,False,True,False,False,False,,6.39024281325348145e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-8.71525074330747884e-15,1.11022302462515654e-16,0.00000000000000000e+00,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,14,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.91781604182189508e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,15,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.70775707170435372e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,16,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.99262495413466695e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,0,2,17,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.29728856253175153e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,0,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.00210605478284480e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,1,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.78496514882135374e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.09310303114312543e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,3,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.70979739275472978e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,4,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.99348303138301008e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,5,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.99113613034755865e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,6,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,7.54334806192086659e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,7,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,7.20112138127455418e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.32147921835833062e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.26845068196392030e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.40018006877495619e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,7.60244088055897320e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.86180293368106458e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.17758035205496947e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.06749285999945863e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.20152661959009489e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.20753048427886914e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,8.30744689413800429e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.31624465864074337e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.06968819754345752e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.95636907817280365e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.51131309486652123e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.56198465300872312e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,8.36265123353513055e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.80580875733362812e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.03280392077152353e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.98446480231920801e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,7.84310235574206504e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,8.09428698700397765e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,4.75360854334694968e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.10042719804747905e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.90003792920360683e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,5.32663691928824164e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,7.95772242410713076e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.84885312262677634e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,False,False,False,False,False,,6.84786080357462800e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.91507663297692645e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,8.29331014948380022e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.37792783950569116e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.85862192371022542e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.79637408570425239e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.02540934530056285e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.12388436840614451e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.44464117737723601e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,8.00393429297697103e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.65701645539508479e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.59535885069403951e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.67974780092697428e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.09161691380626603e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.94707654991687652e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.02339053846019375e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.30061269031444906e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.86297792081076091e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.85419715717174507e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.82974188603194973e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.87790896902326111e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.06871069347748152e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
