shape_lane,interval_index,substep,z_mid,dt_Myr,macro_index,family,identifiability,status,usable,endpoint_changed,endpoint_previous,endpoint_target,evidence_secant_Myr_inv,evidence_start_process_Myr_inv,evidence_end_process_Myr_inv,k_min_Myr_inv,k_max_Myr_inv,a_lower_fast,a_upper_slow
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,16,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.12518759994157127e+47,1.26417951193408501e+47,1.03027641162313534e-02,5.79502426386032597e-05,6.51087067251178268e-05,5.79502426386032597e-05,1.03027641162313534e-02,9.10503884731566515e+00,1.52863551879965485e+03
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,16,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.20512446520599808e+63,1.37893678198252341e+63,1.19131018416753671e-02,9.77325093546900781e-02,1.11730970310876272e-02,1.11730970310876272e-02,9.77325093546900781e-02,1.49625845878057895e+00,8.43631930663315899e+00
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,16,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.55280394672593514e+51,4.06198855613515608e+51,1.18430702028341824e-02,2.14499787529491559e-01,1.25768014420453628e-01,1.18430702028341824e-02,2.14499787529491559e-01,1.09736518211522949e+00,7.98857912827464212e+00
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.10486333783431879e+46,1.26215053877162975e+46,1.17690034180632681e-02,8.66196248687599102e+00,1.85065491384224545e+00,1.17690034180632681e-02,8.66196248687599102e+00,1.00000000000000000e+00,8.03556783247815254e+00
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.15700203305816329e+61,3.61353461955425470e+61,1.19425150639818015e-02,1.08200869473363201e-01,2.27590319641402701e-02,1.19425150639818015e-02,1.08200869473363201e-01,1.41781230822442095e+00,7.92640828862821145e+00
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,6.84098711726511670e+45,7.79247120779048604e+45,1.15160002338655330e-02,2.83960181620991606e-06,3.23455007517273561e-06,2.83960181620991606e-06,1.15160002338655330e-02,8.20064095303753149e+00,3.11864995443695007e+04
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.99019141605350109e+45,3.35956308541736949e+45,1.03027641161628162e-02,1.54003046341043738e-06,1.73026698809825971e-06,1.54003046341043738e-06,1.03027641161628162e-02,9.10503884737278035e+00,5.75031423471183225e+04
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.19739810555760269e+61,3.65852654209606907e+61,1.19125017717113865e-02,9.77325093548877671e-02,1.11730970310936865e-02,1.11730970310936865e-02,9.77325093548877671e-02,1.49625845877892161e+00,8.43631930662886731e+00
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65000000000000036e+00,1.12923124578075225e+01,17,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,9.42618703433035279e+49,1.07770661719133838e+50,1.18424701009006116e-02,2.14532697908094400e-01,1.25800490018263295e-01,1.18424701009006116e-02,2.14532697908094400e-01,1.09732548360458648e+00,7.98895747360690489e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.69370511274987459e+49,2.42237388585516794e+49,3.01936589190642569e-02,1.72325999564724963e+00,2.56821380673909561e+00,3.01936589190642569e-02,2.56821380673909561e+00,1.00000000000008349e+00,3.35382624143529062e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,4.84907455349516117e+64,6.40901143625284553e+64,2.36326135296955342e-02,2.11923514369665479e-02,2.00495019770566794e-02,2.00495019770566794e-02,2.36326135296955342e-02,4.13157096621113062e+00,4.77296903637610992e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.05097747409240764e+49,1.72222170846265476e+49,4.12827664566468994e-02,4.36246625387833042e-03,4.68109809824748379e-03,4.36246625387833042e-03,4.12827664566468994e-02,2.60589991690694722e+00,2.00524824926823761e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.45536366351417684e+48,6.07474694282921705e+48,2.62292580372070067e-02,2.29463429349277895e-03,1.93387079266144372e-03,1.93387079266144372e-03,2.62292580372070067e-02,3.77686254438546820e+00,4.45991733676272446e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,4.90945011639408268e+64,6.45943890957067695e+64,2.32530442842188573e-02,1.11730970310876272e-02,8.34368142988261771e-03,8.34368142988261771e-03,2.32530442842188573e-02,4.19010463125151755e+00,1.07288741277155903e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,0,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.44619611647736312e+53,1.95489729903674005e+53,2.55101771510291703e-02,6.46903132958113886e-02,5.91033530275477323e-02,2.55101771510291703e-02,6.46903132958113886e-02,1.88087356244115345e+00,3.86780993973010112e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.97550960184790569e+48,5.18954348080441014e+48,3.59122122567150440e-03,1.72325999564726273e+00,2.56821380673907429e+00,3.59122122567150440e-03,2.56821380673907429e+00,1.00000000000008349e+00,2.42498738748565508e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.42448746357150072e+64,1.37302683584970965e+64,3.13741560429247300e-03,2.11923514369665514e-02,2.00495019770566725e-02,3.13741560429247300e-03,2.11923514369665514e-02,4.54470782378207883e+00,2.76841790291028715e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.45059614889419646e+48,4.01749614152606163e+48,1.29469080282896207e-02,1.43229608877324961e-03,1.09197866078472095e-03,1.09197866078472095e-03,1.29469080282896207e-02,7.09942782373765358e+00,7.85964107748116731e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.45634887060737186e+47,9.73500851018567380e+47,2.47649620026884742e-03,4.87027862336435072e-04,3.09910006150653004e-04,3.09910006150653004e-04,2.47649620026884742e-03,3.49375419938958558e+01,2.75671956357112322e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.44222367931881180e+64,1.38383010478098772e+64,3.52414627524230044e-03,1.11730970310876237e-02,8.34368142988261598e-03,3.52414627524230044e-03,1.11730970310876237e-02,8.14339595143584383e+00,2.47017720477743588e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,1,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,4.24841526988464997e+52,4.18805065274916316e+52,1.22036904100748735e-03,5.92549852197305008e-02,5.41252541174256363e-02,1.22036904100748735e-03,5.92549852197305008e-02,1.99662042092042080e+00,7.03804224739916435e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.54829451429980480e+48,2.70021388221285218e+48,4.93681140036430002e-03,1.72325999564722476e+00,2.56821380673905564e+00,4.93681140036430002e-03,2.56821380673905564e+00,1.00000000000008349e+00,1.77788175988970387e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,7.29576240343282674e+63,7.14410841054845787e+63,1.79126495509623939e-03,2.11923514369665444e-02,2.00495019770566690e-02,1.79126495509623939e-03,2.11923514369665444e-02,4.54470782378207971e+00,4.81096983935472409e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.80314904756678018e+48,2.12636263266075374e+48,1.40287931029460366e-02,7.48462937087773349e-04,5.77957647788446402e-04,5.77957647788446402e-04,1.40287931029460366e-02,6.59251840737005246e+00,1.48051945329747554e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.48457788516448565e+47,4.70543899715503375e+47,4.09894634131819768e-03,2.30968041765217602e-04,1.49795722009289688e-04,1.49795722009289688e-04,4.09894634131819768e-03,2.13089736332135971e+01,5.69798439345707607e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,7.38660154336037303e+63,7.20031978414888703e+63,2.17809078624300748e-03,1.11730970310876272e-02,8.34368142988261598e-03,2.17809078624300748e-03,1.11730970310876272e-02,8.14339595143584205e+00,3.96549724160503843e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,2,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.17590039876392157e+52,2.17911894442995959e+52,1.26048846294463080e-04,5.82070022608053919e-02,5.30753004091382222e-02,1.26048846294463080e-04,5.82070022608053919e-02,2.02153172812886961e+00,6.77050931376997937e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.29779533389214815e+48,1.37902201601125521e+48,5.17546365669466300e-03,1.72325999564724941e+00,2.56821380673915467e+00,5.17546365669466300e-03,2.56821380673915467e+00,1.00000000000008349e+00,1.69825081115539334e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.71558560096909452e+63,3.64855645244064607e+63,1.55242573315011101e-03,2.11923514369665583e-02,2.00495019770566725e-02,1.55242573315011101e-03,2.11923514369665583e-02,4.54470782378207705e+00,5.54339025081379546e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.32571884050619175e+47,1.10121742431519280e+48,1.41428908268019186e-02,3.87098056216650854e-04,2.99317257783284255e-04,2.99317257783284255e-04,1.41428908268019186e-02,6.54358892501893763e+00,2.85410188648966425e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.14126360297088748e+47,2.25044656352092604e+47,4.24024043563204708e-03,1.10280939242329645e-04,7.16420440323976582e-05,7.16420440323976582e-05,4.24024043563204708e-03,2.06158445956085750e+01,1.19084088154365713e+03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.76184815471678782e+63,3.67726407529076623e+63,1.93926341381781974e-03,1.11730970310876202e-02,8.34368142988261251e-03,1.93926341381781974e-03,1.11730970310876202e-02,8.14339595143584738e+00,4.44765547878157008e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,3,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.10814247281217327e+52,1.11289443390812118e+52,3.64910524407677142e-04,5.73886018605941350e-02,5.22031577460744661e-02,3.64910524407677142e-04,5.73886018605941350e-02,2.04164319894058943e+00,2.34197230559291995e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.28933004733629217e+47,1.37346757103568996e+47,5.38915722342560473e-03,1.72325999564725252e+00,2.56821380673914446e+00,5.38915722342560473e-03,2.56821380673914446e+00,1.00000000000008349e+00,1.63293447345750842e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.69134950147512770e+62,3.63386074358318811e+62,1.33854235834455029e-03,2.11923514369665930e-02,2.00495019770566898e-02,1.33854235834455029e-03,2.11923514369665930e-02,4.54470782378207083e+00,6.42112446413384674e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.51495676197593875e+46,1.12507501173002318e+47,1.42567518359274763e-02,3.94953068019629383e-05,3.05801887870546759e-05,3.05801887870546759e-05,1.42567518359274763e-02,6.49554346539522243e+00,2.78918290648090851e+03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.87722860851129378e+46,1.95845131198260984e+46,3.61163929508144131e-03,9.66824139876868712e-06,6.23464948702659010e-06,6.23464948702659010e-06,3.61163929508144131e-03,2.41156459444992848e+01,1.36786464698275031e+04
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.73731029286934919e+62,3.66245273745157299e+62,1.72538936269865206e-03,1.11730970310876202e-02,8.34368142988261598e-03,1.72538936269865206e-03,1.11730970310876202e-02,8.14339595143584738e+00,4.99273117269994415e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,4,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.10091425790640990e+51,1.10841190148660475e+51,5.78807625762131324e-04,5.59444318206258964e-02,5.05802530821719484e-02,5.78807625762131324e-04,5.59444318206258964e-02,2.07862228093968771e+00,1.47835267219222715e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.28736664230296235e+45,3.51638764838470835e+45,5.74111154357629001e-03,1.72325999564722387e+00,2.56821380673915467e+00,5.74111154357629001e-03,2.56821380673915467e+00,1.00000000000008349e+00,1.53596059007904255e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,9.41172451638824976e+60,9.30350545157061173e+60,9.86229290013638897e-04,2.11923514369665826e-02,2.00495019770566517e-02,9.86229290013638897e-04,2.11923514369665826e-02,4.54470782378207261e+00,8.69701547176610745e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.43297033978752038e+45,2.88799576006590711e+45,1.45852694014595580e-02,1.00989329130728426e-06,7.84973931855676270e-07,7.84973931855676270e-07,1.45852694014595580e-02,6.36113448641655932e+00,1.08639074318773186e+05
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.71661429808051688e+44,4.93858586588247515e+44,3.92107686342232226e-03,2.42918552444658412e-07,1.57217857022908757e-07,1.57217857022908757e-07,3.92107686342232226e-03,2.22525632458199283e+01,5.42422655144871911e+05
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,9.52890938522408711e+60,9.37670742313639713e+60,1.37308899972296149e-03,1.11730970310876237e-02,8.34368142988261598e-03,1.37308899972296149e-03,1.11730970310876237e-02,8.14339595143584383e+00,6.26083492860110482e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,5,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.80696848332527103e+49,2.83778518102982142e+49,9.31130155426641458e-04,5.57865586057353924e-02,5.04111163186816702e-02,9.31130155426641458e-04,5.57865586057353924e-02,2.08278507632793231e+00,9.20868695292499240e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.59780418684245992e+49,4.66825889711091422e+49,1.29683304555079366e-03,1.75060356756519164e+00,2.60372458639491011e+00,1.29683304555079366e-03,2.60372458639491011e+00,1.00000000000005507e+00,6.62602707890428348e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.31635047426722893e+65,1.23510762866446246e+65,5.43082705835605094e-03,2.15286179244701496e-02,2.03267271228714796e-02,5.43082705835605094e-03,2.15286179244701496e-02,4.48218216481913867e+00,1.62079699143086664e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.81583823290086375e+49,3.28393324334501926e+49,1.30884957093485785e-02,1.16881660836912725e-02,8.92592027185409344e-03,8.92592027185409344e-03,1.30884957093485785e-02,7.02831206785412732e+00,1.00627438780091296e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.24666210996516457e+49,1.20572296670155897e+49,2.84720916573354133e-03,6.42065125536308429e-03,3.83836964945126350e-03,2.84720916573354133e-03,6.42065125536308429e-03,1.37881737540434592e+01,3.04543747644240455e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.33274028225623240e+65,1.24482571976300805e+65,5.81728461147729744e-03,1.11730970310876254e-02,8.34368142988261598e-03,5.81728461147729744e-03,1.11730970310876254e-02,8.14339595143584205e+00,1.51651781531529561e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,6,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.92590570181321398e+53,3.76736504734265102e+53,3.51478624141673187e-03,7.83591402024963329e-02,6.87606657620017381e-02,3.51478624141673187e-03,7.83591402024963329e-02,1.66381806510693164e+00,2.47662041387243832e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.54356294690127603e+49,4.97543926520327031e+49,7.73815189703956803e-03,1.75060356756519475e+00,2.60372458639491411e+00,7.73815189703956803e-03,2.60372458639491411e+00,1.00000000000005507e+00,1.15280794634405304e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.30082121746987619e+65,1.31638007399555309e+65,1.01393435381605022e-03,2.15286179244701704e-02,2.03267271228715352e-02,1.01393435381605022e-03,2.15286179244701704e-02,4.48218216481913512e+00,8.46074701967346812e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.94300176580743801e+49,3.62518764782779730e+49,1.77143959076782286e-02,1.22160048192531141e-02,9.85346945788132846e-03,9.85346945788132846e-03,1.77143959076782286e-02,5.33137394845205215e+00,9.16428869648490085e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.07157242646498763e+49,1.15989653174802031e+49,6.75083797641933599e-03,5.51889143834420701e-03,3.69248307191562047e-03,3.69248307191562047e-03,6.75083797641933599e-03,1.31388722113578815e+01,2.35987577193279954e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.31701767152913540e+65,1.32673763408384461e+65,6.27065090045534398e-04,1.11730970310876202e-02,8.34368142988261598e-03,6.27065090045534398e-04,1.11730970310876202e-02,8.14339595143584738e+00,1.36496779965777506e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,7,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.87959098624357301e+53,4.01526487626970547e+53,2.93103739704395376e-03,7.57307790553846255e-02,6.67787570600280600e-02,2.93103739704395376e-03,7.57307790553846255e-02,1.69912250911060969e+00,2.95978353885737810e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.11968517750109393e+49,2.37941589937675680e+49,9.84615935384069649e-03,1.75060356756516056e+00,2.60372458639491899e+00,9.84615935384069649e-03,2.60372458639491899e+00,1.00000000000005507e+00,9.17070705621168969e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,6.06865467799963122e+64,6.29535506461418888e+64,3.12724718322325438e-03,2.15286179244701704e-02,2.03267271228715109e-02,3.12724718322325438e-03,2.15286179244701704e-02,4.48218216481913512e+00,2.77725500201501987e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.41687564548053854e+49,1.77679130851162918e+49,1.92211961337052303e-02,5.88126039017984430e-03,4.82942142372652216e-03,4.82942142372652216e-03,1.92211961337052303e-02,4.95545482303916707e+00,1.81628277926708499e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.56023114542555241e+48,5.11590635242980515e+48,9.79463545637201949e-03,2.34864391839425743e-03,1.62862782039565972e-03,1.62862782039565972e-03,9.79463545637201949e-03,9.21621770047982736e+00,5.28637381599440133e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,6.14421516653848530e+64,6.34488826528089038e+64,2.74048344251581538e-03,1.11730970310876237e-02,8.34368142988261771e-03,2.74048344251581538e-03,1.11730970310876237e-02,8.14339595143584383e+00,3.16207089714315863e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,8,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.80992573546621804e+53,1.92022946669711836e+53,5.04350655140254657e-03,7.41889389595461052e-02,6.53514003304296598e-02,5.04350655140254657e-03,7.41889389595461052e-02,1.72107506506365371e+00,1.74134912946434888e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.00026230023838724e+49,1.11358875970709816e+49,9.14378960601394848e-03,1.75060356756520497e+00,2.60372458639493543e+00,9.14378960601394848e-03,2.60372458639493543e+00,1.00000000000005507e+00,9.83531267829489941e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.86374908500544617e+64,2.94628469119491456e+64,2.42288039639652637e-03,2.15286179244701288e-02,2.03267271228715213e-02,2.42288039639652637e-03,2.15286179244701288e-02,4.48218216481914311e+00,3.56995027637049631e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,6.81526565654008015e+48,8.47218029212931384e+48,1.84856398442460011e-02,2.82892518353422464e-03,2.30278754811993110e-03,2.30278754811993110e-03,1.84856398442460011e-02,5.13127665337366512e+00,3.75349538838378649e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.02279219138463953e+48,2.23765993020970723e+48,8.60171031074884358e-03,1.04179337120587578e-03,7.12349868013762138e-04,7.12349868013762138e-04,8.60171031074884358e-03,1.04225311350111802e+01,1.20214972277445838e+02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.89940546873414210e+64,2.96946668956233091e+64,2.03606828517134512e-03,1.11730970310876202e-02,8.34368142988261077e-03,2.03606828517134512e-03,1.11730970310876202e-02,8.14339595143584738e+00,4.23858740809032639e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,9,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,8.54089323562843172e+52,8.98685240664470529e+52,4.33948633481584349e-03,7.32275815689782117e-02,6.42432818897930857e-02,4.33948633481584349e-03,7.32275815689782117e-02,1.73526044449434003e+00,2.01559783994341544e+01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.54999999999999982e+00,1.17262920899423353e+01,10,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.60939279957263425e+47,1.07345218882215327e+48,9.43272372992279805e-03,1.75060356756519364e+00,2.60372458639493054e+00,9.43272372992279805e-03,2.60372458639493054e+00,1.00000000000005507e+00,9.54991817539720778e+00
