shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,family,k_min_Myr_inv,k_max_Myr_inv,selected_k_Myr_inv,two_mode_weight_slow,selected_model
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689618e-04,2.00129724354742543e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,I,1.00386614131513685e-03,3.16211082029467794e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,U,7.35539862745286242e-04,7.52277075022424330e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,C,8.77161975506188197e-04,3.62904520554046650e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,5.76922568125604117e-06,2.86276387121440286e-04,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.44015867516913036e-06,2.49090260381703036e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,M,6.49790362645014845e-04,2.00129724354742682e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,I,6.89151967986090523e-04,3.27180726773245167e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,U,4.20822380087944141e-04,1.22251303777466083e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,C,5.62446084166099954e-04,3.75494002364490820e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120325780e-04,1.03142396123473892e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.49090260381724417e-03,5.74695704658026354e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,M,7.13250286710530768e-04,2.00129724354742647e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,I,7.52611795695717141e-04,3.27180726773245029e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,U,4.84282757414924775e-04,1.20159812691886317e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,C,6.25906202729424252e-04,3.75494002364497215e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120516817e-04,4.20722530864476967e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.99425669832541076e-03,2.49090260381664092e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,M,7.11412151120202857e-04,2.00129724354742647e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,I,7.50773663018961934e-04,3.27180726773244820e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,U,4.82444607982350070e-04,1.20220373847881160e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,C,6.24068061233296187e-04,3.75494002364497925e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120316944e-04,1.17410314897494991e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,5.58781392453146317e-04,2.49090260381753126e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,M,7.41449008511302051e-04,2.00129724354742647e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,I,7.80810471881884750e-04,3.27180726773245029e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,U,5.12481696903168381e-04,1.19230893619672484e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,C,6.54105017166001571e-04,3.75494002364497925e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120051152e-04,9.88447782522971921e-04,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,4.40052265229359384e-04,2.49090260381718302e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689943e-04,2.00129724354742647e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,I,8.03493889182008690e-04,3.27180726773244612e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,U,5.35165334525930167e-04,1.18483856438104523e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,C,6.76788549699215182e-04,3.75494002364510093e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,9.98026031923340438e-05,2.86276387120113385e-04,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,4.23184079933596477e-05,2.49090260381746404e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854349395e-04,2.00129724355092402e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,I,8.03490303820033930e-04,3.27180726774063749e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,U,5.35161749128562386e-04,1.18483974491962074e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,C,6.76784964318841512e-04,3.75494002365438950e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.65594499191590064e-06,2.86276386870662643e-04,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.12618599182754591e-06,2.49090260374319663e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,4.03004332556674352e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,I,1.82958847427737870e-03,4.79718772465698579e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,U,7.68878079435059516e-04,8.62955340873984289e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,C,2.61631950271794395e-02,4.35055349955844584e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,7.10321050611664555e-03,4.04083161571738986e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,3.74186935985954417e-03,2.81338201589800795e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,7.27989486551885445e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,I,1.22326509856214207e-02,7.26498388104114545e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,U,4.87690023198750558e-02,8.12768025612191775e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,C,4.75548626897611126e-02,4.35055349955847959e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.25239663060517010e-03,3.25780467826674441e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,3.55200405958198387e-04,5.49267103841218074e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689618e-04,7.54433275576917167e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,I,1.22326509856213392e-02,7.52962674520950836e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,U,4.75029134084849758e-02,8.02962900387944323e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,C,5.04881289011099507e-02,4.35055349955850534e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,6.16050790181714913e-04,3.60572508094236313e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,1.56133683732644399e-04,5.81555255691628345e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,7.75402204874582751e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,I,1.22326509856214155e-02,7.73948378256336944e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,U,4.65981274668666734e-02,7.96073487533654339e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,C,5.28239118809686742e-02,4.35055349955850534e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,3.05105091953038242e-04,3.87560042699791954e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,7.09789474293000359e-05,6.08279434342473418e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689618e-04,7.39375635862064701e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,I,1.22326509856213878e-02,7.37893273361504287e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,U,4.50397257924759972e-02,7.84921599036128292e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,C,4.88161796368229567e-02,4.35055349955852044e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,3.27720169018725312e-05,3.48758641653949611e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,6.49530824491603832e-06,5.84460638427329246e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689943e-04,7.37609512796988803e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,I,1.22326509856213843e-02,7.36125786350755734e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,U,4.48371587526875254e-02,7.83599152578823427e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,C,4.86203679149930512e-02,4.35055349955847781e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,8.37830704221241027e-07,3.46810032456664544e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,1.62408547941853183e-07,5.86018059454150170e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,5.38054856324638453e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545254208e-02,5.36438058827516731e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,U,5.26717556908714857e-02,9.91359166929357133e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,C,2.68837124309994520e-02,4.38095380242579147e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,9.95241487838910248e-03,2.80579567062842067e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,6.81008900714152963e-03,2.97482978158859108e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,7.00837766662962131e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545252924e-02,6.99326384321359018e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,U,6.34066346948001514e-02,9.64714994395646230e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,C,4.45573386621556586e-02,4.38095380242576748e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.06003526990501879e-02,2.81901273349119165e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,3.99910576207161434e-03,5.10151966415212446e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,7.17646762710611175e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545253514e-02,7.16147846593211540e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,U,6.15613632872927460e-02,9.50114471579886072e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,C,4.64113366750346715e-02,4.38095380242579235e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,4.89650224011026116e-03,3.09084017053683907e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,1.60599576501091077e-03,5.29705835147451926e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689943e-04,7.26763421766051521e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545253878e-02,7.25271390727988130e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,U,6.05324919909537226e-02,9.42818806860841879e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,C,4.74191953846988187e-02,4.38095380242578436e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,2.32727945340668483e-03,3.21671267155909033e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,7.02504725793703629e-04,5.46248940060835020e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,7.20194873433166877e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545253722e-02,7.18697872931920029e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,U,5.89653404327039124e-02,9.31670933533775975e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,C,4.66928698365072087e-02,4.38095380242570709e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,2.25023523802736079e-04,3.17300766588024530e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,5.93529932727874485e-05,5.50846075592823781e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689618e-04,7.15131249963969484e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,I,1.25551893545253687e-02,7.13630449408725470e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,U,5.86129315429137071e-02,9.29346110078185933e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,C,4.61335297305978248e-02,4.38095380242564936e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,5.78657569354038121e-06,3.11764866448572160e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,1.47828476067572994e-06,5.49770445274214981e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689401e-04,4.03004332556674075e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018377521e-02,4.95062554609120783e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,U,2.12028430291072677e-02,1.44775516362407569e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,C,5.81136109128587829e-03,4.48970574645725584e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.03142396123473892e-02,2.34120546138903048e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,3.03698115105985583e-03,8.61338484757340900e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689943e-04,6.54819260100262396e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018377711e-02,6.53275262925979427e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,U,6.43988471318205219e-02,1.43536039336333271e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,C,3.95096668392307254e-02,4.48970574645730558e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,4.20722530864476967e-03,2.20853149258078071e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,2.04705171509224869e-03,4.42214660895785469e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689726e-04,4.03004332556674075e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018377972e-02,4.95062554609120506e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,U,3.16194356545885444e-02,1.43814663327710951e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,C,4.82491862838446174e-03,4.48970574645730558e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.17410314897494991e-03,1.37851005078001368e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,5.73574309036223458e-04,1.10041399540268623e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689618e-04,6.58075130084080084e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018377434e-02,6.56533367530417605e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,U,6.47259905806061159e-02,1.42619744652413061e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,C,3.98654513568243649e-02,4.48970574645731002e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,9.88447782522971921e-04,2.33725954365454451e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,4.51702002567876799e-04,4.36805322525891451e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854689943e-04,6.56512874486759462e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018377521e-02,6.54970038315174502e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,U,6.45690172172903171e-02,1.42200754785028083e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,C,3.96947107418127026e-02,4.48970574645733489e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.00102743364872843e-04,2.30470996879714625e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,4.34387256843732087e-05,4.44876088188769225e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,M,7.43816726854349395e-04,6.51002944139502798e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,I,1.36841485018271980e-02,6.49456341825914996e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,U,6.40154011234887882e-02,1.42127211654529961e-01,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,C,3.90928992725299712e-02,4.48970574646107234e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,2.66393231651399859e-06,2.26255360101159896e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,1.15600011172958622e-06,4.34881320206115390e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,M,4.45967703558697564e-03,4.03004332556674352e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,I,4.60248719668160475e-03,4.79718772465698579e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,U,5.01368731273547832e-03,8.62955340873984289e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,C,2.92498974746577918e-03,4.35055349955844584e+00,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,J_G1,1.55844038080300037e-03,8.47724632791192236e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,J_G2a,4.21801086013067796e-03,4.45776733421371276e-03,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,5.75000000000000000e+00,1.08804373309742832e+01,M,4.69578154739852451e-03,4.03004332556674075e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,5.75000000000000000e+00,1.08804373309742832e+01,I,5.19958921135902415e-03,4.79718772465698370e-02,,,NONE
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,5.75000000000000000e+00,1.08804373309742832e+01,U,5.61071506504942728e-03,8.12768025612191775e-02,,,NONE
