shape_lane,interval_index,substep,macro_index,constraint,box_deficit,best_single_bound_family,best_single_bound_direction,minimum_z_extension,required_z,required_a,required_k_Myr_inv,rate_factor_outside_locked_bound,finite_positive_scalar_rate_exists,locked_k_min_Myr_inv,locked_k_max_Myr_inv
RECOMBINATION_WEIGHTED_AUDITOR,1,2,4,J_G1_NONNEGATIVE,14.353193716555685,J_G1,z_below_0,0.12062770077528381,-0.12062770077528381,21.723182364144805,0.004492888869914158,15.694234914397562,True,3.267375587048878e-05,0.0002862763871205009
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5,J_G1_NONNEGATIVE,14.355966524725865,J_G1,z_below_0,0.002739951503631738,-0.002739951503631738,21.719259835724245,0.004493719719361656,15.697137177795986,True,8.353186187012145e-07,0.0002862763871184194
RECOMBINATION_WEIGHTED_AUDITOR,1,2,6,CYCLING_CAPACITY,0.4189904895110093,J_G1,z_below_0,0.045089506089161784,-0.045089506089161784,-7.118612072828536,,,False,0.00028627638712097316,0.013491848957914214
RECOMBINATION_WEIGHTED_AUDITOR,1,2,7,CYCLING_CAPACITY,0.637044932999685,J_G1,z_below_0,0.06839968109348014,-0.06839968109348014,-12.659777695936643,,,False,0.0002862763871196143,0.010600352699050188
RECOMBINATION_WEIGHTED_AUDITOR,1,2,8,CYCLING_CAPACITY,1.1751917825889673,J_G1,z_below_0,0.13367240614201584,-0.13367240614201584,-21.937962867573905,,,False,0.0002862763871201043,0.004896502240110261
RECOMBINATION_WEIGHTED_AUDITOR,1,2,9,CYCLING_CAPACITY,1.7848811187684162,J_G1,z_below_0,0.21140351493637938,-0.21140351493637938,-20.27468633195032,,,False,0.0002862763871214478,0.002327279453406685
RECOMBINATION_WEIGHTED_AUDITOR,1,2,10,J_G1_NONNEGATIVE,14.611289896726667,J_G1,z_below_0,3.395797511472176,-3.395797511472176,21.364040331194474,0.004570256344566625,15.964489389155379,True,0.0002243488310122143,0.00028627638712148127
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,J_G1_NONNEGATIVE,14.611808778619269,J_G1,z_below_0,0.019278632721938176,-0.019278632721938176,21.363330265257503,0.004570411948992164,15.965032935298874,True,5.769225681256041e-06,0.0002862763871214403
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,CYCLING_CAPACITY,0.448203364417366,J_G1,z_below_0,0.058425119644178944,-0.058425119644178944,-9.164055478385052,,,False,0.0002862763871203258,0.01031423961234739
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,CYCLING_CAPACITY,1.0057545060070825,J_G1,z_below_0,0.14403792361212706,-0.14403792361212706,-21.53942730859567,,,False,0.0002862763871205168,0.00420722530864477
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,J_G1_NONNEGATIVE,2.3989682038842295,J_G1,z_below_0,0.22898527010739136,-0.22898527010739136,24.03665230803825,0.004051132659261611,3.4504060931941547,True,0.00028627638712031694,0.00117410314897495
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,J_G1_NONNEGATIVE,3.095104436279647,J_G1,z_below_0,0.30974428302966667,-0.30974428302966667,23.67481276367569,0.004114404435688302,4.162490430386171,True,0.00028627638712005115,0.000988447782522972
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,J_G1_NONNEGATIVE,13.086547341066117,J_G1,z_below_0,0.4979624699572904,-0.4979624699572904,23.67650630789643,0.004114103696279351,14.371089902546489,True,9.980260319233404e-05,0.0002862763871201134
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,J_G1_NONNEGATIVE,13.095452336380562,J_G1,z_below_0,0.008713144732337795,-0.008713144732337795,23.66154837093046,0.004116761447096308,14.38037377828241,True,2.6559449919159006e-06,0.00028627638687066264
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,J_G2A_NONNEGATIVE,0.8844362736403815,J_G2a,z_below_0,0.08366694808869439,-0.08366694808869439,2.012425326497777,0.06314009613832297,2.2442773779574754,True,0.003741869359859544,0.02813382015898008
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,CYCLING_CAPACITY,0.11297230580710482,J_G2a,z_below_0,0.006777969831757473,-0.006777969831757473,0.48066963525323336,,,False,0.0003552004059581984,0.05492671038412181
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,CYCLING_CAPACITY,0.10039727095761247,J_G2a,z_below_0,0.0028027404954001794,-0.0028027404954001794,0.48750842432452846,,,False,0.0001561336837326444,0.058155525569162834
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,CYCLING_CAPACITY,0.09228837313436283,J_G2a,z_below_0,0.0012264793525786977,-0.0012264793525786977,0.47950236556479764,,,False,7.097894742930004e-05,0.06082794343424734
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,CYCLING_CAPACITY,0.10637492051954273,J_G2a,z_below_0,0.00015195340086223842,-0.00015195340086223842,-0.024713571488916397,,,False,6.495308244916038e-06,0.058446063842732925
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,CYCLING_CAPACITY,0.10728605425688648,J_G2a,z_below_0,3.889742770477783e-06,-3.889742770477783e-06,-0.08009819838560306,,,False,1.6240854794185318e-07,0.05860180594541502
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,J_G2A_NONNEGATIVE,0.39010554620412824,J_G2a,z_below_0,0.09772044371955244,-0.09772044371955244,2.601564736487685,0.04458754361751847,1.498826719211754,True,0.00681008900714153,0.02974829781588591
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,CYCLING_CAPACITY,0.13540176393052783,J_G2a,z_below_0,0.08504397797406622,-0.08504397797406622,0.5499271913984038,,,False,0.003999105762071614,0.051015196641521245
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,CYCLING_CAPACITY,0.12219674337062036,J_G2a,z_below_0,0.03133513999489843,-0.03133513999489843,0.545412104874164,,,False,0.0016059957650109108,0.05297058351474519
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,CYCLING_CAPACITY,0.11649569023066181,J_G2a,z_below_0,0.01323239147471163,-0.01323239147471163,0.5234952572643121,,,False,0.0007025047257937036,0.0546248940060835
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,CYCLING_CAPACITY,0.11869992620877501,J_G2a,z_below_0,0.0012131257549029496,-0.0012131257549029496,0.34169789004277873,,,False,5.935299327278745e-05,0.05508460755928238
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,CYCLING_CAPACITY,0.12122365320465489,J_G2a,z_below_0,3.138884685096834e-05,-3.138884685096834e-05,0.26985011953314864,,,False,1.47828476067573e-06,0.0549770445274215
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,J_G2A_NONNEGATIVE,3.558669635340388,J_G2a,z_below_0,0.4454931811010718,-0.4454931811010718,2.452072057180432,0.04815448565901049,5.590657623126724,True,0.003036981151059856,0.008613384847573409
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,CYCLING_CAPACITY,0.17720962193527484,J_G2a,z_below_0,0.05063173769515875,-0.05063173769515875,0.4522074429437861,,,False,0.0020470517150922487,0.04422146608957855
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,J_G2A_NONNEGATIVE,2.3978979512263563,J_G2a,z_below_0,0.041178342836886934,-0.041178342836886934,2.60811565046283,0.04444351663210206,4.038799653383031,True,0.0005735743090362235,0.011004139954026862
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,CYCLING_CAPACITY,0.1689303605387154,J_G2a,z_below_0,0.010877158366941492,-0.010877158366941492,0.453683377159257,,,False,0.0004517020025678768,0.043680532252589145
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,CYCLING_CAPACITY,0.1717725419734225,J_G2a,z_below_0,0.00107012729974549,-0.00107012729974549,0.3441737764042756,,,False,4.343872568437321e-05,0.04448760881887692
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,CYCLING_CAPACITY,0.1760855248490305,J_G2a,z_below_0,2.9690740029102276e-05,-2.9690740029102276e-05,0.2921846660880556,,,False,1.1560001117295862e-06,0.04348813202061154
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,J_G2A_NONNEGATIVE,0.8180297730242422,J_G2a,z_below_0,8.111023032683237,-8.111023032683237,11.617825942223485,0.008272310539377822,1.855707110572414,True,0.004218010860130678,0.004457767334213713
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,J_G1_NONNEGATIVE,2.875134965887957,J_G1,z_below_0,0.6595405207743653,-0.6595405207743653,7.22281532325848,0.013696359592058071,4.096081723257395,True,0.0015584403808029071,0.0033437710762191744
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,J_G1_NONNEGATIVE,6.493532519020148,J_G1,z_below_0,8.959042613796386,-8.959042613796386,7.236965374006374,0.013667486053046239,7.989927052924273,True,0.001558440380802739,0.00171058959143363
RECOMBINATION_WEIGHTED_AUDITOR,2,2,3,J_G1_NONNEGATIVE,7.221308361979548,J_G1,z_below_0,1.0875090004546561,-1.0875090004546561,7.2343476418872115,0.013672818404190747,8.773398438987412,True,0.0008588516201801017,0.0015584403808028583
RECOMBINATION_WEIGHTED_AUDITOR,2,2,4,J_G1_NONNEGATIVE,7.2249058407155795,J_G1,z_below_0,0.05319665392841399,-0.05319665392841399,7.231183421858439,0.013679269524947536,8.777537911269912,True,8.828153467166314e-05,0.0015584403808024628
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5,J_G1_NONNEGATIVE,7.222781357402502,J_G1,z_below_0,0.001281942189701132,-0.001281942189701132,7.233051710437707,0.013675459774746618,8.775093319708379,True,2.251998057963348e-06,0.0015584403808028213
RECOMBINATION_WEIGHTED_AUDITOR,2,2,6,CYCLING_CAPACITY,0.21584869492217676,J_G1,z_below_0,0.14667430328748288,-0.14667430328748288,-4.365003644422279,,,False,0.0015584403808029165,0.028057956706284207
RECOMBINATION_WEIGHTED_AUDITOR,2,2,7,CYCLING_CAPACITY,0.24720040116546094,J_G1,z_below_0,0.15913832421270113,-0.15913832421270113,-4.903438735284966,,,False,0.00155844038080279,0.026946171820529448
RECOMBINATION_WEIGHTED_AUDITOR,2,2,8,J_G2A_NONNEGATIVE,0.8705547832406112,J_G2a,z_below_0,4.063159095267069,-4.063159095267069,10.693182597496634,0.009023863801462065,1.914374703458522,True,0.004218010860130665,0.004713739575204109
RECOMBINATION_WEIGHTED_AUDITOR,2,2,9,J_G1_NONNEGATIVE,1.23369988976144,J_G1,z_below_0,0.1923931652585168,-0.1923931652585168,6.878925361909067,0.014437697120273008,2.33431050796596,True,0.001558440380803048,0.006184994271757588
RECOMBINATION_WEIGHTED_AUDITOR,2,2,10,J_G1_NONNEGATIVE,7.637598947477087,J_G1,z_below_0,0.5360453695120867,-0.5360453695120867,6.885686997431449,0.014422346571249836,9.2543460429389,True,0.0005850929436694345,0.0015584403808040158
RECOMBINATION_WEIGHTED_AUDITOR,2,2,11,J_G1_NONNEGATIVE,7.635103757630974,J_G1,z_below_0,0.008638632504985566,-0.008638632504985566,6.8876766777918235,0.014417835741988159,9.251451591987546,True,1.495284344848714e-05,0.0015584403808019804
RECOMBINATION_WEIGHTED_AUDITOR,2,2,12,CYCLING_CAPACITY,0.4414935606871653,J_G1,z_below_0,0.30192829313340336,-0.30192829313340336,-9.256830371997887,,,False,0.0015584403808026413,0.014897522470092368
RECOMBINATION_WEIGHTED_AUDITOR,2,2,13,CYCLING_CAPACITY,0.6892939724621638,J_G1,z_below_0,0.4685226977572015,-0.4685226977572015,-13.614220023317776,,,False,0.001558440380803026,0.009994766065371792
RECOMBINATION_WEIGHTED_AUDITOR,2,2,14,J_G1_NONNEGATIVE,5.771831653494614,J_G1,z_below_0,4.107164530578697,-4.107164530578697,7.273423767909719,0.01359365067595188,7.210760294298578,True,0.0015584403808036695,0.0018851896500706232
RECOMBINATION_WEIGHTED_AUDITOR,2,2,15,J_G1_NONNEGATIVE,4.453746825217693,J_G1,z_below_0,1.5658670018368492,-1.5658670018368492,7.167472885542164,0.013810470862317207,5.7982990794803655,True,0.0015584403808030444,0.002381814161879156
RECOMBINATION_WEIGHTED_AUDITOR,2,2,16,J_G1_NONNEGATIVE,7.296866815322094,J_G1,z_below_0,0.1585249521616712,-0.1585249521616712,7.168465408156223,0.013808407593848153,8.860401568095183,True,0.0002363049590845239,0.001558440380802819
RECOMBINATION_WEIGHTED_AUDITOR,2,2,17,J_G1_NONNEGATIVE,7.298532675308053,J_G1,z_below_0,0.0035768074326479444,-0.0035768074326479444,7.167026400158505,0.01381139922320394,8.862321199102993,True,6.259314792143907e-06,0.0015584403806761
RECOMBINATION_WEIGHTED_AUDITOR,3,1,0,J_G1_NONNEGATIVE,0.13697300562648249,J_G1,z_below_0,0.02014079692819467,-0.02014079692819467,2.9764692365240837,0.03625703243896647,1.1689254274125556,True,0.003829796048832157,0.03101740418054065
RECOMBINATION_WEIGHTED_AUDITOR,3,1,1,J_G2A_NONNEGATIVE,0.1829999576498532,J_G2a,z_below_0,0.0015235022461411725,-0.0015235022461411725,1.6882837405321411,0.07945817923798583,1.2919042628820232,True,0.0004334809307964468,0.06150469622317668
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,J_G2A_NONNEGATIVE,0.19990096416977018,J_G2a,z_below_0,0.0008019443484035044,-0.0008019443484035044,1.7218560291050338,0.07698444092934217,1.313835299465149,True,0.00020557395063253457,0.05859519907912497
RECOMBINATION_WEIGHTED_AUDITOR,3,1,3,J_G2A_NONNEGATIVE,0.20563716643434718,J_G2a,z_below_0,0.0003976192996860806,-0.0003976192996860806,1.741388700659987,0.07561897803090724,1.3201077535838717,True,9.815595346544664e-05,0.05728242851813753
RECOMBINATION_WEIGHTED_AUDITOR,3,1,4,J_G2A_NONNEGATIVE,0.21724301437528032,J_G2a,z_below_0,3.592806648245401e-05,-3.592806648245401e-05,1.7016692278498944,0.07845185321946256,1.3437362147589622,True,8.60525363086496e-06,0.05838337343132124
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5,J_G2A_NONNEGATIVE,0.22044329270279633,J_G2a,z_below_0,9.160608662544182e-07,-9.160608662544182e-07,1.7020252868669368,0.07842545492125659,1.348682345039033,True,2.162105463869621e-07,0.05814968603224863
RECOMBINATION_WEIGHTED_AUDITOR,3,1,6,J_G2A_NONNEGATIVE,0.10035540209598576,J_G2a,z_below_0,0.012037488041549265,-0.012037488041549265,1.6955615585436494,0.0789076421712563,1.160461904793643,True,0.005714724141534899,0.06799675357312819
RECOMBINATION_WEIGHTED_AUDITOR,3,1,7,J_G2A_NONNEGATIVE,0.13106258896617617,J_G2a,z_below_0,0.014790293713616981,-0.014790293713616981,1.8546679821349343,0.0686084367585287,1.1963285358781246,True,0.004912109517063707,0.05734916011860321
RECOMBINATION_WEIGHTED_AUDITOR,3,1,8,J_G2A_NONNEGATIVE,0.14741166012088733,J_G2a,z_below_0,0.006863388335100851,-0.006863388335100851,1.894539315315561,0.06645424762438949,1.2177749685050552,True,0.002090419112719384,0.05457021973934065
RECOMBINATION_WEIGHTED_AUDITOR,3,1,9,J_G2A_NONNEGATIVE,0.153994725941384,J_G2a,z_below_0,0.0030724986661595987,-0.0030724986661595987,1.872366630792282,0.06763439346862118,1.2290606265830222,True,0.0009272520017261932,0.05502933867197033
RECOMBINATION_WEIGHTED_AUDITOR,3,1,10,J_G2A_NONNEGATIVE,0.16581539485375577,J_G2a,z_below_0,0.0002949385064532705,-0.0002949385064532705,1.926726634610563,0.06481570280204392,1.2423554900619171,True,8.162141574618254e-05,0.05217162343671344
RECOMBINATION_WEIGHTED_AUDITOR,3,1,11,J_G2A_NONNEGATIVE,0.16864683951457307,J_G2a,z_below_0,7.409107955553204e-06,-7.409107955553204e-06,1.9189059627435523,0.06520601540300744,1.24704449088213,True,2.027373714656779e-06,0.05228844349962384
RECOMBINATION_WEIGHTED_AUDITOR,3,1,12,J_G1_NONNEGATIVE,0.1656029736684768,J_G1,z_below_0,0.07467955399401097,-0.07467955399401097,3.707302624933664,0.02783767808670745,1.1943275089572982,True,0.007357997147581578,0.023308244914337608
RECOMBINATION_WEIGHTED_AUDITOR,3,1,13,J_G1_NONNEGATIVE,0.12285399599865253,J_G1,z_below_0,0.017463171901337782,-0.017463171901337782,2.6291930789588287,0.0423821195309741,1.1571552271298924,True,0.004228081374278878,0.03662613151400183
RECOMBINATION_WEIGHTED_AUDITOR,3,1,14,J_G1_NONNEGATIVE,0.24003327911901962,J_G1,z_below_0,0.014785357434751213,-0.014785357434751213,5.009094298530864,0.019720474947661906,1.2686241967738,True,0.0010175232295888809,0.015544772831712064
RECOMBINATION_WEIGHTED_AUDITOR,3,1,15,J_G1_NONNEGATIVE,0.13186471702244684,J_G1,z_below_0,0.004529783129144474,-0.004529783129144474,2.81375634301422,0.038886662654498624,1.1651883073453797,True,0.0010468339818289288,0.0333737151405966
RECOMBINATION_WEIGHTED_AUDITOR,3,1,16,J_G1_NONNEGATIVE,0.1348918603278746,J_G1,z_below_0,0.00047324403562850817,-0.00047324403562850817,2.8910200192296562,0.03759132711438778,1.1676813786154885,True,0.00010710315920407872,0.03219313744555861
RECOMBINATION_WEIGHTED_AUDITOR,3,1,17,J_G1_NONNEGATIVE,0.13459530268698036,J_G1,z_below_0,1.2507195664472648e-05,-1.2507195664472648e-05,2.8976830857244513,0.037483710249706266,1.167206864540889,True,2.839601816209916e-06,0.032114024847215206
RECOMBINATION_WEIGHTED_AUDITOR,3,2,0,CYCLING_CAPACITY,0.029539398037289888,J_G1,z_below_0,0.03671790264836748,-0.03671790264836748,7.63423725271725,0.012433177859720273,1.0796437658098939,True,0.003829796048832157,0.011516000234015647
RECOMBINATION_WEIGHTED_AUDITOR,3,2,1,CYCLING_CAPACITY,0.03142926374039645,J_G2a,z_below_0,0.00850756334098238,-0.00850756334098238,7.440233143917629,0.01278192075438404,1.240630243513726,True,0.0004334809307964468,0.010302764116230916
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,CYCLING_CAPACITY,0.03170389404235169,J_G2a,z_below_0,0.004098433876023821,-0.004098433876023821,7.374808318252973,0.012903990110067097,1.2524784576731611,True,0.00020557395063253457,0.010302764116230764
RECOMBINATION_WEIGHTED_AUDITOR,3,2,3,CYCLING_CAPACITY,0.03155232317222584,J_G2a,z_below_0,0.0020193955808310883,-0.0020193955808310883,7.300526826097989,0.013045446711467826,1.2662084237098368,True,9.815595346544664e-05,0.010302764116231555
RECOMBINATION_WEIGHTED_AUDITOR,3,2,4,CYCLING_CAPACITY,0.031423581750976814,J_G2a,z_below_0,0.0001891218754400665,-0.0001891218754400665,7.160431579592616,0.013320869351078521,1.292941311748909,True,8.60525363086496e-06,0.0103027641162304
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5,CYCLING_CAPACITY,0.03146075382332664,J_G2a,z_below_0,4.779620768114906e-06,-4.779620768114906e-06,7.147436151771464,0.013347009639121077,1.2954785229037438,True,2.162105463869621e-07,0.010302764116231345
RECOMBINATION_WEIGHTED_AUDITOR,3,2,6,CYCLING_CAPACITY,0.023605296891912597,C,z_above_1,0.04640410337832532,1.0464041033783253,8.366613625494494,0.011272367699021195,1.0434517267616041,True,0.011762171540235396,8.562913848914175
RECOMBINATION_WEIGHTED_AUDITOR,3,2,7,CYCLING_CAPACITY,0.010600544630539888,C,z_above_1,0.024649791732006123,1.024649791732006,8.181780586585077,0.011544354458825958,1.0230759448305473,True,0.011810751345422109,8.56291384891413
RECOMBINATION_WEIGHTED_AUDITOR,3,2,8,CYCLING_CAPACITY,0.029693550247322287,J_G2a,z_below_0,0.04734964419375123,-0.04734964419375123,7.506531935135929,0.012660558350126671,1.228850647000737,True,0.002090419112719384,0.010302764116231189
RECOMBINATION_WEIGHTED_AUDITOR,3,2,9,CYCLING_CAPACITY,0.029848038349233497,J_G2a,z_below_0,0.01912094458121618,-0.01912094458121618,7.44344130944875,0.012775994449478826,1.240055028470622,True,0.0009272520017261932,0.010302764116230913
RECOMBINATION_WEIGHTED_AUDITOR,3,2,10,CYCLING_CAPACITY,0.029955926523722587,J_G2a,z_below_0,0.001631776281476488,-0.001631776281476488,7.34867123050485,0.0129534120219645,1.257275414231599,True,8.162141574618254e-05,0.010302764116230774
RECOMBINATION_WEIGHTED_AUDITOR,3,2,11,CYCLING_CAPACITY,0.030021707285691812,J_G2a,z_below_0,4.068159843476567e-05,-4.068159843476567e-05,7.328413943619418,0.012991977624883399,1.2610186429888082,True,2.027373714656779e-06,0.010302764116230996
RECOMBINATION_WEIGHTED_AUDITOR,3,2,12,CYCLING_CAPACITY,0.030023624591107856,C,z_above_1,0.059465028209350644,1.0594650282093507,8.486976387144772,0.011102045734009532,1.05569365132672,True,0.01172035919813276,8.661962486860585
RECOMBINATION_WEIGHTED_AUDITOR,3,2,13,CYCLING_CAPACITY,0.029029219431407127,J_G1,z_below_0,0.04281484925418675,-0.04281484925418675,7.633428978555492,0.01243459127117679,1.0797665003902603,True,0.004228081374278878,0.01151600023401592
RECOMBINATION_WEIGHTED_AUDITOR,3,2,14,CYCLING_CAPACITY,0.030783599973749354,J_G2a,z_below_0,0.00952957994282155,-0.00952957994282155,7.850273461046214,0.012066597935616407,1.1712000584975657,True,0.0006313013779344845,0.010302764116231034
RECOMBINATION_WEIGHTED_AUDITOR,3,2,15,CYCLING_CAPACITY,0.028767518250330304,J_G1,z_below_0,0.007145254914754889,-0.007145254914754889,7.6512116237435395,0.012403569320157954,1.0770726874006595,True,0.0010468339818289288,0.011516000234015736
RECOMBINATION_WEIGHTED_AUDITOR,3,2,16,CYCLING_CAPACITY,0.02872109924034605,J_G1,z_below_0,0.0006610256283068565,-0.0006610256283068565,7.659177141040674,0.012389723640891703,1.0758703880792906,True,0.00010710315920407872,0.011516000234015729
RECOMBINATION_WEIGHTED_AUDITOR,3,2,17,CYCLING_CAPACITY,0.02875393353942024,J_G1,z_below_0,1.7409556731466584e-05,-1.7409556731466584e-05,7.65784058948788,0.01239204467557591,1.0760719367766391,True,2.839601816209916e-06,0.011516000233865531
RECOMBINATION_WEIGHTED_AUDITOR,4,1,0,CYCLING_CAPACITY,0.20317999674033727,J_G1,z_below_0,0.05514792383067008,-0.05514792383067008,1.6437571099125878,0.07994158065544764,1.9364395246960568,True,0.0043624662538783296,0.0412827664566469
RECOMBINATION_WEIGHTED_AUDITOR,4,1,1,CYCLING_CAPACITY,2.3373491188382483,J_G2a,z_below_0,0.19778061352703016,-0.19778061352703016,-12.675058175931404,,,False,0.000309910006150653,0.0024764962002688474
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,CYCLING_CAPACITY,1.4910355626192398,J_G2a,z_below_0,0.0552572424326567,-0.0552572424326567,-8.99904174542003,,,False,0.0001497957220092897,0.004098946341318198
RECOMBINATION_WEIGHTED_AUDITOR,4,1,3,CYCLING_CAPACITY,1.4144576874618269,J_G2a,z_below_0,0.028387876883101897,-0.028387876883101897,-12.604359678795994,,,False,7.164204403239766e-05,0.004240240435632047
RECOMBINATION_WEIGHTED_AUDITOR,4,1,4,CYCLING_CAPACITY,1.5012415099482803,J_G2a,z_below_0,0.002800447171793145,-0.002800447171793145,-14.123146283406193,,,False,6.23464948702659e-06,0.003611639295081441
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5,CYCLING_CAPACITY,1.397102485517426,J_G2a,z_below_0,6.566222121723796e-05,-6.566222121723796e-05,-13.36265197681373,,,False,1.5721785702290878e-07,0.003921076863422321
RECOMBINATION_WEIGHTED_AUDITOR,4,1,6,CYCLING_CAPACITY,1.4011135703129651,C,z_below_0,1.0287919808722337,-1.0287919808722337,-66.13924325731763,,,False,0.0012968330455507937,2.60372458639491
RECOMBINATION_WEIGHTED_AUDITOR,4,1,7,CYCLING_CAPACITY,1.1141620197363373,J_G1,z_below_0,1.9810816695232345,-1.9810816695232345,-2.261943199721088,,,False,0.009853469457881328,0.01771439590767823
RECOMBINATION_WEIGHTED_AUDITOR,4,1,8,CYCLING_CAPACITY,0.8025519580888987,J_G2a,z_below_0,0.34510793249097144,-0.34510793249097144,-5.8468878436432306,,,False,0.0016286278203956595,0.00979463545637202
RECOMBINATION_WEIGHTED_AUDITOR,4,1,9,CYCLING_CAPACITY,0.8780228296558015,J_G2a,z_below_0,0.15969925582225947,-0.15969925582225947,-7.111240010344858,,,False,0.000712349868013762,0.008601710310748844
RECOMBINATION_WEIGHTED_AUDITOR,4,1,10,CYCLING_CAPACITY,0.8549017301056461,J_G2a,z_below_0,0.01338524932778731,-0.01338524932778731,-7.624399844632251,,,False,6.268597533013167e-05,0.008576384324829886
RECOMBINATION_WEIGHTED_AUDITOR,4,1,11,CYCLING_CAPACITY,0.7725714834181293,J_G2a,z_below_0,0.0003000583577067058,-0.0003000583577067058,-6.865245786557244,,,False,1.5764818425900068e-06,0.009631534686205982
RECOMBINATION_WEIGHTED_AUDITOR,4,1,12,CYCLING_CAPACITY,0.15621144858122948,J_G1,z_below_0,0.09484377808120031,-0.09484377808120031,1.614091186912544,0.08241172122288054,1.792638082371055,True,0.00838138998609229,0.0459723142296953
RECOMBINATION_WEIGHTED_AUDITOR,4,1,13,CYCLING_CAPACITY,0.4293240149397907,J_G1,z_below_0,0.16803876345582083,-0.16803876345582083,0.8916694205915907,,,False,0.004354213875999238,0.0272721268263116
RECOMBINATION_WEIGHTED_AUDITOR,4,1,14,CYCLING_CAPACITY,0.10748804524282668,J_G1,z_below_0,0.007886534191426698,-0.007886534191426698,1.6320276682375467,0.08089900111949763,1.5639956323607407,True,0.0011590462507715955,0.0517258484906293
RECOMBINATION_WEIGHTED_AUDITOR,4,1,15,CYCLING_CAPACITY,0.3429360445526555,J_G1,z_below_0,0.028677376815936285,-0.028677376815936285,1.2722545610502265,0.1314830232627431,4.410044334051285,True,0.001111641491986012,0.029814444777237936
RECOMBINATION_WEIGHTED_AUDITOR,4,1,16,CYCLING_CAPACITY,0.3347446550643418,J_G1,z_below_0,0.0027238051845233226,-0.0027238051845233226,1.3178981291210037,0.12127127879545477,3.9955071781047886,True,0.0001144759468239204,0.030351911131587066
RECOMBINATION_WEIGHTED_AUDITOR,4,1,17,CYCLING_CAPACITY,0.3151766744916188,J_G1,z_below_0,6.791417934031655e-05,-6.791417934031655e-05,1.3982781168120575,0.10709662399953455,3.472317823110266,True,3.053187062044492e-06,0.030842978510418922
RECOMBINATION_WEIGHTED_AUDITOR,4,2,0,J_G2A_NONNEGATIVE,5.827554825080413,J_G2a,z_below_0,0.9367702201291245,-0.9367702201291245,6.532232184177616,0.014169639884420344,7.327087175725795,True,0.0010064187389511004,0.001933870792661444
RECOMBINATION_WEIGHTED_AUDITOR,4,2,1,J_G2A_NONNEGATIVE,11.685930514652341,J_G2a,z_below_0,0.40534520765346865,-0.40534520765346865,6.718903526754119,0.013742441211148832,13.65479464886346,True,0.0003062740396268865,0.001006418738951352
RECOMBINATION_WEIGHTED_AUDITOR,4,2,2,J_G2A_NONNEGATIVE,11.640002602496727,J_G2a,z_below_0,0.15975739938521585,-0.15975739938521585,6.743316908674188,0.013688472323515041,13.601169964090118,True,0.0001480382691364577,0.0010064187389507975
RECOMBINATION_WEIGHTED_AUDITOR,4,2,3,J_G2A_NONNEGATIVE,11.624882677824868,J_G2a,z_below_0,0.07009161821287362,-0.07009161821287362,6.751392900052721,0.013670712700090978,13.583523608013282,True,7.080151591576316e-05,0.0010064187389512292
RECOMBINATION_WEIGHTED_AUDITOR,4,2,4,J_G2A_NONNEGATIVE,11.575566265257505,J_G2a,z_below_0,0.005703609854625868,-0.005703609854625868,6.777869201048873,0.013612812116789682,13.525992303135132,True,6.161502520577136e-06,0.0010064187389515538
