shape_lane,interval_index,substep,substeps_per_interval,z_mid,macro_index,macro_density_index,zre_index,density_sigma,z_re,W_macro_fixed,D_L_mass,f_macro_mass,p_mass,p_kappa_G1,p_kappa_G2a,M_sink_H_cMpc3,M_sink_H_fraction_of_global,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,mass_cap_slack_cMpc3,volume_filling_macro,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,kappa_sink_G2b_cMpc_inv,kappa_sink_G3_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,J_sink_G2b_s_inv_cMpc3,J_sink_G3_s_inv_cMpc3,J_sink_macro_total_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,cycling_capacity_slack_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,current_Gamma_flux_G1_s_inv_cMpc2,current_Gamma_flux_G2a_s_inv_cMpc2,single_Jeans_cloud_H_auditor,single_Jeans_cloud_count_auditor_cMpc3,geometry_mass_inversion_used,HeII_G3_sink_absorption_exact_zero
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,8,1,2,0.0,8.0,0.1518886608582504,1.0295191444026452,0.15637228417124954,0.07828229537322838,0.08494390717939111,0.06089488330536245,5.296908445949802e+64,0.0782822953732284,8.637126194563623e+65,2.6677357509354858e+67,8.1074353499686425e+65,0.001985544649275084,0.0023244336335491245,0.0007449582676849086,0.0,0.0,1.4366076416354636e+49,3.9457640897728534e+48,0.0,0.0,1.831184050612749e+49,2.026615496923068e+49,1.9543144631031887e+48,3.3591554085869717e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.09626727541022154,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,9,1,3,0.0,9.0,0.075591804319662,1.0295191444026452,0.07782320970703063,0.03656837019162398,0.04037335227814161,0.026637021236716997,2.4743693066117597e+64,0.03656837019162399,4.298516752300511e+65,1.3276761920330538e+67,4.051079821639335e+65,0.0018636843241293566,0.0011047899849514812,0.0003258643110831512,0.0,0.0,6.828113790283804e+48,1.7259808402506512e+48,0.0,0.0,8.554094630534455e+48,9.467022571863612e+48,9.129279413291572e+47,1.5691777805791541e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0449697769815768,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,10,1,4,0.0,12.0,0.007584367311732,1.0295191444026452,0.007808251345609722,0.0034457468688464518,0.0039036798885746364,0.0022505000809549475,2.3315368571115962e+63,0.003445746868846452,4.312839234160269e+64,1.3320999547567532e+66,4.0796855484491096e+64,0.0017502717035504623,0.0001068216088582944,2.753151908224953e-05,0.0,0.0,6.602070171532693e+47,1.4582411397249461e+47,0.0,0.0,8.060311311257638e+47,8.920540678558756e+47,8.602293673011181e+46,1.478597322155889e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0042373906032728784,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,11,1,5,0.0,15.0,0.0001968597518792,1.0295191444026452,0.00020267088332199108,8.81046690664375e-05,0.0001003847898959698,5.605243796694106e-05,5.961531448210765e+61,8.810466906643752e-05,1.1194400622163201e+63,3.4575971309572877e+64,1.0598247477342124e+63,0.001724183362727463,2.74696313931232e-06,6.857181559569733e-07,0.0,0.0,1.69775044564361e+46,3.631991472339355e+45,0.0,0.0,2.0609495928775456e+46,2.2809025569577785e+46,2.1995296408023287e+45,3.780641257454782e+46,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.00010834629211505939,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,12,2,0,1.7320508075688772,6.0,0.0140670794268443,2.646523840463926,0.03722886106884307,0.18972722104864645,0.178930136104156,0.21790859374405508,1.2837739552829305e+65,0.1897272210486465,2.0563130661910119e+65,2.470707851803617e+66,7.725391109080813e+64,0.05195976344778179,0.0048963043992981065,0.0026657873321670467,0.0,0.0,3.026142891016785e+49,1.411967405761459e+49,0.0,0.0,4.438110296778244e+49,4.911763567127482e+49,4.736532703492378e+48,8.141345596768151e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.23331613558884323,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,13,2,1,1.7320508075688772,7.0,0.0269462618860335,2.646523840463926,0.07131392449277213,0.07426950924870035,0.07298641735988616,0.07761849565633065,5.025386505855136e+64,0.07426950924870036,3.93898041803307e+65,4.732776349547828e+66,3.436441767447556e+65,0.010618263223731805,0.001997224862111519,0.0009495467751287537,0.0,0.0,1.234377466218635e+49,5.0293925571242514e+48,0.0,0.0,1.7373167219310604e+49,1.9227302632692329e+49,1.854135413381725e+48,3.1869635719852957e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0913325710154349,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,14,2,2,1.7320508075688772,8.0,0.0151757116203559,2.646523840463926,0.04016288259927734,0.020750496262249386,0.020368194277250565,0.021748339177891523,1.4040656113252868e+64,0.02075049626224939,2.2183719268787214e+65,2.665425332394814e+66,2.0779653657461928e+65,0.0052676981578162274,0.0005573621158339021,0.000266058561894956,0.0,0.0,3.444756018017634e+48,1.4092122536799017e+48,0.0,0.0,4.853968271697536e+48,5.372003604827935e+48,5.18035333130399e+47,8.904202593685923e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.025517822759958154,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,15,2,3,1.7320508075688772,9.0,0.0075526337300988,2.646523840463926,0.019988225224998473,0.017141876350610426,0.01714746824835833,0.017127280989425574,1.1598912523971251e+64,0.01714187635061043,1.1040372313331806e+65,1.3265263451304807e+66,9.880481060934681e+64,0.008743823721669357,0.00046922908599582384,0.00020952679245731586,0.0,0.0,2.9000530748213263e+48,1.1097847079308476e+48,0.0,0.0,4.009837782752174e+48,4.437784059965978e+48,4.2794627721380405e+47,7.355715156530088e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.021080139817368292,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,16,2,4,1.7320508075688772,12.0,0.0007577798796522,2.646523840463926,0.002005482517323433,0.0017117797671075412,0.0017365698459471523,0.0016470754089850147,1.1582619879460988e+63,0.0017117797671075414,1.1077158381944485e+64,1.3309462766113759e+65,9.918896393998386e+63,0.008702545011020761,4.752008108600541e-05,2.014951629467756e-05,0.0,0.0,2.9369611002855706e+47,1.0672441836092169e+47,0.0,0.0,4.0042052838947875e+47,4.4315504378093395e+47,4.2734515391455197e+46,7.345382804086148e+47,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0021050529177270676,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,17,2,5,1.7320508075688772,15.0,1.9668925957295592e-05,2.646523840463926,5.2054281462302555e-05,4.555395129546983e-05,4.621356395446771e-05,4.383230232508597e-05,3.0823714124898853e+61,4.555395129531282e-05,2.875185972629694e+62,3.454602645272466e+63,2.5669488313807055e+62,0.008922506374815727,1.2646035006981526e-06,5.36222983547191e-07,0.0,0.0,7.815835335199428e+45,2.8401717040695755e+45,0.0,0.0,1.0656007039269004e+46,1.1793259663759436e+46,1.1372526244904325e+45,1.9547561954699264e+46,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,5.601975203283879e-05,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,0,0,0,-1.7320508075688772,6.0,0.0631697623782937,0.5675484358796203,0.03585189983268789,0.1283930291070774,0.1232256056097836,0.14188047393139155,8.687610870834765e+64,0.1283930291070774,1.9802574657709903e+65,1.1094984478923316e+67,1.1114963786875138e+65,0.007830214532826306,0.003371986899412764,0.001735696438536992,0.0,0.0,2.0840440773499386e+49,9.193331995910726e+48,0.0,0.0,3.0033772769410114e+49,3.323909975361862e+49,3.205326984208504e+48,5.509446754130313e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.15789070868290606,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,1,0,1,-1.7320508075688772,7.0,0.1210051431909678,0.5675484358796203,0.06867627975142329,0.019438874860597765,0.02172641978399499,0.01346817477115896,1.3153158059296598e+64,0.019438874860597765,3.793291745592192e+65,2.125305106474496e+67,3.661760164999226e+65,0.0006188832850035048,0.0005945290552254893,0.0001647630737066646,0.0,0.0,3.674464917318965e+48,8.726881058353883e+47,0.0,0.0,4.547153023154353e+48,5.032443778942682e+48,4.852907557883284e+47,8.341375443003872e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.023904862663364983,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,2,0,2,-1.7320508075688772,8.0,0.0681481967856101,0.5675484358796203,0.038677402493689596,0.009366677859450284,0.010687171897997115,0.005920068442772223,6.337887108146903e+63,0.009366677859450284,2.1363223539670404e+65,1.1969384672923305e+67,2.0729434828855714e+65,0.0005295081811919902,0.00029244736476229035,7.242322658848622e-05,0.0,0.0,1.8074601611755636e+48,3.835986244254961e+47,0.0,0.0,2.19105878560106e+48,2.4248975345119957e+48,2.338387489109358e+47,4.019315790633372e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.011518626949752126,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,3,0,3,-1.7320508075688772,9.0,0.0339159297807176,0.5675484358796203,0.019248932898449315,0.004572257652079122,0.005292924896167255,0.0026912506673758777,3.0937813025139096e+63,0.004572257652079122,1.06320287789952e+65,5.956911983487488e+66,1.0322650648743809e+65,0.0005193599151858961,0.0001448373762996107,3.292344654017324e-05,0.0,0.0,8.951620669364854e+47,1.7438312816298388e+47,0.0,0.0,1.0695451950994693e+48,1.1836914297734762e+48,1.141462346740069e+47,1.961992037689702e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.00562271180910879,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,4,0,4,-1.7320508075688772,12.0,0.0034028936270405,0.5675484358796203,0.0019313069554915646,0.00047925936952060823,0.0005685248418739425,0.0002462683762891718,3.242869910892336e+62,0.00047925936952060823,1.0667454263666793e+64,5.976760170371441e+65,1.034316727257756e+64,0.0005425798958720473,1.5557304906744486e-05,3.012727063881263e-06,0.0,0.0,9.6151349686662e+46,1.5957283483666893e+46,0.0,0.0,1.121086331703289e+47,1.2407332471349681e+47,1.1964691543167923e+46,2.056539982080932e+47,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.000589366899611222,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,5,0,5,-1.7320508075688772,15.0,8.832546836890543e-05,0.5675484358796203,5.0128981421107175e-05,1.2214158482238816e-05,1.4534582050923423e-05,6.157642141346266e-06,8.264611929974896e+60,1.2214158482238816e-05,2.7688432181810097e+62,1.5513271916048458e+64,2.686197098881261e+62,0.0005327446056963113,3.977291896568489e-07,7.532958721076907e-08,0.0,0.0,2.458150600282278e+45,3.989925248260807e+44,0.0,0.0,2.857143125108359e+45,3.162069117156328e+45,3.0492599204796916e+44,5.241192319583218e+45,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,1.5020302520611769e-05,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,6,1,0,0.0,6.0,0.1407927291833922,1.0295191444026452,0.14494881008699934,0.24074847200260524,0.23405490477905105,0.2582192906132348,1.629005139182748e+65,0.24074847200260524,8.006157683942245e+65,2.472849487196669e+67,6.377152544759497e+65,0.006587562840427704,0.006404757101843778,0.003158928714148991,0.0,0.0,3.9584365251499104e+49,1.6731658702408581e+49,0.0,0.0,5.631602395390769e+49,6.232630020553621e+49,6.01027625162852e+48,1.0330707958688323e+50,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.2960592730242142,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,7,1,1,0.0,7.0,0.2696961918751432,1.0295191444026452,0.2776573927079492,0.17495817706670422,0.18389359007352485,0.15163593727446187,1.1838404090914528e+65,0.1749581770667042,1.5336233990454111e+66,4.7368787695608604e+67,1.4152393581362658e+66,0.002499199297011358,0.005032126022391198,0.0018550400135312036,0.0,0.0,3.110086944664357e+49,9.825450079546047e+48,0.0,0.0,4.0926319526189615e+49,4.5294143620378885e+49,4.36782409418927e+48,7.507594200809892e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.21515397493966096,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,8,1,2,0.0,8.0,0.1518886608582504,1.0295191444026452,0.15637228417124954,0.07828237066803174,0.08494390717939108,0.06089515512644371,5.296913540712007e+64,0.07828237066803174,8.637126194563623e+65,2.6677357509354858e+67,8.107434840492422e+65,0.0019855465590452714,0.0023244336335491236,0.0007449615930112881,0.0,0.0,1.436607641635463e+49,3.9457817027774794e+48,0.0,0.0,1.831185811913211e+49,2.0266174461967136e+49,1.9543163428350246e+48,3.359158639546727e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.09626736800364302,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,9,1,3,0.0,9.0,0.075591804319662,1.0295191444026452,0.07782320970703063,0.03656837603562013,0.04037335227814161,0.02663704233407404,2.47436970204105e+64,0.03656837603562013,4.298516752300511e+65,1.3276761920330538e+67,4.051079782096406e+65,0.001863684621964998,0.0011047899849514812,0.00032586456917791556,0.0,0.0,6.828113790283804e+48,1.7259822072816608e+48,0.0,0.0,8.554095997565465e+48,9.467024084789756e+48,9.129280872242913e+47,1.5691780313496658e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.04496978416820288,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,10,1,4,0.0,12.0,0.007584367311732,1.0295191444026452,0.007808251345609722,0.0034457405790909983,0.0039036798885746355,0.002250477374366294,2.3315326011992435e+63,0.0034457405790909983,4.312839234160269e+64,1.3320999547567532e+66,4.079685974040345e+64,0.0017502685086608163,0.00010682160885829437,2.7531241300931464e-05,0.0,0.0,6.60207017153269e+47,1.458226426692053e+47,0.0,0.0,8.060296598224743e+47,8.920524395290855e+47,8.602277970661115e+46,1.4785946231719168e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.004237382868476426,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,11,1,5,0.0,15.0,0.0001968597518792,1.0295191444026452,0.00020267088332199108,8.810444171478025e-05,0.00010038478989596979,5.6051617206801925e-05,5.96151606464405e+61,8.810444171478027e-05,1.1194400622163201e+63,3.4575971309572877e+64,1.0598249015698797e+63,0.0017241789135200706,2.7469631393123196e-06,6.857081151782045e-07,0.0,0.0,1.6977504456436098e+46,3.631938290106177e+45,0.0,0.0,2.0609442746542274e+46,2.280896671151931e+46,2.1995239649770364e+45,3.780631501614774e+46,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.00010834601253045474,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,12,2,0,1.7320508075688772,6.0,0.0140670794268443,2.646523840463926,0.03722886106884307,0.1897270464741223,0.1789301361041561,0.21790796351416125,1.2837727740384777e+65,0.1897270464741223,2.0563130661910119e+65,2.470707851803617e+66,7.725402921525342e+64,0.0519597156378211,0.004896304399298108,0.0026657796222422647,0.0,0.0,3.026142891016786e+49,1.4119633221039364e+49,0.0,0.0,4.4381062131207225e+49,4.911759047645338e+49,4.736528345246153e+48,8.141338105636801e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.2333159209066636,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,13,2,1,1.7320508075688772,7.0,0.0269462618860335,2.646523840463926,0.07131392449277213,0.07426962673618123,0.07298641735988617,0.07761891979681114,5.025394455550871e+64,0.07426962673618123,3.93898041803307e+65,4.732776349547828e+66,3.436440972477983e+65,0.0106182800208402,0.0019972248621115195,0.0009495519638562864,0.0,0.0,1.2343774662186354e+49,5.0294200398647734e+48,0.0,0.0,1.7373194702051128e+49,1.9227333048503244e+49,1.854138346452116e+48,3.1869686134663216e+49,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0913327154950982,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,14,2,2,1.7320508075688772,8.0,0.0151757116203559,2.646523840463926,0.04016288259927734,0.02075053200450122,0.020368194277250572,0.02174846821066807,1.40406802979596e+64,0.02075053200450122,2.2183719268787214e+65,2.665425332394814e+66,2.0779651238991254e+65,0.005267707231304965,0.0005573621158339022,0.0002660601404189383,0.0,0.0,3.4447560180176345e+48,1.4092206145284408e+48,0.0,0.0,4.853976632546075e+48,5.372012857980402e+48,5.180362254343266e+47,8.904217930969786e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.025517866713820066,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,15,2,3,1.7320508075688772,9.0,0.0075526337300988,2.646523840463926,0.019988225224998473,0.01714190463450038,0.017147468248358333,0.017127383096838075,1.1598931662037507e+64,0.01714190463450038,1.1040372313331806e+65,1.3265263451304807e+66,9.880479147128055e+64,0.008743838148873407,0.00046922908599582395,0.00020952804158954187,0.0,0.0,2.900053074821327e+48,1.1097913241149945e+48,0.0,0.0,4.0098443989363215e+48,4.437791382256339e+48,4.279469833200173e+47,7.355727293371688e+48,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.021080174599345625,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,16,2,4,1.7320508075688772,12.0,0.0007577798796522,2.646523840463926,0.002005482517323433,0.0017117823297571027,0.0017365698459471531,0.0016470846603827628,1.1582637219422777e+63,0.0017117823297571027,1.1077158381944485e+64,1.3309462766113759e+65,9.918894660002208e+63,0.008702558039316565,4.752008108600543e-05,2.01496294717602e-05,0.0,0.0,2.936961100285572e+47,1.0672501781741187e+47,0.0,0.0,4.00421127845969e+47,4.431557072138711e+47,4.273457936790203e+46,7.345393800618753e+47,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,0.0021050560691330137,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.85,17,2,5,1.7320508075688772,15.0,1.9668925957295592e-05,2.646523840463926,5.2054281462302555e-05,4.5554019963215825e-05,4.621356395446774e-05,4.38325502218879e-05,3.0823760588584763e+61,4.555401996336744e-05,2.875185972629694e+62,3.454602645272466e+63,2.5669483667438464e+62,0.008922519824607405,1.2646035007050915e-06,5.362260161925064e-07,0.0,0.0,7.815835335242314e+45,2.840187766852555e+45,0.0,0.0,1.0656023102094868e+46,1.1793277440926413e+46,1.1372543388315452e+45,1.954759142061009e+46,6.180463149820889e+51,5.296624335796719e+51,5.50229392426264e+65,5.601983647704796e-05,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,0,0,0,-1.7320508075688772,6.0,0.0631697623782937,0.5675484358796203,0.03585189983268789,0.1284803309694676,0.1232256056097836,0.1418820961162844,8.626215698260572e+64,0.1284803309694676,1.9802574657709903e+65,1.1099515402135743e+67,1.117635895944933e+65,0.007771704786860096,0.0033821276041381006,0.0017816668226051096,0.0,0.0,2.0903115025367516e+49,9.436819850891853e+48,0.0,0.0,3.0339934876259367e+49,3.303445149872268e+49,2.6945166224633125e+48,-2.0332102332949023e+48,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.15628934742000855,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,1,0,1,-1.7320508075688772,7.0,0.1210051431909678,0.5675484358796203,0.06867627975142329,0.019400473917677526,0.02172641978399499,0.013468331301099236,1.3025548066352257e+64,0.019400473917677526,3.793291745592192e+65,2.1261730296571478e+67,3.663036264928669e+65,0.000612628788187228,0.0005963170051136473,0.00016912689967136935,0.0,0.0,3.685515275716447e+48,8.958016526372263e+47,0.0,0.0,4.5813169283536735e+48,4.98818776267049e+48,4.068708343168167e+47,-3.0701385809448653e+47,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.023599623268041475,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,2,0,2,-1.7320508075688772,8.0,0.0681481967856101,0.5675484358796203,0.038677402493689596,0.009344546250756073,0.010687171897997116,0.005920284776984297,6.273962010617012e+63,0.009344546250756073,2.1363223539670404e+65,1.1974272680018408e+67,2.0735827338608702e+65,0.0005239534941513765,0.0002933268528689238,7.434324172150692e-05,0.0,0.0,1.8128958050093153e+48,3.9376822330415214e+47,0.0,0.0,2.2066640283134673e+48,2.4026398248579443e+48,1.9597579654447695e+47,-1.4787809868772701e+47,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.011367133198106566,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,3,0,3,-1.7320508075688772,9.0,0.0339159297807176,0.5675484358796203,0.019248932898449315,0.0045601935019567805,0.005292924896167256,0.0026914195149754685,3.0617303424470187e+63,0.0045601935019567805,1.06320287789952e+65,5.959344642211044e+66,1.0325855744750499e+65,0.0005137696384868004,0.0001452729512618096,3.379716670955893e-05,0.0,0.0,8.978541219393393e+47,1.7901089567482884e+47,0.0,0.0,1.0768650176141682e+48,1.1725023583647283e+48,9.563734075056012e+46,-7.21653814558341e+46,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.005547227821970344,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,4,0,4,-1.7320508075688772,12.0,0.0034028936270405,0.5675484358796203,0.0019313069554915646,0.0004777686220151342,0.0005685248418739425,0.00024630199704317414,3.2077557368237767e+62,0.0004777686220151342,1.0667454263666793e+64,5.979200934614285e+65,1.0346678689984416e+64,0.0005364856896268042,1.5604090982754688e-05,3.09290677601456e-06,0.0,0.0,9.644050930536764e+46,1.6381965298189315e+46,0.0,0.0,1.1282247460355696e+47,1.2284233899834201e+47,1.001986439478505e+46,-7.56072189492742e+45,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.0005811795905962203,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,5,0,5,-1.7320508075688772,15.0,8.832546836890543e-05,0.5675484358796203,5.0128981421107175e-05,1.2175424136807057e-05,1.4534582050923426e-05,6.158576795589738e-06,8.174623619771403e+60,1.2175424136807057e-05,2.7688432181810097e+62,1.5519607160947506e+64,2.6870969819832955e+62,0.0005267287718687542,3.9892529580828746e-07,7.733556418686544e-08,0.0,0.0,2.465543090274515e+45,4.096174312947213e+44,0.0,0.0,2.875160521569236e+45,3.130506086720091e+45,2.5534556515085523e+44,-1.9267693944176366e+44,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,1.4810742457968943e-05,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,6,1,0,0.0,6.0,0.1407927291833922,1.0295191444026452,0.14494881008699934,0.2408609803609434,0.23405490477905105,0.25821934264945146,1.6171492976475566e+65,0.2408609803609434,8.006157683942245e+65,2.473859339095395e+67,6.389008386294689e+65,0.006536949260174558,0.006424018371992429,0.003242557365210966,0.0,0.0,3.970340882187154e+49,1.7174608250793317e+49,0.0,0.0,5.687801707266486e+49,6.192940439699859e+49,5.051387324333736e+48,-3.8116418783797436e+48,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.2929943062530027,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,7,1,1,0.0,7.0,0.2696961918751432,1.0295191444026452,0.2776573927079492,0.17480729497195477,0.18389359007352488,0.15163341152978793,1.1736624747766956e+65,0.17480729497195477,1.5336233990454111e+66,4.7388131962391705e+67,1.4162571515677415e+66,0.0024767012882215755,0.005047259326777001,0.001904117756335028,0.0,0.0,3.119440027673501e+49,1.0085396446426771e+49,0.0,0.0,4.127979672316178e+49,4.4945892214009436e+49,3.666095490847655e+48,-2.766337682271708e+48,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.2126435840355694,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,8,1,2,0.0,8.0,0.1518886608582504,1.0295191444026452,0.15637228417124954,0.07817026907017914,0.0849439071793911,0.060894636013184046,5.2483800213020763e+64,0.07817026907017914,8.637126194563623e+65,2.6688251896689514e+67,8.112288192433415e+65,0.001966550691150026,0.0023314239914107066,0.0007646768382275963,0.0,0.0,1.4409280065522186e+49,4.0502059503763835e+48,0.0,0.0,1.845948601589857e+49,2.009888940007947e+49,1.6394033841809016e+48,-1.2370499812198828e+48,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.09508988845559636,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,9,1,3,0.0,9.0,0.075591804319662,1.0295191444026452,0.07782320970703063,0.03650444748116273,0.040373352278141615,0.026637109054245916,2.4509217523199492e+64,0.03650444748116273,4.298516752300511e+65,1.3282183828660827e+67,4.0534245770685163e+65,0.001845270163353147,0.0011081124619821167,0.000334492192821622,0.0,0.0,6.848648237137764e+48,1.7716794886330142e+48,0.0,0.0,8.620327725770778e+48,9.385906704199835e+48,7.655789784290567e+47,-5.776854372916778e+47,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.04440567853234057,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,10,1,4,0.0,12.0,0.007584367311732,1.0295191444026452,0.007808251345609722,0.0034380654604321747,0.003903679888574637,0.0022505523578806143,2.3083295336058383e+63,0.0034380654604321747,4.312839234160269e+64,1.3326439521474434e+66,4.082006280799685e+64,0.0017321427301614657,0.00010714285755410222,2.8261032070496577e-05,0.0,0.0,6.621924828796366e+47,1.4968807021932393e+47,0.0,0.0,8.118805530989605e+47,8.839843876886533e+47,7.210383458969276e+46,-5.440762663157868e+46,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.004182219979849749,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,11,1,5,0.0,15.0,0.0001968597518792,1.0295191444026452,0.00020267088332199108,8.789877990837366e-05,0.00010038478989596982,5.605419013049106e-05,5.901555743063524e+61,8.789877990837366e-05,1.1194400622163201e+63,3.459009129967258e+64,1.060424504785685e+63,0.0017061405510425426,2.7552241862612277e-06,7.038935394755011e-07,0.0,0.0,1.7028561552682742e+46,3.7282596509960335e+45,0.0,0.0,2.0756821203678775e+46,2.260025297078437e+46,1.8434317671055962e+45,-1.3910043463875602e+45,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.00010692409372886288,False,0.0
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,2,5.85,12,2,0,1.7320508075688772,6.0,0.0140670794268443,2.646523840463926,0.03722886106884307,0.189909377075482,0.17893013610415612,0.21791107058299328,1.2750583979774424e+65,0.189909377075482,2.0563130661910119e+65,2.471716829110267e+66,7.812546682135695e+64,0.051585941518892335,0.004911029242139965,0.0027363912386653756,0.0,0.0,3.0352435258738824e+49,1.4493636426975977e+49,0.0,0.0,4.48460716857148e+49,4.882889123039004e+49,3.9828195446752395e+48,-3.0053291889502544e+48,6.180463149820881e+51,5.296624335796727e+51,5.519388135314603e+65,0.23101444702162888,False,0.0
