shape_lane,interval_index,substep,substeps_per_interval,z_mid,tau_Myr,macro_index,violated_constraints,M_eq_nonnegative,M_eq_mass_cap_slack,M_eq_volume_cap_slack,kappa_eq_G1,kappa_eq_G2a,cycling_eq_slack,m_eq_nonnegative,m_eq_upper_slack,k_eq_G1,k_eq_G2a,shape_cycling_slack
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,100.0,13,cycling_eq_slack,5.723257694042507e+64,3.433554928933703e+65,3.382115698113004e+66,0.00404177189746675,0.0036435453026684166,-9.095778590353759e+48,0.08937438067240713,0.2627657060595793,0.08432031783898526,0.09541863632054308,0.017213224239939054
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,100.0,14,cycling_eq_slack,1.095629558729357e+64,2.1464861584955324e+65,1.9260306529152846e+66,0.0007623496637354472,0.0007045433053038512,-1.727815279612352e+48,0.017063981777494585,0.18125578624129593,0.01590430325642721,0.018450864703569596,0.0033380002675576746
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,100.0,15,cycling_eq_slack,1.2993311397371552e+64,9.928552642057598e+64,9.510045114393958e+65,0.0009631790760790953,0.0007989807163752724,-2.1187657871850415e+48,0.02047201435561386,0.07822757922884563,0.02009404981061717,0.02092402977591772,0.003736501762869663
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,100.0,16,cycling_eq_slack,1.2825448306927399e+63,9.982749800251869e+63,9.54384375814482e+64,9.719329342033465e-05,7.755464157174976e-05,-2.116399934840285e+47,0.002029199772041944,0.007873645886961614,0.0020276674688536893,0.0020310322843207743,0.0003608555626233435
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,100.0,17,cycling_eq_slack,3.384143128369867e+61,2.5856042832342953e+62,2.4766472906581364e+63,2.5744843509364668e-06,2.040228681360337e-06,-5.5960771292114164e+45,5.358234195761457e-05,0.00020345580759429088,5.370944829370739e-05,5.343033292722329e-05,9.48428105954227e-06
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,0,M_eq_nonnegative;cycling_eq_slack,-2.9098477150172e+64,2.2527226264115856e+65,8.091916770470806e+66,0.002162529225258016,0.004770440892541296,-3.145425368004756e+49,0.0764223591683524,0.096025746602745,0.0715178424481028,0.07842623095120883,0.016166094447930893
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,1,M_eq_nonnegative;cycling_eq_slack,-1.515534210645948e+64,3.909369836693199e+65,1.5459925836308393e+67,0.0008529895670351979,0.0011419588845073066,-1.0966685070389973e+49,0.02151080081085014,0.30882300046070765,0.028209548686132006,0.018773847791130532,0.00028203581836826197
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,2,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-8.063199440200583e+63,2.1969751995193344e+65,8.706315448820807e+66,0.00043636811304131667,0.0005218262024986887,-5.488847667257816e+48,0.010276427077622687,0.17576238334273536,0.01443129905175804,0.008578842751734221,-0.0003696092205849825
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,3,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-4.2241122247911174e+63,1.0955007963441515e+65,4.333162021367745e+66,0.00022283818793821978,0.00024505568368184366,-2.7612562115054804e+48,0.004997781730508832,0.08758983655314068,0.007369568110454091,0.0040287248238182125,-0.0003652556767618021
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,4,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-4.5112392335828595e+62,1.1018814845511788e+64,4.347872992285573e+65,2.2905583167571255e-05,2.178489551187778e-05,-2.772018432110378e+47,0.0004739886243821849,0.008815623019389273,0.0007575194217154832,0.00035814451643951286,-6.559455109456395e-05
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,5,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-1.1557463283952563e+61,2.858523289418056e+62,1.1285182300847572e+64,5.843048492726943e-07,5.457371815646188e-07,-7.051788358996321e+45,1.1974629449623684e-05,0.00022914642496163313,1.9323772212586702e-05,8.971940163217971e-06,-1.7554947974421504e-06
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,6,M_eq_nonnegative;cycling_eq_slack,-9.335008400343909e+64,8.923253381240874e+65,1.8063754747365978e+67,0.00715753076309493,0.016384517887145407,-1.0526624566709574e+50,0.25989076429218516,0.44245470345848703,0.23670947493040342,0.26936210148847467,0.05841154316096003
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,7,M_eq_nonnegative;cycling_eq_slack,-1.0686100402059358e+65,1.6373419080318754e+66,3.453015638492927e+67,0.006873916578176349,0.012273875714033515,-9.435591906661322e+49,0.20919323290733186,1.1361880174723669,0.22732996026019844,0.2017829867508188,0.02757766250017224
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,8,M_eq_nonnegative;cycling_eq_slack,-5.485999557712455e+64,9.168028111694835e+65,1.9441519485952025e+67,0.0032730723835446393,0.005044367357120104,-4.337090986784035e+49,0.09027268309497402,0.6674249137571705,0.108245045807256,0.08292959251854219,0.006540446132916308
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,9,M_eq_nonnegative;cycling_eq_slack,-2.734621559624736e+64,4.563170965219971e+65,9.675680477862116e+66,0.0015777801367751019,0.0022504071610136385,-2.0554056040095222e+49,0.0414006985831471,0.33568952099669275,0.05217937862835847,0.03699677990347975,0.0016596738802003783
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,10,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-2.7571868547748733e+63,4.579720628889074e+64,9.708053985622889e+65,0.00015180858751293394,0.00019117853836801428,-1.9282895955354722e+48,0.003687587900972432,0.03414707897456441,0.005020520655726052,0.0031429824917036525,-4.9158965393936334e-05
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,11,M_eq_nonnegative;cycling_eq_slack;shape_cycling_slack,-7.111161664857447e+61,1.188257872680984e+63,2.519776001473692e+64,3.87967427701427e-06,4.7555012631944835e-06,-4.902631785967072e+46,9.2720229907446e-05,0.0008893159541825732,0.00012830621221332194,7.81806228726535e-05,-2.330104692289302e-06
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,12,M_eq_nonnegative;cycling_eq_slack,-4.483615810464361e+64,2.539599400834337e+65,1.8403202800352316e+66,0.003800329314418752,0.009650501853948737,-5.774333191300553e+49,0.14909051201500917,0.03474138980444805,0.12568216419229278,0.15865462003233505,0.03884986972160373
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,13,M_eq_nonnegative;cycling_eq_slack,-3.341427695654913e+64,4.340023467903444e+65,3.4727625520099786e+66,0.002549645590080103,0.005804039784816773,-3.7434654643736885e+49,0.09219941851998749,0.2599406682119989,0.08432031783898526,0.09541863632054308,0.02054007815216441
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,14,M_eq_nonnegative;cycling_eq_slack,-6.165456614155892e+63,2.317703680510027e+65,1.943152405116734e+66,0.0004809082520120433,0.0011223127570597425,-7.114511842585235e+48,0.017712200017160486,0.18060756800163003,0.01590430325642721,0.018450864703569596,0.004101362566740818
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,15,M_eq_nonnegative;cycling_eq_slack,-8.511678657923858e+63,1.207905164758714e+65,9.725095014946914e+65,0.0006075962093065367,0.0012727482383016525,-8.705984244791352e+48,0.020683282830077258,0.07801631075438223,0.02009404981061717,0.02092402977591772,0.003985298199844986
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,16,M_eq_nonnegative;cycling_eq_slack,-8.832151220166417e+62,1.214850975296125e+64,9.760419753415757e+64,6.131183506665364e-05,0.0001235418219858497,-8.689907863919731e+47,0.0020300562739580235,0.007872789385045535,0.0020276674688536893,0.0020310322843207743,0.00036186420636692305
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,5.75,300.0,17,M_eq_nonnegative;cycling_eq_slack,-2.3506227254015978e+61,3.1590808686114418e+62,2.533994949195851e+63,1.6240457994621205e-06,3.2500126807830685e-06,-2.297447172663292e+46,5.35112941256849e-05,0.00020352685542622054,5.370944829506625e-05,5.343033292635453e-05,9.40061288513383e-06
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,0,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-3.0076853808778465e+65,4.950390081531401e+65,1.074663917206803e+67,-0.01609735350482187,-0.00863710271960417,9.331885498072613e+48,0.12541340657930708,0.23383329008254003,0.13727303392283635,0.10501423235056424,0.013138234977002644
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,1,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.204699024025036e+65,4.926056389160962e+65,2.0130107808741062e+67,-0.0075125270988067065,-0.0023221259216342437,4.465831984026637e+48,0.00848091114643107,0.6796758324253371,0.005514909984082328,0.004486831175807922,0.00431795967574734
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,2,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-5.830527281030762e+64,2.678862768413762e+65,1.1327419177315386e+67,-0.0037797677934694723,-0.001026701001293128,2.483255896927253e+48,0.007315605583053987,0.38024346788758495,0.005474423832059759,0.004841979539346336,0.0029327244887281737
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,3,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.8741117557107646e+64,1.3304519237293518e+65,5.6371430108381175e+66,-0.0019105044696224689,-0.0004747281355164996,1.3322176746860399e+48,0.0045579487897964045,0.18832208240254306,0.0036190126108729065,0.0028760360746631483,0.0017214199039386788
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,4,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.8827033434162086e+63,1.3347864515760908e+64,5.65591589224475e+65,-0.0001975689966585624,-4.2756138444519366e-05,1.4359950643171506e+47,0.00042789105614733213,0.01892437889992927,0.0003223320320321436,0.00021073770711599394,0.00019129753987578649
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,5,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-7.305382001990001e+61,3.4468742465517882e+62,1.4678719276572813e+64,-5.030178263994616e-06,-1.0681570677949834e-06,3.692999625075307e+45,1.1299027892126964e-05,0.0004910082714866495,8.626527369075801e-06,5.5172844777027765e-06,4.984213450450389e-06
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,6,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,-1.2656656253238805e+66,2.0628661149065612e+66,2.454741594199264e+67,-0.06437069464625704,-0.03563560257004514,1.991105496326525e+49,-0.0542747535895762,1.5284650531417363,-0.009428152469328155,-0.12370883880578382,-0.01802924044882727
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,7,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.0044141839995741e+66,2.531495429234859e+66,4.5601883364490035e+67,-0.05782409305256413,-0.023796264393780447,3.1160099125940384e+49,0.16231906020120349,2.661573282780616,0.15802588964610847,0.14250802159717574,0.028948238257523212
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,8,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-4.468943523355624e+65,1.3069225334821363e+66,2.556348878548117e+67,-0.027273302885647516,-0.009450921721376116,1.6955864336032298e+49,0.09463485504662238,1.4957369755721224,0.08612155999496962,0.08525673533083684,0.020486311277345876
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,9,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.1108220861085613e+65,6.391002160860687e+65,1.2711085045152586e+67,-0.013171770909417227,-0.004240760186092114,8.548328155430144e+48,0.04443840673173129,0.7470563337994849,0.040481511610298976,0.03604824414764126,0.010761027835646315
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,10,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.9022743643544094e+64,6.19671582390731e+64,1.2731879770743455e+66,-0.0012417957456779525,-0.00034718019544366987,9.007824474745431e+47,0.0053670907848715095,0.07404610607582753,0.004963170228475495,0.00412392534832827,0.0013148576343622676
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,11,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-4.838749981150287e+62,1.59853973604196e+63,3.3036973565320967e+64,-3.1803795660316035e-05,-8.64945348454697e-06,2.325802383304242e+46,0.00013475020823509607,0.0019264978283346397,0.00012399638113091242,0.0001014889393977787,3.404614135862849e-05
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,12,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-4.775500936782797e+65,6.903519556206684e+65,2.8037087866739775e+66,-0.025405668134586806,-0.014424195250284884,1.6877235223700894e+49,0.37912004364572943,0.01439506917906197,0.3617862582514071,0.4597591841510618,0.03552992123028276
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,13,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-3.7743580845118342e+65,7.850694421102437e+65,4.8333203192274845e+66,-0.020298524711075187,-0.010266404608493991,9.925653543751533e+48,0.11478297884997482,0.6390167946874961,0.10667185105001284,0.1474065944203435,0.01037077220971365
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,14,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-4.74612429279903e+64,2.7703410529128644e+65,2.556945439108852e+66,-0.002818017213660506,-0.0013393016492727883,2.743842327299739e+48,0.06693264868084256,0.3575955486281659,0.062377790274095915,0.08090327623178346,0.007406768178641679
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,15,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-8.205520424676287e+64,1.9630880810904402e+65,1.3309729129756641e+66,-0.0046569530921117055,-0.002089687212411902,2.79333887306567e+48,0.036333345432104175,0.17494544416174168,0.032959782501442866,0.04543442467409477,0.004211946133582833
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,16,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-8.019740733797092e+63,1.9483169953137373e+64,1.3332764587481705e+65,-0.00046318343826846545,-0.00020044212987617427,2.97436709412921e+47,0.0038992891929851507,0.01729898699422678,0.0036079320943408237,0.004604685794966234,0.0004817074979371347
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,100.0,17,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.1076606471084996e+62,5.083107034460309e+62,3.463256628611488e+63,-1.22568947574952e-05,-5.201675913534942e-06,7.967803019122533e+45,0.00010522263264851812,0.00044499958351792464,9.607152779250394e-05,0.00012692403817863722,1.312702245430183e-05
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,0,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.0281684292782984e+66,1.222438899343654e+66,1.1474039063258543e+67,-0.0541437999042212,-0.02903806023860974,2.5625565770781817e+49,0.22293147695295895,0.13631521970888816,0.26158587987687315,0.15527992313566097,0.02015071279394831
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,1,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,-4.020962408885018e+65,7.742319774020944e+65,2.041173414722706e+67,-0.024718435764722272,-0.007687003031689886,1.2903383166797383e+49,-0.022843173607224664,0.7109999171789929,-0.03739022133219551,-0.022523350922525772,0.00735518197869986
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,2,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,-1.95355404626843e+65,4.049364086579116e+65,1.1464469309131922e+67,-0.012461919486193943,-0.0034131644270628987,7.219656790598553e+48,-0.002431735547427755,0.3899908090180667,-0.01145891062326956,-0.0022227113307484135,0.0060154440031484225
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,3,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;k_eq_G1,-9.652060953903282e+64,2.0082468435486037e+65,5.704922502820043e+66,-0.006306950428015497,-0.0015814064244258578,3.8873797736006784e+48,0.001357542352057043,0.19152248884028242,-0.003471564081321126,0.0006968314264381393,0.0037738989428517454
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,4,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;k_eq_G1;k_eq_G2a,-9.674095997056038e+63,2.0139257169400736e+64,5.723829818781148e+65,-0.0006517262580088366,-0.00014218446910461415,4.212612072100168e+47,5.7557844277143495e-05,0.019294712111799457,-0.0005004073094787406,-6.794082105849865e-05,0.00043817475139286275
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,5,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;k_eq_G1;k_eq_G2a,-2.4526820240130905e+62,5.169018070365879e+62,1.4850933658954222e+64,-1.659713140755305e-05,-3.5534058630054053e-06,1.083954390548995e+46,2.6816247824089655e-06,0.0004996256745963674,-1.1597046169980248e-05,-1.0138816618210841e-06,1.1504857762444976e-05
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,6,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,-4.191051766223496e+66,4.9882522558061764e+66,2.747280208289226e+67,-0.2112660509542345,-0.11699237708346844,5.266615166542362e+49,-0.6250644302415662,2.099254729793726,-0.4747612808838696,-0.8668253312668313,-0.11264766059615472
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,7,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-3.373806690230909e+66,4.9008879354661935e+66,4.797127587072137e+67,-0.191344296713434,-0.07926134633387745,8.784018047688198e+49,0.05558700598238839,2.7683053369994313,0.02700374430648883,0.030446305300491666,0.03445663401995306
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,8,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.5063305888551233e+66,2.3663587700016972e+66,2.662292502200073e+67,-0.09035829050013833,-0.03162426732099352,4.851965175735232e+49,0.08493134386161888,1.5054404867571258,0.04429621629103024,0.08965629283268048,0.03784064174428654
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,9,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-7.1142643701092635e+65,1.139444444486139e+66,1.3211429273552656e+67,-0.04362852324092109,-0.014179091646765452,2.4601171666832604e+49,0.039415824400703105,0.752078916130513,0.0183662214257116,0.034254998980942065,0.021267744675223375
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,10,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-6.443116193951254e+64,1.0737557653504155e+65,1.3185963953703138e+66,-0.004123942575432605,-0.0011667330919635519,2.6113933379367068e+48,0.007210956929081179,0.07220223993161785,0.004854746928834792,0.005978437448291447,0.0029194116346442185
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,11,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.6385008547612012e+63,2.7531655926881324e+63,3.419159942196714e+64,-0.00010558956338481384,-2.9061007787904512e-05,6.751643552368197e+46,0.00017866713746809564,0.0018825808991016402,0.00011584847135497687,0.00014555425343080368,7.622620122537231e-05
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,12,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_upper_slack,-1.6744221144073702e+66,1.887223976349759e+66,4.000580807403068e+66,-0.0868161626149353,-0.04993162527932009,4.5512099710355697e+49,0.8373798739113778,-0.4438647610865864,0.8081505865366672,1.029009527064771,0.06811055092199059
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,13,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.2803294162915237e+66,1.687963049950584e+66,5.736213927067825e+66,-0.06765039932886885,-0.0346299286545141,2.697255432198349e+49,0.16534757260114685,0.588452200936324,0.14892832757425317,0.24569192949093993,0.00849753742021278
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,14,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.7322716128604831e+65,4.028000236493445e+65,2.6827113574669102e+66,-0.009838755780094379,-0.004829339348419605,7.587522963171063e+48,0.16179158015195552,0.2627366171570529,0.15023779498253464,0.19897208326655796,0.017287124445846375
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,15,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.809967784073729e+65,3.952503822696541e+65,1.5299144871362742e+66,-0.015600312289917562,-0.0071267745674589555,7.743459604683926e+48,0.06650893312618242,0.14476985646766344,0.057282969921480895,0.09177231643463338,0.007340406282577386
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,16,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.754459859065956e+64,3.9008027809999835e+64,1.528525037316795e+65,-0.0015547147787305956,-0.0006848444175772912,8.298537737392193e+47,0.0074355354247125135,0.013762740762499415,0.006595486210585481,0.009470281730929274,0.0009171560769687358
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,300.0,17,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-7.245367039034897e+62,1.0220813426386706e+63,3.9770272678041275e+63,-4.1146927119101545e-05,-1.7809945280230507e-05,2.2255230069854573e+46,0.00020278709550880237,0.0003474351206576404,0.00017615875048928602,0.0002658668570581148,2.541361418772193e-05
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,5.65,300.0,0,M_eq_mass_cap_slack,2.1046881063499172e+65,-1.619834056963628e+64,1.023399123857353e+67,0.008950474619645918,0.004351228988239811,1.1419050330101786e+49,0.07912943564870085,0.2347910683660384,0.07853922623842507,0.08126531571175179,0.010224576858381768
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,5.65,300.0,12,M_eq_mass_cap_slack,4.297240343787167e+65,-2.1692217243632796e+65,1.896120539847573e+66,0.017196102842327143,0.01021646118958263,2.3337847918171934e+49,0.15953489918794683,0.1843303713997867,0.1508935189412542,0.19080676890878767,0.018062775000362435
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,0,kappa_eq_G2a,1.891765139319056e+65,3.1369156713883225e+63,1.244844459241402e+67,0.0038687691408104347,-0.0003428192450149392,4.452185580213693e+49,0.2133938385170446,0.06695958110544445,0.22568299537317213,0.1815004669626402,0.00794623760345231
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,1,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,9.144850601762502e+63,3.592420676097425e+65,2.4198911250810026e+67,-0.0007321066404436683,-0.0005252510721800886,1.2152084511802173e+49,-0.004995677670106738,0.5420280236577459,-0.00735510851800102,-0.004874407249877873,0.001501177644776688
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,2,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,5.7030588050401166e+63,2.017666696171812e+65,1.3627894055265738e+67,-0.0003495769641762032,-0.00023638610446340648,6.21278122425962e+48,-0.0010726021406080345,0.30352078764331525,-0.0025013415342653843,-0.0010927546503195634,0.0010115826535569041
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,3,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,2.9974098474023513e+63,1.0025592733082235e+65,6.782158239011325e+66,-0.0001789845729352139,-0.00011233385547136189,3.1551386367293065e+48,-0.0004107436509593228,0.1509328690431497,-0.0012199043071373442,-0.0004705399167123925,0.000593594491189628
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,4,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,3.0607765604982416e+62,1.0053659651054915e+64,6.804702733171207e+65,-1.8076750954325173e-05,-1.0055910754248007e-05,3.1177959260430348e+47,-2.871866474278334e-05,0.015131084559983122,-0.00011694421746407605,-6.11711287457699e-05,7.225523559827776e-05
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,5,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,8.153366717410221e+60,2.6074385726800436e+62,1.766206987398808e+64,-4.485417207198126e-07,-2.5009502374959535e-07,7.949361289135702e+45,-2.2288473546796137e-07,0.00039221972253724235,-2.4337695154361016e-06,-1.2910535796240596e-06,1.8982151729586449e-06
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,6,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,5.382023526995514e+64,7.4146031818047195e+65,2.811290224332335e+67,-0.005907284806123605,-0.008037376342823786,1.1453193849070679e+50,-0.09089850445297185,1.2502539544546503,-0.057294315615151026,-0.17098867512737806,-0.006993374820230408
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,7,kappa_eq_G1;kappa_eq_G2a,1.4048629465844766e+65,1.3829172076527846e+66,5.3814414886251976e+67,-0.003813875899551067,-0.005139046836071276,1.1328198053901605e+50,0.03744072534996798,2.1833682021328333,0.03612804194178412,0.022735588387790856,0.00636263475934238
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,8,kappa_eq_G1;kappa_eq_G2a,7.957821284464652e+64,7.783787212300598e+65,3.030697500516181e+67,-0.0014510264446746675,-0.0019294076554808351,5.27351780943419e+49,0.037931342945146156,1.2127933768668837,0.03305980629824112,0.034380153452783155,0.006029452468457014
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,9,kappa_eq_G1;kappa_eq_G2a,3.5325917778092997e+64,3.9166127342374145e+65,1.5087424996117865e+67,-0.0007888413220339455,-0.0009011238770533652,2.476065029242397e+49,0.014653864439309675,0.6078056249232862,0.012204756311242418,0.010906217136488715,0.0033772827351369362
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,10,kappa_eq_G1;kappa_eq_G2a,3.481477114394902e+63,3.9359512390033626e+64,1.5138324529750382e+66,-7.603504025390217e-05,-7.940549056956059e-05,2.3683029113022358e+48,0.0015357157461148392,0.06091763414397513,0.0012679888665594057,0.0009519637469095621,0.0004128376765386373
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,11,kappa_eq_G1;kappa_eq_G2a,9.450500438352676e+61,1.0174752330524238e+63,3.92888781471964e+64,-1.725306982419437e-06,-1.8848443386981814e-06,6.007832238581357e+46,4.8012644262806326e-05,0.0015730257967908,4.1003834667756284e-05,3.203642523442593e-05,1.1302877180858916e-05
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.55,100.0,12,M_eq_mass_cap_slack;m_eq_upper_slack,4.660087211107272e+65,-2.493298825740234e+65,2.3482241203035796e+66,0.009886050544882351,0.00133754061628554,9.327850754736542e+49,0.5515592909896598,-0.2356861173433737,0.5333862107308716,0.6316326490891433,0.013994771728449207
