interval_index,node_index,fraction,z_eval,group,macro_index,q_macro,kappa_macro_cMpc_inv,current_macro_s_inv_cMpc3,tau_weighted_macro
0,13,0.9157348061512728,5.908426519384873,G2b,1,0.056133981870254715,5.2267525578767126e-05,1.8490838674225355e+47,1.5189437788848352e-07
0,13,0.9157348061512728,5.908426519384873,G2b,2,0.03161377724925935,2.9436249771775034e-05,1.0413750023115863e+47,8.554452878615207e-08
0,13,0.9157348061512728,5.908426519384873,G2b,3,0.01573351460292096,1.4649804798327339e-05,5.182705210074209e+46,4.2573719750253776e-08
0,13,0.9157348061512728,5.908426519384873,G2b,4,0.001578593802952955,1.469861734822847e-06,5.199973771681151e+45,4.271557364171472e-09
0,13,0.9157348061512728,5.908426519384873,G2b,5,4.097396283625057e-05,3.815171450970974e-08,1.3497046021071383e+44,1.1087249447265843e-10
0,13,0.9157348061512728,5.908426519384873,G2b,6,0.14085856597346358,0.00013115635938714242,4.63995770925029e+47,3.811527979300656e-07
0,13,0.9157348061512728,5.908426519384873,G2b,7,0.26982230585610323,0.0002512371972052979,8.888093383121434e+47,7.301190815783997e-07
0,13,0.9157348061512728,5.908426519384873,G2b,8,0.15195968627225545,0.00014149284487842976,5.005634644520226e+47,4.1119160339994303e-07
0,13,0.9157348061512728,5.908426519384873,G2b,9,0.07562715218017282,7.04180245072032e-05,2.49119949050983e+47,2.0464144621766334e-07
0,13,0.9157348061512728,5.908426519384873,G2b,10,0.007587913875545508,7.065265448231371e-06,2.4995000652354653e+46,2.0532330313950473e-08
0,13,0.9157348061512728,5.908426519384873,G2b,11,0.00019695180644929857,1.8338594980072084e-07,6.4876995330007425e+44,5.329369326369057e-10
0,13,0.9157348061512728,5.908426519384873,G2b,12,0.04786671097778548,4.456969659101618e-05,1.5767554715818468e+47,1.295237580391797e-07
0,13,0.9157348061512728,5.908426519384873,G2b,13,0.09169130922578664,8.537569740529976e-05,3.0203615532589657e+47,2.481098598140163e-07
0,13,0.9157348061512728,5.908426519384873,G2b,14,0.051639105742701696,4.80822523246216e-05,1.7010202051522992e+47,1.3973157756089362e-07
0,13,0.9157348061512728,5.908426519384873,G2b,15,0.02569970104738463,2.3929529620143244e-05,8.465621183642091e+46,6.954147866323068e-08
0,13,0.9157348061512728,5.908426519384873,G2b,16,0.00257853313992626,2.400926183328725e-06,8.493828286887547e+45,6.977318802347059e-09
0,13,0.9157348061512728,5.908426519384873,G2b,17,6.6928376919963e-05,6.231841276991634e-08,2.20465710630545e+44,1.8110320765813733e-10
0,13,0.9157348061512728,5.908426519384873,G3,0,0.036049228335067934,0.06920914966944007,0.0,0.00020112834148596122
0,13,0.9157348061512728,5.908426519384873,G3,1,0.06905427331649583,0.13257392066355797,0.0,0.0003852723652105021
0,13,0.9157348061512728,5.908426519384873,G3,2,0.03889028253479333,0.07466355062083331,0.0,0.0002169793470595434
0,13,0.9157348061512728,5.908426519384873,G3,3,0.019354878834898732,0.037158484882610185,0.0,0.00010798607513986836
0,13,0.9157348061512728,5.908426519384873,G3,4,0.0019419368498888438,0.0037282295433163724,0.0,1.0834588032184553e-05
0,13,0.9157348061512728,5.908426519384873,G3,5,5.040489083945954e-05,9.676988371999143e-05,0.0,2.8122244401718667e-07
0,13,0.9157348061512728,5.908426519384873,G3,6,0.14511418539219667,0.27859762441010616,0.0,0.0008096310734514873
0,13,0.9157348061512728,5.908426519384873,G3,7,0.27797417817194725,0.533669023994814,0.0,0.0015508927101571335
0,13,0.9157348061512728,5.908426519384873,G3,8,0.1565506927708352,0.30055401536269377,0.0,0.000873438424335055
0,13,0.9157348061512728,5.908426519384873,G3,9,0.0779119999292409,0.14957943659789236,0.0,0.00043469200455474946
0,13,0.9157348061512728,5.908426519384873,G3,10,0.007817159952369326,0.015007782915763273,0.0,4.361403805198972e-05
0,13,0.9157348061512728,5.908426519384873,G3,11,0.0002029021150179524,0.0003895418430597302,0.0,1.1320454767642284e-06
0,13,0.9157348061512728,5.908426519384873,G3,12,0.03686615726126569,0.07077753154427527,0.0,0.00020568620770464616
0,13,0.9157348061512728,5.908426519384873,G3,13,0.07061914546370156,0.13557824213315633,0.0,0.0003940032078426839
0,13,0.9157348061512728,5.908426519384873,G3,14,0.039771593958587974,0.07635553730270789,0.0,0.00022189642055007398
0,13,0.9157348061512728,5.908426519384873,G3,15,0.019793489066338807,0.03800055120569854,0.0,0.00011043319959946459
0,13,0.9157348061512728,5.908426519384873,G3,16,0.001985944016166549,0.0038127167486771275,0.0,1.1080115849996997e-05
0,13,0.9157348061512728,5.908426519384873,G3,17,5.15471403479889e-05,9.896283266361002e-05,0.0,2.875953612701803e-07
0,14,0.9619397662556434,5.903806023374436,G1,0,0.02629752479507326,0.001169556675359833,1.007942498943108e+49,5.050721106963557e-07
0,14,0.9619397662556434,5.903806023374436,G1,1,0.05037435053720111,0.0022403499339503376,1.9307691183397987e+49,9.67493319201998e-07
0,14,0.9619397662556434,5.903806023374436,G1,2,0.028370043312445987,0.0012617299078480195,1.0873788531165583e+49,5.448770470994516e-07
0,14,0.9619397662556434,5.903806023374436,G1,3,0.014119176181401304,0.0006279365408805749,5.411656737354164e+48,2.711738907294451e-07
0,14,0.9619397662556434,5.903806023374436,G1,4,0.0014166220698472016,6.300287997303295e-05,5.429688156077918e+47,2.7207743103290545e-08
0,14,0.9619397662556434,5.903806023374436,G1,5,3.6769826369742464e-05,1.635302037650746e-06,1.4093292416541732e+46,7.062038712473667e-10
0,14,0.9619397662556434,5.903806023374436,G1,6,0.1382135197125756,0.006146911006434525,5.29750543187682e+49,2.654538580037052e-06
0,14,0.9619397662556434,5.903806023374436,G1,7,0.26475557472564915,0.011774745044336765,1.0147662096627607e+50,5.084914188211449e-06
0,14,0.9619397662556434,5.903806023374436,G1,8,0.14910618285056176,0.00663135153780592,5.715003967917908e+49,2.8637438343367936e-06
0,14,0.9619397662556434,5.903806023374436,G1,9,0.07420702331038537,0.0033002847282229244,2.8442377409075453e+49,1.4252253086150425e-06
0,14,0.9619397662556434,5.903806023374436,G1,10,0.00744542780744062,0.000331128114184088,2.8537146246319565e+48,1.4299741010020402e-07
0,14,0.9619397662556434,5.903806023374436,G1,11,0.00019325343968243827,8.594757574263746e-06,7.407098441422931e+46,3.7116391538882116e-09
0,14,0.9619397662556434,5.903806023374436,G1,12,0.05351852648088147,0.0023801840815400035,2.0512804053330024e+49,1.0278805835034983e-06
0,14,0.9619397662556434,5.903806023374436,G1,13,0.10251767168929435,0.004559373104537384,3.9293400802380954e+49,1.968961612443788e-06
0,14,0.9619397662556434,5.903806023374436,G1,14,0.05773634310120878,0.0025677673473487933,2.2129426399921732e+49,1.1088882661489002e-06
0,14,0.9619397662556434,5.903806023374436,G1,15,0.028734168338691725,0.0012779240119863324,1.1013351889976681e+49,5.518704579621255e-07
