interval_index,node_index,fraction,z_eval,group,node_count,q_sha256,tau_sha256,q_min,q_max,q_sum
0,13,0.9157348061512728,5.908426519384873,G2a,46080,26612b52d0d932b4531662d73bc4fa563cd7d5e5b3754048c6135a250789a725,b36f9d416552da5824c80526376f98a66e0e247a98783e2685752d27947f527d,8.555613999482914e-216,0.004676316925950251,1.0
0,13,0.9157348061512728,5.908426519384873,G2b,46080,4826ec2a48aec191dcc282715a3bc3c393dff6eee141feb51c0496aad81e7b88,1abf397c8458f90d6e324c46657e7049407ecafe2d01a961c9b8ac4e4873f49d,1.0053651718145238e-215,0.004783928281483176,1.0
0,13,0.9157348061512728,5.908426519384873,G3,46080,2f7133555ca42c9001d6cd9b0d03f196d58d4b62372acc4a58a677e99722e285,875bc33abff45f750ec2167909aff2d395c193b85a0ec52e4e1d79f244232789,6.83202467422195e-215,0.005987000218334984,1.0
0,14,0.9619397662556434,5.903806023374436,G1,46080,90bc068a648a7068a3b25ce51b6b9ff9d2b822766af18d244399f84faa29cb98,293bc2ddc0eb3c1b8e20ce590e42fb53e4b54b633d8a898a344a0eaf20122eb0,2.4015235307906328e-216,0.004231906085886009,1.0
0,14,0.9619397662556434,5.903806023374436,G2a,46080,0fa32940098e4ad6e73629aaac6dfb2f26e1710526b244c341c51d53c0812743,1f2ee8d7980c07249fec48d0a5a5f72bf31cee44ec1ddfacd431ccd1701ec7ff,8.487572704249645e-216,0.004669594866179562,1.0
0,14,0.9619397662556434,5.903806023374436,G2b,46080,0d74df1173f25fbb278e68ce9d27adc313e3efeb064d789eba7a8bc1a35bf5a1,52115b4ef1071744f6b86b9e92c9577746c8e4ccf7bb783b15ae3d892cf22221,9.985694883526847e-216,0.00477733492063691,1.0
0,14,0.9619397662556434,5.903806023374436,G3,46080,c88ec7ea01f93cdfbbaca9b2c8e4066b62e847d9daf58777d1e51658d70e8788,73b36be2f6543e54a6660bc52ab6af836359be4c9b828784d636667fbf8ddc47,6.829175151151993e-215,0.005985248845947176,1.0
0,15,0.9903926402016152,5.900960735979838,G1,46080,594d49f4504682fb7ede02f630b88dc9ea0363e7cdd7d6bf60f3e0119ee36078,8c5016ad5f0c7a32f912a5e3a73c32afa81ff7eb76453565a7d7a03790b8382a,2.4002358161378004e-216,0.004230376141727065,1.0
0,15,0.9903926402016152,5.900960735979838,G2a,46080,c9f57db4168cc1b2645cc3b07b8192a58cc8f7f9e1c3f6c26e973057880c41a7,5641c4325a8961271a5654decbade7b9d7940100de3bfabfaaf36f1331ee8554,8.446761033022283e-216,0.004665527668147624,1.0
0,15,0.9903926402016152,5.900960735979838,G2b,46080,bd0db428705a28435b5e3f518f9f326e42fc3f7c5432f95cdd52ebfd5383097b,ee8469ccba2e90d463d72827c9b6fb283fb8c53f5e4627d9d6aa7d6055fee088,9.944793010625837e-216,0.004773336844211373,1.0
0,15,0.9903926402016152,5.900960735979838,G3,46080,a4d15edb47fc1633b120ce9f4962778ff366278ce726662a3eb757f2e34abda0,0ddae85edc5052ed8d2e397cb966b604dbb414258f29f092f94bab0af4de24ed,6.827418885143929e-215,0.005984169417017065,1.0
0,16,1.0,5.9,G1,46080,74820de8a87c6b133e880e97c2ddb22491d65abe7a424eadfe5c3b813de1d9b1,91fa5dc15e6d4ce689632dfc8965126b812458c11377fbf7f15a1ada120325c9,2.3998009012166535e-216,0.004229859349355089,1.0
0,16,1.0,5.9,G2a,46080,a616947d4525cafb83326855a846204c79329505256525ce21185b3bd564dfa6,4f4931079180e4903b8bdec7a07af414af2281145ed5ebda6d9757e606bbeb24,8.433163657712194e-216,0.004664166500310969,1.0
0,16,1.0,5.9,G2b,46080,a103549fef374b7f9ca831be942bf9a8619ad632d49d2735214809b8bb5fcd9e,917f36d05bdc0fc6fa16f7209385f1b0fa9b0037d04b894213cea36aca786b8e,9.931142042377643e-216,0.004771997365235694,1.0
0,16,1.0,5.9,G3,46080,253dda6a20828f4c6e4dbbf89aa5b9f8a45b0e443e90fa503b1a225af92a0aa4,013d14bf3ba222b1dea0b55d5f3a2048054b8ac605529c6050241b12a5c63d9c,6.82682559416573e-215,0.005983804784640995,1.0
1,0,0.0,5.9,G1,46080,b334d1f9bcd1e2023788fc0a9304e123210b93c1016cebc70b230fa0921eb8da,d3ec5451c3ad5e77e52c13571f3aac7868bddd37cc2ee7e26b06831608c93b52,2.39980020468288e-216,0.0042298581217339645,1.0
1,0,0.0,5.9,G2a,46080,68ea91e71dfbed1aa4250fa3af9f4b76dc47deff967f0f7d767a7c37f29176cf,76bfb71ceea3a4a4001dcd8557c40532b639500f5d0ec2b956d4d9f7d86b340a,8.433162647570411e-216,0.0046641656220663035,1.0
1,0,0.0,5.9,G2b,46080,964c1f74d865ccc31aea02dd6ec1c6c778e208358eb3d475eed35963d774b628,aed7c5deff4a9463fc082a7d65c89c3266b1d4c670a82ab327d7907c3467cf43,9.93114095437265e-216,0.004771996573735103,1.0
1,0,0.0,5.9,G3,46080,3205164493811662202cb349525aa6ec9ae0ebc94dabc676bbeb8b986c50757f,486912b0e075b9389d35c8b1b9f7730969094f960cf3ef486eed63d4abeffa58,6.826825586693781e-215,0.005983804779503792,1.0
1,1,0.0096073597983847,5.899039264020162,G1,46080,986a567f614df62cd4eb1c2e13ceff489c882161d6c0922b77d3841493828337,34c39557cc08b4c842ce90fb640741d5a21ee09224fc025eb377a72c913273c8,2.3993601803323384e-216,0.0042293371651690595,1.0
1,1,0.0096073597983847,5.899039264020162,G2a,46080,d64b781da6b6cc7ac0ebdbc803281902c94b51e624df35402f8f75c4101a1ae5,41e289964b07c6481fba91ebcec6e77a5c487c4b6f2f666579b12046aa1266a4,8.431073735668999e-216,0.004663630740652704,1.0
1,1,0.0096073597983847,5.899039264020162,G2b,46080,f315648a6a8337167f6739b372dfcae3473e3ffe6a85856a76b7f16842e855a1,79b29224dbd23e33b1a072a5525829d2c4f48ee1bf739a5f084f70b65d499223,9.928887664052529e-216,0.0047714758762678324,1.0
1,1,0.0096073597983847,5.899039264020162,G3,46080,3219009ae3e8414f101120e5c9484b7985685df2d3a2f92c4efb6be549ff0a1e,69ee8b6bd49d3b1ba305ce334bd08554466f9a83aa1ec7dfb960e8e4a64e153a,6.826243898335927e-215,0.005983443282133723,1.0
1,2,0.0380602337443566,5.896193976625565,G1,46080,37a0b0eb85c00cc69b7666aeb75fcc32e7e4c09a8301b37c830df19c105d5ffb,fb2832edc16ae47194a74f619a057add69b56c16b7d90bcd69bcb30f5f9f4fa0,2.3980703418013922e-216,0.004227804695196078,1.0
1,2,0.0380602337443566,5.896193976625565,G2a,46080,0ece3ad0dd4dea151399513bc81c6c0e46cd8dc9776a737aa0d5d57399fddec6,a6e250160325429b9d12ae584d312aa6b26e7eaf1558de1bdcb151e31f82f446,8.390304467216639e-216,0.004659559208502091,1.0
1,2,0.0380602337443566,5.896193976625565,G2b,46080,6ca3db55890fbe6bf4d063496975a62f2df8278332c77a0f50a25cf26ca59b09,93b0ba12a1eb5b3fa8ef544bd195cb2a85e4981be0f41b0f0c45e94ed19fd065,9.887897542490221e-216,0.004767464299627081,1.0
1,2,0.0380602337443566,5.896193976625565,G3,46080,9e58cc5d3fb9ad7cf712e64afbccd8cb62ed5f17db25e74b4ca9ea0fb902c4dc,b54db5c8c039ea795df627bbf4175986a6bd7c219a77f4158590cb85839fa8ff,6.824488632738787e-215,0.005982363691732968,1.0
1,3,0.0842651938487273,5.891573480615127,G1,46080,d5a07e4641b6272ba43394641c41e5303aee58ff19ae1ff3c3f9ed7697e4b900,934192cdace3824be281602ce86e8d89d55b1fef2f8eaa8a7079e93fb8a98acb,2.3959791060957405e-216,0.004225317736770886,1.0
1,3,0.0842651938487273,5.891573480615127,G2a,46080,03d5e6d308a3134a89b88db9e4c71d0f9492a28558d31c913c92b184ad650ffe,2ebd43bd8ee6bbcb39ac724f56a0c7a7998a2cb51eb55f9ad24e3865739d790c,8.305458805963721e-216,0.004651594762896534,1.0
