shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,model,refinement,combined_error,cone_pass,error_M,error_I,error_U,error_C,error_J_G1,error_J_G2a,minimum_M,minimum_I,minimum_neutral,minimum_U,minimum_C,minimum_J_G1,minimum_J_G2a,minimum_cycling
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,7,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.19248098044122765e-05,True,1.24839747494698191e-08,4.01228877108299624e-06,1.19248098044122765e-05,1.56446043090681495e-08,2.46395603877691516e-06,2.28277167237088071e-06,1.05496335775141618e-143,1.05441798778749619e-143,5.41967266334205590e-147,8.25978790839928655e-155,2.53699891787176719e-160,2.12289736305505895e-164,8.44528502200496686e-162,2.45210435092893950e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,4.18719432295778236e-05,False,4.99303209596139232e-08,1.54875160629411353e-05,4.18719432295778236e-05,3.02875441484034873e-06,2.17924935394141742e-06,1.61209697645839118e-06,2.13658834097339992e-144,2.13547762121852102e-144,1.11071975487889979e-147,1.67281220682066769e-155,5.13760385408069738e-161,4.58792881150236548e-165,1.54478011760403198e-162,-4.46014389273639508e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.23980120012930170e-05,True,2.49670200140437774e-08,7.92842818929596671e-06,2.23980120012930170e-05,2.68229022774087594e-07,1.09202746471343677e-06,8.06549335058360837e-07,2.13634958517406383e-144,2.13524754487013145e-144,1.10203826994553361e-147,1.67264937924478992e-155,5.13738700683101743e-161,4.58789916706049123e-165,1.54477794454221093e-162,-1.11942985721348642e+31
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.16113723948761030e-05,True,1.24839748723532216e-08,4.01228877109745848e-06,1.16113723948761030e-05,1.53258891463108121e-08,5.46616669791917990e-07,4.03400010607170325e-07,2.13623018726322354e-144,2.13512584958969932e-144,1.09744743866651438e-147,1.67255077841922172e-155,5.13711738706111380e-161,4.58788429576442217e-165,1.54477685699833353e-162,4.98177091297988557e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30427569383240300e-05,False,4.99303209329305126e-08,1.63788837110396597e-05,5.30427569383240300e-05,2.94846677271692358e-06,4.24193132456708063e-06,4.56789264502618965e-06,4.62023881424487431e-144,4.61783721154855590e-144,2.40160269631841230e-147,3.61737669523369285e-155,7.83234829171718447e-161,5.71461487013181596e-165,2.72259281919716685e-162,-3.57537648005233519e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.89028424719435075e-05,True,2.49670199946002354e-08,8.39637730169569729e-06,2.89028424719435075e-05,2.35056802205776975e-07,2.13026618646495260e-06,2.28854210064171007e-06,4.61972251974393360e-144,4.61734080640119867e-144,2.38167670718624173e-147,3.61704241888845830e-155,7.83208196087754233e-161,5.71452610724455022e-165,2.72257575279303377e-162,7.55840127328308409e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51472848319092648e-05,True,1.24839748469344692e-08,4.25219062915734602e-06,1.51472848319092648e-05,1.08614499891614507e-08,1.06747550971590075e-06,1.14542390437154610e-06,4.61946432922055322e-144,4.61707730818843201e-144,2.37111851977180983e-147,3.61681958928248535e-155,7.83168768154848601e-161,5.71448143332001354e-165,2.72256719381242524e-162,7.55786440154705151e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30050610986160668e-05,False,4.99303208913157310e-08,1.63788837110299052e-05,5.30050610986160668e-05,2.76496740652431078e-06,1.58121492448687912e-06,1.83836286069492362e-06,1.75151525505028316e-144,1.75060481644996649e-144,9.10438600316673026e-148,1.37133392257159964e-155,2.96918006175017978e-161,2.07605834935598107e-165,1.16766534231061346e-162,-3.38229051365205361e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.88806370471156593e-05,True,2.49670199518573812e-08,8.39637730169393547e-06,2.88806370471156593e-05,2.21756523761837614e-07,7.91938233454615902e-07,9.19878412449580748e-07,1.75131952973588873e-144,1.75041663111513037e-144,9.02884732359100695e-148,1.37120717030346693e-155,2.96906448699238158e-161,2.07604574108368072e-165,1.16766260580505342e-162,2.85172874187569026e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51351280876523129e-05,True,1.24839748085786303e-08,4.25219062914551636e-06,1.51351280876523129e-05,1.09641681290746694e-08,3.96302756215162158e-07,4.60113675152864564e-07,1.75122165067409308e-144,1.75031673992813892e-144,8.98882162997064633e-148,1.37112271456305565e-155,2.96891397719492305e-161,2.07603942101888480e-165,1.16766123599551298e-162,2.85151781531109323e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.03597754651626539e-03,True,2.99821824339215515e-05,4.02072815707029980e-04,1.03597754651626539e-03,3.23486441545295849e-05,3.55258115815387384e-05,2.57454267697350789e-05,2.14891930268043908e-144,2.14782739980153603e-144,1.09190287890305868e-147,1.68250815095071429e-155,5.16666103049663198e-161,4.60429853677549895e-165,1.55054422444176174e-162,5.01114617819877796e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.54343196636264890e-04,True,1.50184713730697113e-05,2.06116500324953996e-04,5.54343196636264890e-04,1.48644788059315251e-05,1.78022167466380767e-05,1.28944990140779778e-05,2.14300890495685849e-144,2.14212972602977591e-144,8.78779378690484466e-148,1.67845731109224906e-155,5.15323713346306356e-161,4.59611136332487914e-165,1.54766734502407016e-162,4.99801078782432369e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,2.87431708510904507e-04,True,7.51610186403421072e-06,1.04383955806889073e-04,2.87431708510904507e-04,7.32411718435035355e-06,8.91097289999155450e-06,6.45271149575948865e-06,2.14004149743895062e-144,2.13910532059597537e-144,7.65408552839728594e-148,1.67600111394709265e-155,5.14631678775888773e-161,4.59199726157021584e-165,1.54622340103445082e-162,4.99123524792928596e-161
