# z zre gamma density mfp_13.6eV mfp_14.48eV mfp_16.7eV mfp_20.05eV mfp_25.5eV mfp_39.5eV
5.870000 9.000000 0.080000 1.730000 2.915028 3.226514 4.007360 5.179405 7.040794 10.365991
5.870000 9.000000 0.150000 1.730000 4.546785 5.020569 6.197882 7.928178 10.584718 15.042474
5.870000 9.000000 0.500000 1.730000 10.589653 11.618226 14.132940 17.701795 22.907523 30.880398
5.870000 9.000000 0.800000 1.730000 14.690473 16.071205 19.426596 24.131602 30.884923 40.951430
5.870000 9.000000 5.000000 1.730000 51.623090 55.872822 65.984901 79.589353 98.091123 123.392895
5.870000 9.000000 8.000000 1.730000 70.831912 76.498550 89.918302 107.789830 131.731927 163.652692
5.870000 9.000000 15.000000 1.730000 107.653347 116.014899 135.699103 161.543772 195.349876 238.488057
5.880000 9.000000 0.050000 1.730000 2.108842 2.337640 2.915001 3.796145 5.234414 7.945568
5.880000 9.000000 0.080000 1.730000 2.927969 3.241718 4.028355 5.209179 7.085107 10.447720
5.880000 9.000000 0.150000 1.730000 4.544638 5.019325 6.199239 7.934520 10.604079 15.113772
5.880000 9.000000 0.500000 1.730000 10.543050 11.568791 14.077196 17.640439 22.852767 30.898316
5.880000 9.000000 0.800000 1.730000 14.625647 16.002314 19.348216 24.043539 30.799456 40.936171
5.880000 9.000000 5.000000 1.730000 51.638372 55.898288 66.026207 79.639516 98.132704 123.341856
5.880000 9.000000 8.000000 1.730000 70.976262 76.670303 90.139572 108.050263 131.996491 163.740718
5.880000 9.000000 15.000000 1.730000 108.110078 116.542253 136.361837 162.325956 196.195008 239.070076
5.890000 9.000000 0.050000 1.730000 2.101133 2.329198 2.904757 3.782191 5.204937 7.843542
5.890000 9.000000 0.080000 1.730000 2.923212 3.237403 4.025742 5.209489 7.083272 10.401245
5.890000 9.000000 0.150000 1.730000 4.543776 5.020628 6.207399 7.955247 10.641817 15.144895
5.890000 9.000000 0.500000 1.730000 10.540591 11.570178 14.091069 17.677610 22.928104 31.007497
5.890000 9.000000 0.800000 1.730000 14.614306 15.993705 19.349649 24.064337 30.850761 41.006923
5.890000 9.000000 5.000000 1.730000 51.542168 55.787493 65.885200 79.448231 97.810650 122.682597
5.890000 9.000000 8.000000 1.730000 70.898144 76.579549 90.027931 107.900314 131.698538 162.985242
5.890000 9.000000 15.000000 1.730000 108.230300 116.685449 136.587712 162.672677 196.566048 239.003142
5.900000 9.000000 0.050000 1.730000 2.079156 2.305535 2.876566 3.745076 5.152975 7.780563
5.900000 9.000000 0.080000 1.730000 2.896865 3.208664 3.990053 5.159798 7.008341 10.298530
5.900000 9.000000 0.150000 1.730000 4.513377 4.987340 6.164948 7.893486 10.543080 14.998685
5.900000 9.000000 0.500000 1.730000 10.522016 11.552307 14.071542 17.647213 22.868331 30.902598
5.900000 9.000000 0.800000 1.730000 14.615151 15.999937 19.365735 24.086411 30.868920 41.014278
5.900000 9.000000 5.000000 1.730000 51.765164 56.061931 66.282263 80.015862 98.662944 124.150148
5.900000 9.000000 8.000000 1.730000 71.198215 76.943275 90.538552 108.608764 132.770520 165.065661
5.900000 9.000000 15.000000 1.730000 108.559087 117.070418 137.077317 163.265687 197.479009 241.700216
5.910000 9.000000 0.050000 1.730000 2.059051 2.281521 2.842829 3.699507 5.096123 7.721864
5.910000 9.000000 0.080000 1.730000 2.874280 3.182111 3.954243 5.114829 6.959859 10.258076
5.910000 9.000000 0.150000 1.730000 4.484586 4.954663 6.124417 7.849160 10.508662 14.988300
5.910000 9.000000 0.500000 1.730000 10.459682 11.486676 14.003224 17.590499 22.853105 30.949193
5.910000 9.000000 0.800000 1.730000 14.525795 15.907590 19.273401 24.012774 30.848419 41.069709
5.910000 9.000000 5.000000 1.730000 51.494034 55.789553 66.022361 79.801991 98.516008 123.988766
5.910000 9.000000 8.000000 1.730000 70.922737 76.668375 90.281952 108.410347 132.640356 164.766280
5.910000 9.000000 15.000000 1.730000 108.471059 116.990069 137.033178 163.319249 197.635414 241.233435
5.920000 9.000000 0.050000 1.730000 2.072092 2.297802 2.867596 3.736356 5.150863 7.800659
5.920000 9.000000 0.080000 1.730000 2.885282 3.195832 3.974502 5.142528 6.995396 10.301247
5.920000 9.000000 0.150000 1.730000 4.491790 4.963510 6.136001 7.859909 10.511165 14.978540
5.920000 9.000000 0.500000 1.730000 10.458550 11.484151 13.993527 17.561304 22.787135 30.862897
5.920000 9.000000 0.800000 1.730000 14.522185 15.901234 19.255967 23.970183 30.765221 40.984689
5.920000 9.000000 5.000000 1.730000 51.442071 55.724802 65.929392 79.687746 98.434629 124.107746
5.920000 9.000000 8.000000 1.730000 70.789672 76.512146 90.078570 108.178049 132.459970 164.790616
5.920000 9.000000 15.000000 1.730000 108.050357 116.511265 136.433740 162.620951 196.924333 240.495843
5.930000 9.000000 0.050000 1.730000 2.038112 2.259592 2.819612 3.678764 5.089240 7.741148
5.930000 9.000000 0.080000 1.730000 2.845731 3.152216 3.922392 5.084733 6.943679 10.283073
5.930000 9.000000 0.150000 1.730000 4.445465 4.913946 6.081402 7.807544 10.481677 15.026302
5.930000 9.000000 0.500000 1.730000 10.407856 11.434607 13.952354 17.544935 22.827065 31.030490
5.930000 9.000000 0.800000 1.730000 14.475426 15.858496 19.228949 23.977239 30.834936 41.167803
5.930000 9.000000 5.000000 1.730000 51.405190 55.703374 65.939232 79.711876 98.390806 123.746459
5.930000 9.000000 8.000000 1.730000 70.698666 76.435226 90.021367 108.093671 132.205402 164.052616
5.930000 9.000000 15.000000 1.730000 107.729826 116.193977 136.097798 162.161825 196.115613 239.165857
5.950000 9.000000 0.050000 1.730000 2.036175 2.256373 2.812037 3.660202 5.045608 7.667129
5.950000 9.000000 0.080000 1.730000 2.833087 3.136250 3.896605 5.038701 6.854520 10.116217
5.950000 9.000000 0.150000 1.730000 4.408548 4.870153 6.018729 7.710603 10.316847 14.722992
5.950000 9.000000 0.500000 1.730000 10.277802 11.290180 13.772784 17.313705 22.511740 30.545851
5.950000 9.000000 0.800000 1.730000 14.290618 15.658063 18.993095 23.697118 30.497366 40.725787
5.950000 9.000000 5.000000 1.730000 51.168770 55.499463 65.847151 79.873624 99.115874 125.593870
5.950000 9.000000 8.000000 1.730000 70.718480 76.529993 90.343449 108.874674 133.928253 167.515446
5.950000 9.000000 15.000000 1.730000 108.687961 117.317481 137.682266 164.597085 200.158830 245.774176
5.960000 9.000000 0.050000 1.730000 2.020400 2.238871 2.789850 3.630264 5.001150 7.575490
5.960000 9.000000 0.080000 1.730000 2.815014 3.115965 3.870130 5.001766 6.800126 10.025046
5.960000 9.000000 0.150000 1.730000 4.386837 4.845384 5.985253 7.662351 10.246872 14.634567
5.960000 9.000000 0.500000 1.730000 10.245442 11.252455 13.720428 17.237887 22.406567 30.463637
5.960000 9.000000 0.800000 1.730000 14.251368 15.612438 18.930875 23.609467 30.378540 40.641027
5.960000 9.000000 5.000000 1.730000 51.057513 55.386087 65.737446 79.773469 98.992749 125.367766
5.960000 9.000000 8.000000 1.730000 70.565222 76.383918 90.227941 108.802346 133.837283 167.189466
5.960000 9.000000 15.000000 1.730000 108.452274 117.117016 137.583505 164.615362 200.155486 245.267068
5.970000 9.000000 0.050000 1.730000 2.007277 2.226213 2.780129 3.631126 5.029705 7.654013
5.970000 9.000000 0.080000 1.730000 2.793713 3.094673 3.850900 4.992447 6.817891 10.094164
5.970000 9.000000 0.150000 1.730000 4.357361 4.815991 5.958390 7.646608 10.259840 14.703703
5.970000 9.000000 0.500000 1.730000 10.235989 11.249145 13.734284 17.282018 22.500565 30.633026
5.970000 9.000000 0.800000 1.730000 14.275833 15.649215 18.999262 23.726043 30.563770 40.911193
5.970000 9.000000 5.000000 1.730000 51.302135 55.683120 66.161218 80.360723 99.750512 126.198758
5.970000 9.000000 8.000000 1.730000 70.695870 76.562261 90.526961 109.260263 134.444363 167.831997
5.970000 9.000000 15.000000 1.730000 107.836143 116.485888 136.946846 164.001235 199.515767 244.588936
5.980000 9.000000 0.050000 1.730000 2.001906 2.218735 2.766090 3.601573 4.964414 7.532287
5.980000 9.000000 0.080000 1.730000 2.794747 3.094383 3.846081 4.975763 6.772690 9.998457
5.980000 9.000000 0.150000 1.730000 4.365394 4.823821 5.964867 7.647624 10.245367 14.647991
5.980000 9.000000 0.500000 1.730000 10.226918 11.240131 13.726915 17.281151 22.513963 30.626705
5.980000 9.000000 0.800000 1.730000 14.233936 15.605459 18.954097 23.687652 30.547115 40.882984
5.980000 9.000000 5.000000 1.730000 50.885850 55.230343 65.623178 79.715847 98.991813 125.372895
5.980000 9.000000 8.000000 1.730000 70.193910 76.006720 89.833523 108.365184 133.296412 166.518717
5.980000 9.000000 15.000000 1.730000 107.497271 116.072085 136.301608 162.946758 197.882042 242.493056
5.990000 9.000000 0.050000 1.730000 2.005163 2.222604 2.770801 3.606408 4.967342 7.519369
5.990000 9.000000 0.080000 1.730000 2.787331 3.085927 3.834161 4.957198 6.740894 9.936164
5.990000 9.000000 0.150000 1.730000 4.338356 4.792969 5.923594 7.589478 10.158437 14.515445
5.990000 9.000000 0.500000 1.730000 10.151455 11.155880 13.621378 17.146579 22.340093 30.421827
5.990000 9.000000 0.800000 1.730000 14.143971 15.506669 18.835472 23.545798 30.382137 40.724677
5.990000 9.000000 5.000000 1.730000 50.996921 55.376514 65.869788 80.144205 99.761579 126.652728
5.990000 9.000000 8.000000 1.730000 70.524919 76.405538 90.415348 109.257682 134.739045 168.707725
5.990000 9.000000 15.000000 1.730000 108.335786 117.040156 137.600418 164.776383 200.598233 246.283850
6.000000 9.000000 0.050000 1.730000 1.994708 2.211888 2.759917 3.595650 4.956460 7.504566
6.000000 9.000000 0.080000 1.730000 2.780409 3.080462 3.833119 4.963038 6.755564 9.955819
6.000000 9.000000 0.150000 1.730000 4.338512 4.797568 5.940469 7.624660 10.217459 14.595359
6.000000 9.000000 0.500000 1.730000 10.172187 11.187784 13.682753 17.251633 22.504165 30.657552
6.000000 9.000000 0.800000 1.730000 14.173854 15.549669 18.912744 23.674570 30.582907 41.026643
6.000000 9.000000 5.000000 1.730000 51.046959 55.429460 65.932317 80.234966 99.915705 127.027867
6.000000 9.000000 8.000000 1.730000 70.582830 76.459971 90.465488 109.317829 134.831490 168.992478
6.000000 9.000000 15.000000 1.730000 108.446375 117.149386 137.716230 164.903511 200.696431 246.370581
6.110000 9.000000 0.050000 1.730000 1.899383 2.104971 2.623872 3.417446 4.718132 7.185887
6.110000 9.000000 0.080000 1.730000 2.653760 2.938270 3.651723 4.725029 6.438004 9.528564
6.110000 9.000000 0.150000 1.730000 4.152585 4.590304 5.680134 7.290334 9.785813 14.036421
6.110000 9.000000 0.500000 1.730000 9.790118 10.776909 13.208398 16.711137 21.924205 30.101150
6.110000 9.000000 0.800000 1.730000 13.677002 15.026212 18.339150 23.074013 30.035823 40.690961
6.110000 9.000000 5.000000 1.730000 50.044545 54.498191 65.259397 80.131082 100.965524 130.216268
6.110000 9.000000 8.000000 1.730000 69.627301 75.636227 90.066308 109.758827 136.855328 173.816401
6.110000 9.000000 15.000000 1.730000 108.065566 116.995862 138.213240 166.533023 204.258099 253.120226
6.120000 9.000000 0.050000 1.730000 1.900536 2.106411 2.625733 3.418790 4.711308 7.121595
6.120000 9.000000 0.080000 1.730000 2.642649 2.926338 3.637474 4.705421 6.399286 9.407654
6.120000 9.000000 0.150000 1.730000 4.120820 4.555825 5.638619 7.235249 9.694325 13.828607
6.120000 9.000000 0.500000 1.730000 9.716786 10.696884 13.110727 16.581084 21.723152 29.735557
6.120000 9.000000 0.800000 1.730000 13.596099 14.937724 18.229955 22.926420 29.809018 40.300855
6.120000 9.000000 5.000000 1.730000 50.092806 54.552163 65.318218 80.184798 101.031754 130.396877
6.120000 9.000000 8.000000 1.730000 69.725101 75.750506 90.211386 109.937688 137.119267 174.333897
6.120000 9.000000 15.000000 1.730000 108.078921 117.044568 138.346325 166.782470 204.707768 253.958556
6.130000 9.000000 0.050000 1.730000 1.882871 2.087092 2.602506 3.390581 4.681680 7.123323
6.130000 9.000000 0.080000 1.730000 2.625068 2.906588 3.612574 4.674689 6.368689 9.414751
6.130000 9.000000 0.150000 1.730000 4.105161 4.537670 5.614680 7.206361 9.671614 13.858226
6.130000 9.000000 0.500000 1.730000 9.714926 10.695797 13.113202 16.597343 21.784253 29.912852
6.130000 9.000000 0.800000 1.730000 13.605223 14.951929 18.259409 22.988961 29.948724 40.602300
6.130000 9.000000 5.000000 1.730000 50.196685 54.710914 65.621640 80.711205 101.907594 131.743322
6.130000 9.000000 8.000000 1.730000 69.873583 75.972716 90.625450 110.640412 138.258989 176.010049
6.130000 9.000000 15.000000 1.730000 108.310739 117.361489 138.880785 167.642996 206.059687 255.814564
6.140000 9.000000 0.050000 1.730000 1.874489 2.078429 2.593571 3.381021 4.664934 7.067398
6.140000 9.000000 0.080000 1.730000 2.611078 2.891899 3.596686 4.657568 6.347269 9.373089
6.140000 9.000000 0.150000 1.730000 4.081665 4.512642 5.586605 7.175746 9.641105 13.835544
6.140000 9.000000 0.500000 1.730000 9.669245 10.645634 13.053384 16.528817 21.718469 29.890906
6.140000 9.000000 0.800000 1.730000 13.551854 14.892181 18.185682 22.901302 29.856818 40.541800
6.140000 9.000000 5.000000 1.730000 50.150920 54.642863 65.499671 80.504774 101.514040 130.890219
6.140000 9.000000 8.000000 1.730000 69.833818 75.902569 90.478422 110.361877 137.674004 174.692186
6.140000 9.000000 15.000000 1.730000 108.238109 117.243058 138.637220 167.167221 205.062713 253.731579
6.150000 9.000000 0.050000 1.730000 1.872016 2.074901 2.586649 3.368579 4.649775 7.074356
6.150000 9.000000 0.080000 1.730000 2.608001 2.888188 3.590685 4.647510 6.334282 9.374191
6.150000 9.000000 0.150000 1.730000 4.074368 4.505436 5.579189 7.167428 9.631017 13.830189
6.150000 9.000000 0.500000 1.730000 9.628437 10.606625 13.020369 16.507565 21.712545 29.903469
6.150000 9.000000 0.800000 1.730000 13.481858 14.824740 18.127798 22.864393 29.854175 40.592733
6.150000 9.000000 5.000000 1.730000 49.894216 54.401099 65.313594 80.450488 101.754493 131.728470
6.150000 9.000000 8.000000 1.730000 69.596625 75.694784 90.367788 110.459346 138.214853 176.094053
6.150000 9.000000 15.000000 1.730000 108.294084 117.372874 138.978191 167.889522 206.485619 256.334529
6.160000 9.000000 0.050000 1.730000 1.856347 2.057542 2.565175 3.341545 4.616166 7.041118
6.160000 9.000000 0.080000 1.730000 2.592793 2.871379 3.570070 4.621507 6.301965 9.344404
6.160000 9.000000 0.150000 1.730000 4.059633 4.489292 5.559897 7.143215 9.600864 13.804780
6.160000 9.000000 0.500000 1.730000 9.606985 10.584076 12.996182 16.480009 21.679204 29.872035
6.160000 9.000000 0.800000 1.730000 13.449905 14.791584 18.093272 22.827155 29.810290 40.543117
6.160000 9.000000 5.000000 1.730000 49.702402 54.205113 65.112741 80.246597 101.511823 131.312367
6.160000 9.000000 8.000000 1.730000 69.325092 75.418990 90.087808 110.175042 137.862298 175.439222
6.160000 9.000000 15.000000 1.730000 107.926139 117.005445 138.617612 167.521935 205.973488 255.224253
6.170000 9.000000 0.050000 1.730000 1.855558 2.057677 2.568142 3.348242 4.621432 7.006794
6.170000 9.000000 0.080000 1.730000 2.592917 2.872754 3.575043 4.631886 6.314850 9.321536
6.170000 9.000000 0.150000 1.730000 4.060982 4.492340 5.567505 7.158431 9.624154 13.797454
6.170000 9.000000 0.500000 1.730000 9.607776 10.586975 13.004032 16.496588 21.708844 29.875611
6.170000 9.000000 0.800000 1.730000 13.447418 14.790935 18.096557 22.836813 29.828858 40.532635
6.170000 9.000000 5.000000 1.730000 49.642398 54.142924 65.044056 80.152341 101.353798 131.118781
6.170000 9.000000 8.000000 1.730000 69.236604 75.328859 89.993300 110.051816 137.665716 175.267163
6.170000 9.000000 15.000000 1.730000 107.805380 116.891521 138.522192 167.430069 205.876701 255.401256
6.180000 9.000000 0.050000 1.730000 1.839156 2.035949 2.532340 3.290699 4.530765 6.868373
6.180000 9.000000 0.080000 1.730000 2.557483 2.829599 3.512181 4.540218 6.182075 9.131766
6.180000 9.000000 0.150000 1.730000 3.996129 4.416435 5.464239 7.017162 9.431987 13.536392
6.180000 9.000000 0.500000 1.730000 9.501682 10.467171 12.851441 16.300663 21.457355 29.538332
6.180000 9.000000 0.800000 1.730000 13.351350 14.684080 17.964092 22.670181 29.616363 40.233284
6.180000 9.000000 5.000000 1.730000 50.012360 54.562885 65.576861 80.809866 102.124227 131.902037
6.180000 9.000000 8.000000 1.730000 69.839312 76.006996 90.840054 111.084367 138.877637 176.581533
6.180000 9.000000 15.000000 1.730000 108.581715 117.758389 139.588407 168.717269 207.417947 257.280709
6.190000 9.000000 0.050000 1.730000 1.832951 2.031409 2.533028 3.302278 4.570000 6.994811
6.190000 9.000000 0.080000 1.730000 2.556330 2.830861 3.520548 4.561619 6.232277 9.270804
6.190000 9.000000 0.150000 1.730000 4.001984 4.425788 5.483440 7.052541 9.497873 13.694580
6.190000 9.000000 0.500000 1.730000 9.506185 10.476335 12.874164 16.345699 21.541297 29.735417
6.190000 9.000000 0.800000 1.730000 13.338617 14.675335 17.968235 22.698527 29.691662 40.440910
6.190000 9.000000 5.000000 1.730000 49.661271 54.195532 65.185945 80.436043 101.870028 131.926543
6.190000 9.000000 8.000000 1.730000 69.302604 75.442306 90.229696 110.478516 138.397690 176.378676
6.190000 9.000000 15.000000 1.730000 107.786724 116.917118 138.665422 167.759582 206.509774 256.465654
6.200000 9.000000 0.050000 1.730000 1.829104 2.026606 2.525045 3.287269 4.534518 6.878676
6.200000 9.000000 0.080000 1.730000 2.550704 2.823868 3.509282 4.542325 6.194097 9.165578
6.200000 9.000000 0.150000 1.730000 3.991228 4.412850 5.464165 7.023490 9.453115 13.607661
6.200000 9.000000 0.500000 1.730000 9.467467 10.432590 12.817405 16.273231 21.459464 29.677804
6.200000 9.000000 0.800000 1.730000 13.278080 14.608078 17.884137 22.594653 29.577812 40.376987
6.200000 9.000000 5.000000 1.730000 49.461584 53.981210 64.934808 80.124500 101.458039 131.468695
6.200000 9.000000 8.000000 1.730000 69.101812 75.226346 89.971977 110.136928 137.885051 175.677815
6.200000 9.000000 15.000000 1.730000 107.733534 116.851618 138.551944 167.512241 205.948281 255.412953
6.210000 9.000000 0.050000 1.730000 1.810749 2.007309 2.503954 3.265015 4.512782 6.863278
6.210000 9.000000 0.080000 1.730000 2.530618 2.803036 3.486815 4.517394 6.163985 9.125838
6.210000 9.000000 0.150000 1.730000 3.969093 4.390491 5.440915 6.996212 9.412059 13.532405
6.210000 9.000000 0.500000 1.730000 9.443665 10.410987 12.799989 16.253677 21.415523 29.554686
6.210000 9.000000 0.800000 1.730000 13.255391 14.589350 17.873982 22.587631 29.550700 40.263144
6.210000 9.000000 5.000000 1.730000 49.485716 54.025272 65.030636 80.299906 101.748562 131.777323
6.210000 9.000000 8.000000 1.730000 69.173075 75.325771 90.142258 110.418162 138.338025 176.169517
6.210000 9.000000 15.000000 1.730000 107.937756 117.099851 138.896900 167.988956 206.615223 255.989161
6.220000 9.000000 0.050000 1.730000 1.803015 1.998423 2.491786 3.246236 4.478231 6.790360
6.220000 9.000000 0.080000 1.730000 2.521303 2.792291 3.472548 4.497390 6.131403 9.061675
6.220000 9.000000 0.150000 1.730000 3.956098 4.375460 5.421631 6.972143 9.379614 13.476099
6.220000 9.000000 0.500000 1.730000 9.412652 10.375390 12.755450 16.201296 21.354153 29.466520
6.220000 9.000000 0.800000 1.730000 13.210130 14.537750 17.809461 22.509969 29.455779 40.126904
6.220000 9.000000 5.000000 1.730000 49.320656 53.845148 64.812626 80.021635 101.367462 131.254060
6.220000 9.000000 8.000000 1.730000 68.971944 75.111210 89.892933 110.112098 137.939121 175.687109
6.220000 9.000000 15.000000 1.730000 107.732526 116.895707 138.698377 167.810322 206.500096 256.133725
6.230000 9.000000 0.050000 1.730000 1.793693 1.989437 2.484526 3.243890 4.487877 6.833537
6.230000 9.000000 0.080000 1.730000 2.504321 2.774615 3.453826 4.479315 6.118676 9.069311
6.230000 9.000000 0.150000 1.730000 3.927686 4.344819 5.385715 6.930273 9.333105 13.433462
6.230000 9.000000 0.500000 1.730000 9.370317 10.329363 12.699362 16.130658 21.265859 29.374917
6.230000 9.000000 0.800000 1.730000 13.173174 14.498410 17.762893 22.452009 29.384383 40.071647
6.230000 9.000000 5.000000 1.730000 49.434517 53.986419 65.025739 80.339057 101.831950 132.049710
6.230000 9.000000 8.000000 1.730000 69.123611 75.301756 90.190873 110.573717 138.629372 176.812203
6.230000 9.000000 15.000000 1.730000 107.781511 116.984448 138.917297 168.256519 207.264508 257.333298
6.240000 9.000000 0.050000 1.730000 1.779352 1.971465 2.456547 3.198378 4.414827 6.728821
6.240000 9.000000 0.080000 1.730000 2.488390 2.755236 3.425238 4.435586 6.053668 8.987517
6.240000 9.000000 0.150000 1.730000 3.908301 4.322421 5.355905 6.890346 9.283697 13.389568
6.240000 9.000000 0.500000 1.730000 9.333596 10.290489 12.657477 16.092436 21.248810 29.402177
6.240000 9.000000 0.800000 1.730000 13.122106 14.444989 17.707029 22.404128 29.367910 40.103366
6.240000 9.000000 5.000000 1.730000 49.261090 53.797848 64.799877 80.065530 101.496013 131.558660
6.240000 9.000000 8.000000 1.730000 68.920823 75.076504 89.902393 110.180680 138.069134 175.968598
6.240000 9.000000 15.000000 1.730000 107.612375 116.784957 138.611859 167.727501 206.341585 255.954199
6.250000 9.000000 0.050000 1.730000 1.782470 1.974975 2.461474 3.208094 4.435352 6.741624
6.250000 9.000000 0.080000 1.730000 2.490728 2.758071 3.429582 4.444037 6.070852 8.994721
6.250000 9.000000 0.150000 1.730000 3.906560 4.321087 5.355554 6.891778 9.288448 13.377880
6.250000 9.000000 0.500000 1.730000 9.302567 10.257859 12.620285 16.045457 21.183567 29.289411
6.250000 9.000000 0.800000 1.730000 13.066052 14.385383 17.638099 22.317982 29.251771 39.919317
6.250000 9.000000 5.000000 1.730000 49.018202 53.539610 64.512064 79.758583 101.192735 131.189728
6.250000 9.000000 8.000000 1.730000 68.652255 74.795271 89.605225 109.906792 137.894260 175.861834
6.250000 9.000000 15.000000 1.730000 107.455771 116.639158 138.521312 167.805037 206.798462 256.929448
6.260000 9.000000 0.050000 1.730000 1.765095 1.954822 2.433715 3.167427 4.370577 6.639369
6.260000 9.000000 0.080000 1.730000 2.472339 2.736427 3.399038 4.398523 5.997981 8.882358
6.260000 9.000000 0.150000 1.730000 3.887147 4.297902 5.322046 6.841051 9.206992 13.259161
6.260000 9.000000 0.500000 1.730000 9.282537 10.234768 12.588780 15.999805 21.112963 29.224041
6.260000 9.000000 0.800000 1.730000 13.046623 14.364718 17.613949 22.287437 29.208736 39.923680
6.260000 9.000000 5.000000 1.730000 49.044327 53.598541 64.657936 80.033598 101.645125 132.061461
6.260000 9.000000 8.000000 1.730000 68.738706 74.937143 89.893195 110.408476 138.676645 177.163601
6.260000 9.000000 15.000000 1.730000 107.735700 117.019878 139.165353 168.822847 208.264768 258.897139
6.270000 9.000000 0.050000 1.730000 1.764391 1.955254 2.436923 3.174020 4.381386 6.662194
6.270000 9.000000 0.080000 1.730000 2.472984 2.739061 3.406808 4.413832 6.025411 8.937324
6.270000 9.000000 0.150000 1.730000 3.890142 4.304084 5.336634 6.868829 9.257347 13.353472
6.270000 9.000000 0.500000 1.730000 9.290133 10.246308 12.610263 16.036329 21.174328 29.306645
6.270000 9.000000 0.800000 1.730000 13.054471 14.375101 17.629844 22.309796 29.239176 39.923102
6.270000 9.000000 5.000000 1.730000 49.008783 53.538071 64.521786 79.752474 101.087216 130.827267
6.270000 9.000000 8.000000 1.730000 68.667897 74.830664 89.678705 109.986394 137.858564 175.445621
6.270000 9.000000 15.000000 1.730000 107.594581 116.841236 138.867698 168.281299 207.240644 256.880333
6.280000 9.000000 0.050000 1.730000 1.758406 1.948389 2.427643 3.160062 4.358313 6.612958
6.280000 9.000000 0.080000 1.730000 2.456007 2.719668 3.381368 4.379184 5.975783 8.850403
6.280000 9.000000 0.150000 1.730000 3.853172 4.262243 5.283151 6.799679 9.165769 13.213669
6.280000 9.000000 0.500000 1.730000 9.200497 10.147842 12.492563 15.897152 21.011141 29.115398
6.280000 9.000000 0.800000 1.730000 12.943818 14.255896 17.493524 22.157320 29.073748 39.769113
6.280000 9.000000 5.000000 1.730000 48.933871 53.487983 64.542406 79.878291 101.379922 131.628577
6.280000 9.000000 8.000000 1.730000 68.667941 74.873746 89.835813 110.301156 138.413920 176.715222
6.280000 9.000000 15.000000 1.730000 107.734049 117.041325 139.217042 168.822127 208.079237 258.649626
6.290000 9.000000 0.050000 1.730000 1.741450 1.929674 2.405256 3.134809 4.334101 6.615547
6.290000 9.000000 0.080000 1.730000 2.442777 2.705540 3.365772 4.363961 5.966679 8.876390
6.290000 9.000000 0.150000 1.730000 3.846682 4.256493 5.280041 6.802759 9.183524 13.277438
6.290000 9.000000 0.500000 1.730000 9.205233 10.157441 12.514948 15.940133 21.089337 29.253062
6.290000 9.000000 0.800000 1.730000 12.946008 14.264211 17.517709 22.207020 29.166242 39.919120
6.290000 9.000000 5.000000 1.730000 48.779560 53.326755 64.366134 79.700162 101.228894 131.426875
6.290000 9.000000 8.000000 1.730000 68.420398 74.606221 89.522423 109.953463 138.064735 176.251707
6.290000 9.000000 15.000000 1.730000 107.373851 116.635479 138.704893 168.209087 207.403329 257.755095
6.300000 9.000000 0.050000 1.730000 1.753598 1.943141 2.421719 3.153833 4.350442 6.600637
6.300000 9.000000 0.080000 1.730000 2.448895 2.712045 3.372530 4.367542 5.954719 8.808913
6.300000 9.000000 0.150000 1.730000 3.840044 4.248353 5.266851 6.776347 9.121352 13.126146
6.300000 9.000000 0.500000 1.730000 9.156575 10.101506 12.439038 15.828042 20.906936 28.940933
6.300000 9.000000 0.800000 1.730000 12.875904 14.184137 17.411446 22.058288 28.946094 39.580658
6.300000 9.000000 5.000000 1.730000 48.681840 53.219583 64.245731 79.606664 101.288179 131.779903
6.300000 9.000000 8.000000 1.730000 68.372701 74.558109 89.488643 110.006453 138.400474 177.071390
6.300000 9.000000 15.000000 1.730000 107.474389 116.759230 138.904380 168.591326 208.214291 259.205796
6.320000 9.000000 0.050000 1.730000 1.739423 1.927409 2.402065 3.128643 4.319862 6.580292
6.320000 9.000000 0.080000 1.730000 2.421801 2.682287 3.336549 4.324299 5.906809 8.777238
6.320000 9.000000 0.150000 1.730000 3.790694 4.194617 5.203467 6.703531 9.045755 13.074754
6.320000 9.000000 0.500000 1.730000 9.055510 9.993472 12.317237 15.696768 20.780528 28.841789
6.320000 9.000000 0.800000 1.730000 12.758944 14.060611 17.276092 21.917550 28.815496 39.467187
6.320000 9.000000 5.000000 1.730000 48.688567 53.248883 64.335254 79.777981 101.541841 131.922957
6.320000 9.000000 8.000000 1.730000 68.500461 74.727650 89.764494 110.422216 138.961648 177.516635
6.320000 9.000000 15.000000 1.730000 107.803563 117.162328 139.493196 169.438894 209.384136 260.414792
6.330000 9.000000 0.050000 1.730000 1.718888 1.904091 2.372058 3.091399 4.278001 6.536634
6.330000 9.000000 0.080000 1.730000 2.408438 2.666925 3.316377 4.299663 5.881987 8.755781
6.330000 9.000000 0.150000 1.730000 3.789682 4.193134 5.200891 6.701727 9.051129 13.092497
6.330000 9.000000 0.500000 1.730000 9.074350 10.015648 12.348197 15.742198 20.848885 28.952635
6.330000 9.000000 0.800000 1.730000 12.773474 14.079531 17.307053 21.967559 28.891556 39.603829
6.330000 9.000000 5.000000 1.730000 48.441288 52.991286 64.057844 79.468367 101.146546 131.624890
6.330000 9.000000 8.000000 1.730000 68.101004 74.304281 89.285758 109.849185 138.189561 176.771025
