s,time_s,baseline_J,null_shape_g,plus_J,minus_J
0.41000000000000003,261810813292903.72,1.1011899143528737e+48,-0.021770999999999992,1.0019873186725897e+48,1.2003925100331576e+48
0.41100000000000003,262449376252154.7,1.1012021946661271e+48,-0.021545030999999992,1.0030292582271861e+48,1.1993751311050681e+48
0.41200000000000003,263087939211405.7,1.1012144749793804e+48,-0.021318527999999993,1.0040736310272049e+48,1.1983553189315559e+48
0.41300000000000003,263726502170656.66,1.1012267552926337e+48,-0.021091496999999994,1.0051204097328099e+48,1.1973331008524574e+48
0.41400000000000003,264365065129907.66,1.1012390356058871e+48,-0.020863943999999992,1.0061695670041651e+48,1.196308504207609e+48
0.41500000000000004,265003628089158.66,1.1012513159191404e+48,-0.020635874999999995,1.0072210755014342e+48,1.1952815563368465e+48
0.41600000000000004,265642191048409.62,1.1012635962323936e+48,-0.02040729599999999,1.008274907884781e+48,1.1942522845800063e+48
0.417,266280754007660.56,1.101275876545647e+48,-0.020178213,1.009331036814369e+48,1.1932207162769249e+48
0.418,266919316966911.56,1.1012881568589004e+48,-0.019948632000000004,1.0103894349503626e+48,1.1921868787674381e+48
0.419,267557879926162.56,1.1013004371721536e+48,-0.019718559,1.011450074952925e+48,1.1911507993913822e+48
0.42,268196442885413.53,1.101312717485407e+48,-0.019488000000000005,1.0125129294822204e+48,1.1901125054885937e+48
0.421,268835005844664.53,1.1013249977986602e+48,-0.019256961000000003,1.0135779711984122e+48,1.1890720243989082e+48
0.422,269473568803915.5,1.1013372781119136e+48,-0.019025448000000004,1.0146451727616648e+48,1.1880293834621625e+48
0.423,270112131763166.5,1.1013495584251667e+48,-0.018793467,1.015714506832141e+48,1.1869846100181924e+48
0.424,270750694722417.47,1.1013618387384203e+48,-0.018561024000000006,1.016785946070006e+48,1.1859377314068346e+48
0.425,271389257681668.47,1.1013741190516734e+48,-0.018328125,1.0178594631354221e+48,1.1848887749679247e+48
0.426,272027820640919.44,1.1013863993649269e+48,-0.018094776000000003,1.0189350306885543e+48,1.1838377680412995e+48
0.427,272666383600170.44,1.1013986796781802e+48,-0.017860983,1.0200126213895656e+48,1.1827847379667947e+48
0.428,273304946559421.4,1.1014109599914336e+48,-0.017626752000000006,1.0210922078986203e+48,1.1817297120842469e+48
0.429,273943509518672.4,1.1014232403046867e+48,-0.017392089,1.0221737628758815e+48,1.1806727177334919e+48
0.43,274582072477923.38,1.1014355206179401e+48,-0.017157000000000002,1.023257258981514e+48,1.1796137822543664e+48
0.431,275220635437174.38,1.1014478009311933e+48,-0.016921491,1.0243426688756807e+48,1.1785529329867058e+48
0.432,275859198396425.34,1.1014600812444469e+48,-0.016685568,1.0254299652185461e+48,1.1774901972703476e+48
0.433,276497761355676.34,1.1014723615577001e+48,-0.016449237,1.0265191206702733e+48,1.176425602445127e+48
0.434,277136324314927.3,1.1014846418709536e+48,-0.016212504000000003,1.0276101078910267e+48,1.1753591758508804e+48
0.435,277774887274178.3,1.1014969221842067e+48,-0.015975375,1.0287028995409694e+48,1.174290944827444e+48
0.436,278413450233429.28,1.1015092024974601e+48,-0.015737856,1.029797468280266e+48,1.1732209367146542e+48
0.437,279052013192680.28,1.1015214828107132e+48,-0.015499952999999999,1.0308937867690795e+48,1.172149178852347e+48
0.438,279690576151931.28,1.1015337631239667e+48,-0.015261672,1.0319918276675746e+48,1.1710756985803588e+48
0.439,280329139111182.25,1.1015460434372201e+48,-0.015023018999999999,1.0330915636359145e+48,1.1700005232385257e+48
0.44,280967702070433.25,1.1015583237504734e+48,-0.014784000000000002,1.0341929673342628e+48,1.168923680166684e+48
0.441,281606265029684.25,1.1015706040637267e+48,-0.014544620999999999,1.0352960114227838e+48,1.1678451967046695e+48
0.442,282244827988935.2,1.1015828843769801e+48,-0.014304888,1.036400668561641e+48,1.1667651001923192e+48
0.443,282883390948186.2,1.1015951646902332e+48,-0.014064806999999997,1.037506911410998e+48,1.1656834179694684e+48
0.444,283521953907437.2,1.1016074450034866e+48,-0.013824384,1.0386147126310192e+48,1.164600177375954e+48
0.445,284160516866688.2,1.1016197253167399e+48,-0.013583624999999997,1.039724044881868e+48,1.1635154057516119e+48
0.446,284799079825939.1,1.1016320056299932e+48,-0.013342536,1.0408348808237081e+48,1.1624291304362783e+48
0.447,285437642785190.1,1.1016442859432466e+48,-0.013101122999999996,1.0419471931167036e+48,1.1613413787697897e+48
0.448,286076205744441.1,1.1016565662565e+48,-0.012859391999999999,1.043060954421018e+48,1.160252178091982e+48
0.449,286714768703692.1,1.1016688465697532e+48,-0.012617348999999996,1.0441761373968151e+48,1.1591615557426912e+48
0.45,287353331662943.06,1.1016811268830066e+48,-0.012374999999999999,1.045292714704259e+48,1.1580695390617543e+48
0.451,287991894622194.06,1.1016934071962597e+48,-0.012132350999999996,1.046410659003513e+48,1.1569761553890065e+48
0.452,288630457581445.06,1.1017056875095132e+48,-0.011889407999999999,1.0475299429547415e+48,1.1558814320642848e+48
0.453,289269020540696.06,1.1017179678227664e+48,-0.011646176999999995,1.0486505392181078e+48,1.154785396427425e+48
0.454,289907583499947.0,1.1017302481360199e+48,-0.011402663999999998,1.0497724204537761e+48,1.1536880758182636e+48
0.455,290546146459198.0,1.1017425284492731e+48,-0.011158874999999995,1.0508955593219097e+48,1.1525894975766366e+48
0.456,291184709418449.0,1.1017548087625266e+48,-0.010914815999999997,1.052019928482673e+48,1.1514896890423802e+48
0.457,291823272377700.0,1.1017670890757797e+48,-0.010670492999999994,1.0531455005962289e+48,1.1503886775553305e+48
0.458,292461835336951.0,1.1017793693890331e+48,-0.010425911999999997,1.0542722483227422e+48,1.149286490455324e+48
0.459,293100398296201.94,1.1017916497022864e+48,-0.010181078999999994,1.055400144322376e+48,1.1481831550821968e+48
0.46,293738961255452.94,1.1018039300155397e+48,-0.009935999999999997,1.0565291612552943e+48,1.147078698775785e+48
0.461,294377524214703.94,1.101816210328793e+48,-0.009690680999999994,1.057659271781661e+48,1.1459731488759249e+48
0.462,295016087173954.94,1.1018284906420466e+48,-0.009445127999999995,1.05879044856164e+48,1.144866532722453e+48
0.463,295654650133205.9,1.1018407709552997e+48,-0.009199346999999993,1.0599226642553947e+48,1.1437588776552047e+48
0.464,296293213092456.9,1.1018530512685531e+48,-0.008953343999999995,1.061055891523089e+48,1.1426502110140172e+48
0.465,296931776051707.9,1.1018653315818062e+48,-0.008707124999999993,1.0621901030248868e+48,1.1415405601387257e+48
0.466,297570339010958.9,1.1018776118950597e+48,-0.008460695999999995,1.0633252714209522e+48,1.1404299523691672e+48
0.467,298208901970209.8,1.101889892208313e+48,-0.008214062999999992,1.0644613693714483e+48,1.1393184150451776e+48
0.468,298847464929460.8,1.1019021725215664e+48,-0.007967231999999994,1.0655983695365394e+48,1.1382059755065933e+48
0.46900000000000003,299486027888711.8,1.1019144528348196e+48,-0.007720208999999993,1.0667362445763892e+48,1.1370926610932501e+48
0.47000000000000003,300124590847962.8,1.1019267331480731e+48,-0.0074729999999999935,1.0678749671511615e+48,1.1359784991449846e+48
