fraction,time_s,z_start,z_mid,z_end,N1,N2,N3,N4_exact,xHII,xHeI,xHeII,xHeIII,u_erg_cm3,T_K,Gamma_HI_s-1,Gamma_HeI_s-1,Gamma_HeII_exact_s-1,redshift_threshold_loss_rate_s-1_cMpc-3,emission_rate_s-1_cMpc-3,front_absorption_rate_s-1_cMpc-3,N_G1_cMpc-3,kappa_G1_cMpc-1,absorption_G1_s-1_cMpc-3,N_G2a_cMpc-3,kappa_G2a_cMpc-1,absorption_G2a_s-1_cMpc-3,N_G2b_cMpc-3,kappa_G2b_cMpc-1,absorption_G2b_s-1_cMpc-3,N_G3_cMpc-3,kappa_G3_cMpc-1,absorption_G3_s-1_cMpc-3,thermal_photoheat_erg_cm-3_s-1,thermal_photoheat_H_erg_cm-3_s-1,thermal_photoheat_HeI_erg_cm-3_s-1,thermal_photoheat_HeII_erg_cm-3_s-1,thermal_threshold_H_erg_cm-3_s-1,thermal_threshold_HeI_erg_cm-3_s-1,thermal_threshold_HeII_erg_cm-3_s-1,thermal_recombination_cooling_erg_cm-3_s-1,thermal_excitation_cooling_erg_cm-3_s-1,thermal_collisional_ionization_cooling_erg_cm-3_s-1,thermal_free_free_cooling_erg_cm-3_s-1,thermal_cooling_total_erg_cm-3_s-1,thermal_expansion_work_erg_cm-3_s-1,thermal_thermal_rhs_erg_cm-3_s-1,interval_index,node_count,node_index,weight
0.6913417161825448,457689461083754.7,5.9,5.85,5.8,7.959144875657169e+64,7.507810918061059e+64,7.225306325349309e+64,0.0,0.9999033629167022,9.997908762578361e-05,0.9972977698820733,0.002602251030300862,3.800824333591525e-16,14073.493532340604,1.1483434906136572e-13,1.9047442484456764e-13,0.0,4.472358361700109e+48,5.713180960773112e+50,1.603961214124674e+50,7.959144875657169e+64,0.061943317132323136,3.2811160992706155e+50,7.507810918061059e+64,0.030137359914852335,1.5058414950209187e+50,7.225306325349309e+64,0.0010884389867546634,5.233847722598231e+48,0.0,1.8652523827532022,0.0,8.031091688242939e-33,6.602229279352704e-33,1.428862408890235e-33,0.0,1.4609340821161263e-32,3.581116338867502e-33,0.0,1.0742133585422518e-33,4.62670515087372e-35,7.752040184710827e-37,9.20702634538951e-34,2.0419582486084113e-33,1.6763799949047727e-32,-1.07746665094132e-32,1,17,10,0.09073689211824668
0.777785116509801,514917648511088.3,5.9,5.85,5.8,7.514729627680496e+64,7.31607217142089e+64,7.430182186093533e+64,0.0,0.9998984851685196,0.00010136135977955553,0.9973079617569733,0.0025906768832471396,3.794720762364512e-16,14050.931970191536,1.0939394113519104e-13,1.8874672671563853e-13,0.0,4.222635020636865e+48,5.713180960773112e+50,1.603961214124674e+50,7.514729627680496e+64,0.06441520005246888,3.2215319941698e+50,7.31607217142089e+64,0.031251523285051,1.5216329397542522e+50,7.430182186093533e+64,0.0011240254727195465,5.558227840522379e+48,0.0,1.8652829372902164,0.0,8.223805665303736e-33,6.762065716348112e-33,1.4617399489556252e-33,0.0,1.461967644876192e-32,3.5976958630283675e-33,0.0,1.0741075515922626e-33,4.7960750177785225e-35,7.991559261572247e-37,9.198695936729399e-34,2.042737051369145e-33,1.673687972384286e-32,-1.055581110990827e-32,1,17,11,0.08158633214085166
0.8535533905932737,565078574317790.6,5.9,5.85,5.8,7.15363465790039e+64,7.142977409358089e+64,7.607371376399907e+64,0.0,0.9998941058495827,0.0001026354492924121,0.9973168016421284,0.0025805629085791735,3.7894740989520545e-16,14031.539169157048,1.0493943371415186e-13,1.871244717932852e-13,0.0,4.019730546262592e+48,5.713180960773112e+50,1.603961214124674e+50,7.15363465790039e+64,0.06658429618048659,3.1700002703403915e+50,7.142977409358089e+64,0.032223520180907364,1.5318385261200996e+50,7.607371376399907e+64,0.0011561502064511109,5.853418939051492e+48,0.0,1.8653098607432201,0.0,8.393694376058208e-33,6.902597135592119e-33,1.4910972404660887e-33,0.0,1.462937191779692e-32,3.6116076581503196e-33,0.0,1.0740155993788067e-33,4.945980874244125e-35,8.202206543211499e-37,9.19152729384347e-34,2.0434483581599163e-33,1.671373895012462e-32,-1.0363492932226329e-32,1,17,12,0.06947823418411654
0.9157348061512727,606244582255681.1,5.9,5.85,5.8,6.876705233120385e+64,6.998609770430436e+64,7.751092616988965e+64,0.0,0.9998904554199268,0.00010371558622453446,0.9973240001931719,0.0025722842206035556,3.7852403370485117e-16,14015.891045586333,1.0150075793680925e-13,1.8573873406963066e-13,0.0,3.864119906191992e+48,5.713180960773112e+50,1.603961214124674e+50,6.876705233120385e+64,0.0683639941288869,3.128733456952483e+50,6.998609770430436e+64,0.033018896623397485,1.5379246733143486e+50,7.751092616988965e+64,0.001183023757909858,6.102631154721728e+48,0.0,1.8653320244514755,0.0,8.533343274851271e-33,7.017831456400913e-33,1.5155118184503581e-33,0.0,1.463777861360504e-32,3.622589280189638e-33,0.0,1.0739407302783958e-33,5.0692767260815e-35,8.374375229419718e-37,9.185737483483342e-34,2.044044683410487e-33,1.6695065648926343e-32,-1.0205767057485559e-32,1,17,13,0.05445277629094546
0.9619397662556434,636833685725870.0,5.9,5.85,5.8,6.681948930215098e+64,6.890504712728322e+64,7.856885642519509e+64,0.0,0.9998877177107862,0.00010453424185000014,0.9973293204758681,0.0025661452822819493,3.782136376648781e-16,14004.419113047572,9.906993595772473e-14,1.8468634386419107e-13,0.0,3.75468352911884e+48,5.713180960773112e+50,1.603961214124674e+50,6.681948930215098e+64,0.06968533530175751,3.098883683250865e+50,6.890504712728322e+64,0.03360905875923049,1.541232339767354e+50,7.856885642519509e+64,0.001203223438136238,6.291546986597169e+48,0.0,1.8653485185746683,0.0,8.637033442370062e-33,7.103218982863288e-33,1.533814459506774e-33,0.0,1.4644283742271552e-32,3.630495875322775e-33,0.0,1.073885464218633e-33,5.160710461534101e-35,8.501354194897549e-37,9.181489874026943e-34,2.044491691656158e-33,1.6681375415802184e-32,-1.008883366508828e-32,1,17,14,0.03774116577157592
0.9903926402016152,655670362636564.9,5.9,5.85,5.8,6.566572760239739e+64,6.82373176983124e+64,7.921604338820132e+64,0.0,0.9998860235495577,0.00010504394259223804,0.9973325857199179,0.0025623703374900333,3.780242743461307e-16,13997.420589713522,9.762475492032938e-14,1.8403127291352975e-13,0.0,3.689851994250262e+48,5.713180960773112e+50,1.603961214124674e+50,6.566572760239739e+64,0.07049832454924224,3.080904849013212e+50,6.82373176983124e+64,0.033972281522341524,1.5427920440579519e+50,7.921604338820132e+64,0.0012157398483260314,6.409357966444504e+48,0.0,1.8653586816334422,0.0,8.700789628983601e-33,7.155644648523772e-33,1.5451449804598283e-33,0.0,1.464839622142697e-32,3.635257957168174e-33,0.0,1.0738515929622085e-33,5.216834869754429e-35,8.578982678853885e-37,9.178897375935172e-34,2.0447675775211553e-33,1.6673023414987222e-32,-1.0017001363524777e-32,1,17,15,0.018684351418602852
1.0,662030730057817.6,5.9,5.85,5.8,6.528384808379411e+64,6.801165402812488e+64,7.943383091932291e+64,0.0,0.9998854503235987,0.00010521688181626419,0.9973336864932917,0.0025610966248919265,3.7796063956659126e-16,13995.068790060013,9.714555120847936e-14,1.8380913515595327e-13,0.0,3.6683936330208925e+48,5.713180960773112e+50,1.603961214124674e+50,6.528384808379411e+64,0.07077269762606142,3.0749086948019656e+50,6.801165402812488e+64,0.03409491053133615,1.543240532267598e+50,7.943383091932291e+64,0.0012199773590286858,6.449380619516782e+48,0.0,1.865362113841556,0.0,8.722294617383617e-33,7.173314387484632e-33,1.5489802298989857e-33,0.0,1.4649802768977987e-32,3.636847650779705e-33,0.0,1.0738401844152412e-33,5.235744356818177e-35,8.605081329638273e-37,9.178025982548808e-34,2.0448607343712675e-33,1.6670216758798e-32,-9.992782875785651e-33,1,17,16,0.00196078431372549
0.0,0.0,5.8,5.75,5.7,6.528384808379411e+64,6.801165402812488e+64,7.943383091932291e+64,0.0,0.9998854503235987,0.00010521688181626419,0.9973336864932917,0.0025610966248919265,3.7796063956659126e-16,14626.33221298671,9.295280949545333e-14,1.7587604693300707e-13,0.0,3.588901548538721e+48,6.4058801658846735e+50,1.5883302956712947e+50,6.528384808379411e+64,0.0775097379495998,3.3184550908085026e+50,6.801165402812488e+64,0.0387112688762037,1.7266116793561305e+50,7.943383091932291e+64,0.0011846175804943154,6.171029353707409e+48,0.0,1.81129652750612,0.0,7.98564426772545e-33,6.567484753936482e-33,1.4181595137889687e-33,0.0,1.341253863085971e-32,3.329693947411224e-33,0.0,9.84890713140235e-34,6.863321011050603e-35,1.3102853933843294e-36,8.611682968570983e-34,1.916002505501224e-33,1.630898227539954e-32,-1.0239340513175316e-32,2,17,0,0.00196078431372549
0.009607359798384785,6597575518972.707,5.8,5.75,5.7,6.504531918459455e+64,6.776724543173167e+64,7.970304206279114e+64,0.0,0.9998869638074843,0.00010327953639556963,0.9973368455861242,0.002559874877480155,3.778926400589626e-16,14623.690127167747,9.265152768707111e-14,1.756715327610035e-13,0.0,3.5757887072949e+48,6.4058801658846735e+50,1.5883302956712947e+50,6.504531918459455e+64,0.07778451771809436,3.3180516568857943e+50,6.776724543173167e+64,0.03883550508831851,1.7259281868528393e+50,7.970304206279114e+64,0.0011661597229556198,6.095465334922788e+48,0.0,1.8112956192246108,0.0,7.86313372569334e-33,6.469429426752392e-33,1.3937042989409479e-33,0.0,1.3192427110476023e-32,3.26458412489114e-33,0.0,9.848846357716673e-34,6.762924796701073e-35,1.2903406188793108e-36,8.610840997066158e-34,1.9148883240641734e-33,1.6306048100121602e-32,-1.0357802698492435e-32,2,17,1,0.0186843514186028
0.03806023374435663,26136760948659.664,5.8,5.75,5.7,6.434037073792254e+64,6.704497926002754e+64,8.050005526438294e+64,0.0,0.9998877103346471,0.00010275233524486153,0.9973409886569199,0.002556259007835159,3.7768923476646016e-16,14615.815345377121,9.176122554354728e-14,1.7506827976331185e-13,0.0,3.537035008697755e+48,6.4058801658846735e+50,1.5883302956712947e+50,6.434037073792254e+64,0.07860843355320332,3.316856110386313e+50,6.704497926002754e+64,0.0392678682186022,1.72654346559806e+50,8.050005526438294e+64,0.0011592523759932113,6.119953237924288e+48,0.0,1.8113007678362767,0.0,7.78509061877586e-33,6.393611055593374e-33,1.3914795631824871e-33,0.0,1.2979369348736428e-32,3.236766415210558e-33,0.0,9.848588751119732e-34,6.689531636224038e-35,1.2740452807704718e-36,8.608264450000916e-34,1.9138546817550755e-33,1.6297271172148497e-32,-1.0426035235127712e-32,2,17,2,0.037741165771575914
0.08426519384872738,57866676350699.44,5.8,5.75,5.7,6.320020613062483e+64,6.587271296684857e+64,8.178823282150851e+64,0.0,0.9998862080800869,0.00010341432094037562,0.9973461908180952,0.0025503948609644817,3.7735926387422623e-16,14603.059788062279,9.032027448604695e-14,1.7408500967454873e-13,0.0,3.474355821657989e+48,6.4058801658846735e+50,1.5883302956712947e+50,6.320020613062483e+64,0.07998094100485861,3.314964903438094e+50,6.587271296684857e+64,0.040007382883615335,1.72830196345494e+50,8.178823282150851e+64,0.0011711063879400294,6.281467325439601e+48,0.0,1.8113141497842198,0.0,7.833101794463301e-33,6.424735470452281e-33,1.40836632401102e-33,0.0,1.294646710062069e-32,3.239322999238665e-33,0.0,9.848119519715008e-34,6.732049049807263e-35,1.278410331760495e-36,8.604044492457046e-34,1.9138153020470386e-33,1.62830329450172e-32,-1.0363746452600938e-32,2,17,3,0.05445277629094547
0.1464466094067262,100567958870533.19,5.8,5.75,5.7,6.167445161370461e+64,6.429535387627663e+64,8.350774423062586e+64,0.0,0.9998836664385607,0.0001044159737104894,0.9973530658945713,0.0025425181317182697,3.7691908169567923e-16,14586.047524337579,8.838973501630889e-14,1.7275130990269874e-13,0.0,3.390479290032026e+48,6.4058801658846735e+50,1.5883302956712947e+50,6.167445161370461e+64,0.08189943485708723,3.3125323790897187e+50,6.429535387627663e+64,0.04104606921445055,1.7307131547553536e+50,8.350774423062586e+64,0.0011905550542498562,6.520038586956013e+48,0.0,1.8113330431864814,0.0,7.925971607436058e-33,6.493368835397022e-33,1.4326027720390368e-33,0.0,1.295273421484221e-32,3.2456410375659955e-33,0.0,9.847481378542655e-34,6.818744432745369e-35,1.2898393642680478e-36,8.598404954654555e-34,1.9140659170114426e-33,1.6264039106515651e-32,-1.0252133416091036e-32,2,17,4,0.06947823418411654
0.22221488349019886,152599622168078.84,5.8,5.75,5.7,5.982795518585808e+64,6.237355965870676e+64,8.55805801389453e+64,0.0,0.9998804130279859,0.00010567257670116877,0.997361383648468,0.002532943774830816,3.763892804600036e-16,14565.572963258895,8.604986243431134e-14,1.7110930743800839e-13,0.0,3.288970355069066e+48,6.4058801658846735e+50,1.5883302956712947e+50,5.982795518585808e+64,0.08435610255271091,3.309745469278533e+50,6.237355965870676e+64,0.04238278177897235,1.7336599582646528e+50,8.55805801389453e+64,0.0012153191234901498,6.820865541658638e+48,0.0,1.8113562973312323,0.0,8.043762357440768e-33,6.581126713334625e-33,1.4626356441061426e-33,0.0,1.296249638346877e-32,3.253479876111225e-33,0.0,9.846705779857283e-34,6.931266258626228e-35,1.3049774304040866e-36,8.591610554476195e-34,1.914449273450014e-33,1.6241178210280455e-32,-1.0111865126289701e-32,2,17,5,0.08158633214085166
0.3086582838174551,211962118602504.7,5.8,5.75,5.7,5.773698841684874e+64,6.018108009177455e+64,8.791487198240062e+64,0.0,0.9998765067535424,0.00010715235402449792,0.9973707955763139,0.0025220520696615186,3.7579386888879927e-16,14542.564539610317,8.339559522493828e-14,1.6921251714535123e-13,0.0,3.174021955189074e+48,6.4058801658846735e+50,1.5883302956712947e+50,5.773698841684874e+64,0.08733345770584766,3.306805968281035e+50,6.018108009177455e+64,0.04401261074869558,1.7370448795727712e+50,8.791487198240062e+64,0.001244903945206283,7.17748216205451e+48,0.0,1.8113831128187876,0.0,8.182928670269903e-33,6.685392881885924e-33,1.4975357883839788e-33,0.0,1.2973014957710745e-32,3.262469020377969e-33,0.0,9.84582418172492e-34,7.067760178895717e-35,1.323648634008277e-36,8.583966054865045e-34,1.9149802740819622e-33,1.6215486231421293e-32,-9.947537835233351e-33,2,17,6,0.09073689211824668
0.40245483899193585,276374180726707.28,5.8,5.75,5.7,5.548530321450209e+64,5.780179399319935e+64,9.041004558421554e+64,0.0,0.9998720115704057,0.00010881724854375796,0.9973809106028243,0.0025102721486319314,3.751590183579609e-16,14518.034321938236,8.053186912658936e-14,1.6712481898022776e-13,0.0,3.050238251459611e+48,6.4058801658846735e+50,1.5883302956712947e+50,5.548530321450209e+64,0.09079799704868725,3.3039096511516345e+50,5.780179399319935e+64,0.04592240519023112,1.7407639114341479e+50,9.041004558421554e+64,0.0012787542198473088,7.581893829376647e+48,0.0,1.811412591166908,0.0,8.340170854681232e-33,6.803957868692766e-33,1.5362129859884662e-33,0.0,1.2983539028339582e-32,3.272283213004997e-33,0.0,9.844871626255179e-34,7.226642078189135e-35,1.3457632266335806e-36,8.575804502707084e-34,1.9156797969047512e-33,1.6188092463470105e-32,-9.763601405693625e-33,2,17,7,0.09625693230646284
0.49999999999999994,343360489115954.0,5.8,5.75,5.7,5.316041851534625e+64,5.532645976892297e+64,9.296228383788955e+64,0.0,0.9998670222996758,0.00011061909342669708,0.9973913170091893,0.002498063897384215,3.74511586540722e-16,14493.020719761224,7.75691396219644e-14,1.6491919066212466e-13,0.0,2.922430492850394e+48,6.4058801658846735e+50,1.5883302956712947e+50,5.316041851534625e+64,0.09469193466127408,3.3012264161905077e+50,5.532645976892297e+64,0.0480856035671171,1.7447045097449008e+50,9.296228383788955e+64,0.0013160889977196712,8.023539106499882e+48,0.0,1.811443722896504,0.0,8.511272399949834e-33,6.933887076710273e-33,1.5773853232395614e-33,0.0,1.2993387508641616e-32,3.282566127655945e-33,0.0,9.843885519064056e-34,7.405174347297555e-35,1.3710473618541093e-36,8.56746904739661e-34,1.9165582474808964e-33,1.6160155813653908e-32,-9.56544166118497e-33,2,17,8,0.09820506291094525
0.5975451610080641,410346797505200.8,5.8,5.75,5.7,5.0850352469700416e+64,5.284933870474656e+64,9.546978619084885e+64,0.0,0.9998616741696047,0.00011249876018155997,0.9974016020741108,0.002485899165707608,3.7387768531712095e-16,14468.533014971657,7.461935295358203e-14,1.6267606920508017e-13,0.0,2.795437372012851e+48,6.4058801658846735e+50,1.5883302956712947e+50,5.0850352469700416e+64,0.09892343200111031,3.298884218252893e+50,5.284933870474656e+64,0.050455932939024915,1.7487419516495217e+50,9.546978619084885e+64,0.0013558435839860598,8.488861947426992e+48,0.0,1.8114754052626207,0.0,8.690936257699324e-33,7.071342827922466e-33,1.619593429776858e-33,0.0,1.3001976094220148e-32,3.292938350924112e-33,0.0,9.842904048183974e-34,7.598995408395302e-35,1.3989549376421463e-36,8.559294922564089e-34,1.9176088060964017e-33,1.6132803008261476e-32,-9.359475556658554e-33,2,17,9,0.09625693230646283
0.6913417161825448,474758859629403.4,5.8,5.75,5.7,4.864083605348984e+64,5.046482576641508e+64,9.783742309983571e+64,0.0,0.9998561509453419,0.00011438605820440484,0.9974113707548588,0.0024742431869368433,3.7328142000843185e-16,14445.502531247765,7.179240941428961e-14,1.6048125876975134e-13,0.0,2.6739718469187763e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.864083605348984e+64,0.10335668679168307,3.296958956993232e+50,5.046482576641508e+64,0.052960688443706355,1.7527352887052652e+50,9.783742309983571e+64,0.0013966232456682098,8.961035591407365e+48,0.0,1.8115064622138775,0.0,8.872686938902252e-33,7.211458607485823e-33,1.661228331416428e-33,0.0,1.3008886942848085e-32,3.3030078849944456e-33,0.0,9.841964650166576e-34,7.801694987638423e-35,1.4285879733938438e-36,8.551593409338718e-34,1.9188013438003074e-33,1.6107074190673494e-32,-9.15318859557155e-33,2,17,10,0.09073689211824668
0.777785116509801,534121356063829.2,5.8,5.75,5.7,4.661289630319636e+64,4.8264145572569945e+64,9.998045359828613e+64,0.0,0.9998506890354179,0.00011620086741184181,0.9974202621330794,0.0024635369995087905,3.7274390398450015e-16,14424.744484541188,6.919298666716491e-14,1.5842322625853727e-13,0.0,2.5624882820892362e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.661289630319636e+64,0.1078046824451965,3.2954721360241244e+50,4.8264145572569945e+64,0.055495288606924764,1.7565263417093313e+50,9.998045359828613e+64,0.001436685897073237,9.419999113399077e+48,0.0,1.81153566969706,0.0,9.048882868302669e-33,7.348305441930815e-33,1.7005774263718546e-33,0.0,1.3013927305211169e-32,3.3123820106381975e-33,0.0,9.841102615003867e-34,8.004547513416465e-35,1.4586443748537284e-36,8.5446391016518e-34,1.920078291174585e-33,1.608388040171944e-32,-8.955075824591357e-33,2,17,11,0.08158633214085166
0.8535533905932737,586153019361374.9,5.8,5.75,5.7,4.484062501771316e+64,4.63321061446816e+64,1.0182707450763082e+65,0.0,0.9998455734662257,0.00011785610783643656,0.9974279623775277,0.002454181514635955,3.722826267777012e-16,14406.933565157839,6.69175028007458e-14,1.5658959377811408e-13,0.0,2.4650597856449483e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.484062501771316e+64,0.11202898018967442,3.2943972788283086e+50,4.63321061446816e+64,0.05792193486804722,1.7599447495221107e+50,1.0182707450763082e+65,0.0014739799965197893,9.843029504920992e+48,0.0,1.8115617922627754,0.0,9.21092444063382e-33,7.475030697350449e-33,1.735893743283371e-33,0.0,1.3017160137195776e-32,3.320681219957588e-33,0.0,9.840349881728634e-34,8.196592995450349e-35,1.4874253794751825e-36,8.538661470243825e-34,1.9213544905312246e-33,1.606397631382723e-32,-8.774406363724635e-33,2,17,12,0.06947823418411654
0.9157348061512727,628854301881208.8,5.8,5.75,5.7,4.3388975843473455e+64,4.4743898903537894e+64,1.0331971164190583e+65,0.0,0.9998411215232565,0.00011926298760512,0.997434213312428,0.0024465236999667824,3.719112112212447e-16,14392.594653680257,6.505103721661778e-14,1.5506273943215034e-13,0.0,2.3852571066932292e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.3388975843473455e+64,0.11575168802636586,3.2936743887987776e+50,4.4743898903537894e+64,0.06007588676890031,1.7628199046932919e+50,1.0331971164190583e+65,0.0015062635749737946,1.0206059359480351e+49,0.0,1.8115836373530385,0.0,9.349738916753944e-33,7.584247826581271e-33,1.7654910901726728e-33,0.0,1.301888801431151e-32,3.327555675618152e-33,0.0,9.839734034784171e-34,8.365263826305142e-35,1.512936540298027e-36,8.533841188205025e-34,1.9225230971022693e-33,1.6047949751553434e-32,-8.620733931901758e-33,2,17,13,0.05445277629094546
0.9619397662556434,660584217283248.5,5.8,5.75,5.7,4.2311549007275585e+64,4.35620061581803e+64,1.0441514720454003e+65,0.0,0.9998376519333502,0.00012033846952989196,0.9974388163565394,0.0024408451739306365,3.716395339485308e-16,14382.107691882464,6.366418479769489e-14,1.5391468229523126e-13,0.0,2.3260268536618122e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.2311549007275585e+64,0.11868316835970052,3.293229425114014e+50,4.35620061581803e+64,0.06178204429098777,1.7649974289114535e+50,1.0441514720454003e+65,0.00153131605989808,1.0485816971512783e+49,0.0,1.811600130313078,0.0,9.456573243940664e-33,7.668711547616064e-33,1.7878616963246004e-33,0.0,1.3019577822737475e-32,3.3327038871499044e-33,0.0,9.839277478423318e-34,8.497666000903025e-35,1.5331008782280386e-36,8.530310922229335e-34,1.9234686009525237e-33,1.603622689112437e-32,-8.503122248136228e-33,2,17,14,0.03774116577157592
0.9903926402016152,680123402712935.4,5.8,5.75,5.7,4.164847702364168e+64,4.283339023554802e+64,1.0508378377287454e+65,0.0,0.9998354422109348,0.00012101410729947127,0.9974416325410554,0.0024373533516451155,3.714741105529152e-16,14375.722872128483,6.281002847376474e-14,1.5320177667450546e-13,0.0,2.2895752635870062e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.164847702364168e+64,0.1205640669579466,3.2929940428226614e+50,4.283339023554802e+64,0.06288133337976304,1.7663555312473685e+50,1.0508378377287454e+65,0.0015472237704877495,1.0662591269379798e+49,0.0,1.8116104051872604,0.0,9.524022608505119e-33,7.72221841871043e-33,1.8018041897946877e-33,0.0,1.301973162769775e-32,3.3358921184277576e-33,0.0,9.83899676087179e-34,8.582409479185094e-35,1.546066502411605e-36,8.528159406652856e-34,1.924085778046727e-33,1.6029088880060242e-32,-8.42915204960185e-33,2,17,15,0.018684351418602852
1.0,686720978231908.1,5.8,5.75,5.7,4.142464157379759e+64,4.2587220149430115e+64,1.0530852057505012e+65,0.0,0.9998346829564251,0.00012124460869854152,0.9974425802219389,0.0024361751693627383,3.714185818128966e-16,14373.579756776948,6.252157472031705e-14,1.5296001369918315e-13,0.0,2.2772701771660554e+48,6.4058801658846735e+50,1.5883302956712947e+50,4.142464157379759e+64,0.12121284375659408,3.292921139857026e+50,4.2587220149430115e+64,0.06326133432711577,1.766817007758106e+50,1.0530852057505012e+65,0.0015526811750897474,1.0723084535422338e+49,0.0,1.8116138959074573,0.0,9.547094472733101e-33,7.740553057847e-33,1.8065414148861006e-33,0.0,1.3019734746178447e-32,3.3369718577641725e-33,0.0,9.838902045370968e-34,8.611600669384279e-35,1.5505429858207925e-36,8.527436848296058e-34,1.924300439046366e-33,1.602669281776715e-32,-8.403898784080416e-33,2,17,16,0.00196078431372549
0.0,0.0,5.7,5.65,5.6,4.142464157379759e+64,4.2587220149430115e+64,1.0530852057505012e+65,0.0,0.9998346829564251,0.00012124460869854173,0.9974425802219389,0.0024361751693627426,3.714185818128993e-16,15031.811662436807,5.978380124382771e-14,1.4626200792529804e-13,0.0,2.2272100403259294e+48,8.196861840976753e+50,1.6633937647568673e+50,4.142464157379759e+64,0.09185823913726046,2.458491314949076e+50,4.2587220149430115e+64,0.04214634283897765,1.1596608384033747e+50,1.0530852057505012e+65,0.001507016587443762,1.0253528601193893e+49,0.0,1.758334057871441,0.0,8.729280619645291e-33,7.077489385506877e-33,1.6517912341384144e-33,0.0,1.1904450984258652e-32,3.0511234438369968e-33,0.0,9.011269373011183e-34,1.1222267461632432e-34,2.3447868878892438e-36,7.993640123742931e-34,1.815058411179625e-33,1.567438572500478e-32,-8.760163516539112e-33,3,17,0,0.00196078431372549
0.009607359798384785,6847324418856.811,5.7,5.65,5.6,4.2536931557454556e+64,4.3036145542772446e+64,1.0565357675544629e+65,0.0,0.9998368979519495,0.0001188579917253746,0.9974460961694148,0.0024350458388597324,3.7135848330077765e-16,15029.363276550412,6.107764992977848e-14,1.4723995972422111e-13,0.0,2.287012692207454e+48,8.196861840976753e+50,1.6633937647568673e+50,4.2536931557454556e+64,0.09025306492442364,2.4803897077050916e+50,4.3036145542772446e+64,0.04141781113298359,1.1516282610461934e+50,1.0565357675544629e+65,0.0014830313045612422,1.0123398328688612e+49,0.0,1.7583317343299174,0.0,8.690961220056346e-33,7.064280534164281e-33,1.6266806858920656e-33,0.0,1.1999135252332946e-32,3.0110633264292846e-33,0.0,9.011237345115201e-34,1.1057989934004544e-34,2.309234079800896e-36,7.992948692833587e-34,1.813307737214725e-33,1.567184948339862e-32,-8.794196000556999e-33,3,17,1,0.0186843514186028
0.03806023374435663,27126158838034.33,5.7,5.65,5.6,4.574644294316818e+64,4.4393876135889736e+64,1.0667891943186307e+65,0.0,0.9998451568172554,0.00011555672126527642,0.9974527397981948,0.0024317034805399363,3.711788246142234e-16,15022.034787057324,6.482665464343728e-14,1.5018423113864315e-13,0.0,2.459573170976286e+48,8.196861840976753e+50,1.6633937647568673e+50,4.574644294316818e+64,0.08592398804002437,2.539589715999971e+50,4.4393876135889736e+64,0.039487675441898955,1.1325996874698533e+50,1.0667891943186307e+65,0.00142146166535157,9.797280966669838e+48,0.0,1.7583231306636198,0.0,8.536931221412295e-33,6.933885353898882e-33,1.6030458675134128e-33,0.0,1.209076877657528e-32,2.9859694351620456e-33,0.0,9.011161951846839e-34,1.045859659860487e-34,2.1805876888359284e-36,7.990898475241016e-34,1.80697259638367e-33,1.5664267634536472e-32,-8.934309009507847e-33,3,17,2,0.037741165771575914
0.08426519384872738,60057199023304.92,5.7,5.65,5.6,5.072072102499872e+64,4.6666618364838844e+64,1.083541019113846e+65,0.0,0.9998585445790915,0.000111382822090251,0.9974623343353618,0.002426282842547982,3.708801301709797e-16,15009.853847117281,7.067960308785545e-14,1.5508238686456004e-13,0.0,2.7270169355165172e+48,8.196861840976753e+50,1.6633937647568673e+50,5.072072102499872e+64,0.07999083091979252,2.6213042389327737e+50,4.6666618364838844e+64,0.03684891953472252,1.1110225984421916e+50,1.083541019113846e+65,0.0013275174562314626,9.293459280796469e+48,0.0,1.758309523165088,0.0,8.244989977455302e-33,6.665569507336294e-33,1.5794204701190072e-33,0.0,1.2042645801122415e-32,2.971984262368676e-33,0.0,9.011030659490855e-34,9.494646840244151e-35,1.9743680680026745e-36,7.987483310236538e-34,1.7967722334431835e-33,1.565166230958352e-32,-9.203444565571402e-33,3,17,3,0.05445277629094547
0.1464466094067262,104374923568288.75,5.7,5.65,5.6,5.702781374145201e+64,4.9811012991637383e+64,1.1062505022992848e+65,0.0,0.9998730201453873,0.00010617485197033155,0.997474823621388,0.0024190015266416873,3.7046542625363326e-16,14992.970974130285,7.816793923551717e-14,1.6182468112815384e-13,0.0,3.0661199353174043e+48,8.196861840976753e+50,1.6633937647568673e+50,5.702781374145201e+64,0.07357738996630762,2.7109587125484226e+50,4.9811012991637383e+64,0.033995486671613194,1.0940531975378194e+50,1.1062505022992848e+65,0.001222480859169664,8.737503281305435e+48,0.0,1.758297115456643,0.0,7.924035292211709e-33,6.373786526641469e-33,1.550248765570239e-33,0.0,1.195560901683957e-32,2.956189264558998e-33,0.0,9.010784143760976e-34,8.449132490198691e-35,1.7505057042699002e-36,7.982686949645119e-34,1.7855889399468664e-33,1.563416122191464e-32,-9.495714869649797e-33,3,17,4,0.06947823418411654
