shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,lp_pass,selected_model,one_mode_status,two_mode_status,refinement_status,farkas_h_dot_y
RECOMBINATION_WEIGHTED_AUDITOR,4,1,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.61435137293721993e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.80363340263038967e-05
RECOMBINATION_WEIGHTED_AUDITOR,4,1,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.98481832275867254e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-4.86476965506831838e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.45018127438583416e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,1,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-7.59470965119509456e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-7.01602688986040050e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.59583057981681502e-04
RECOMBINATION_WEIGHTED_AUDITOR,4,1,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.80053193583881344e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-7.00889246315259257e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-4.10818766744551044e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.41999996979646596e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,1,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.42762147350251846e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,1,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.56670406730161729e-05
RECOMBINATION_WEIGHTED_AUDITOR,4,2,0,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-8.07039842086124115e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,1,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.91756506085401135e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,2,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.57594437879705840e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,3,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.96715373457131165e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,2,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-5.70080090830783932e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.42957117808220001e-04
RECOMBINATION_WEIGHTED_AUDITOR,4,2,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.41660752973025639e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.56220758787974789e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.20669220379912012e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,2,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.85033508409629355e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,2,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.08146016639644696e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,2,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.44424251978633625e-03
RECOMBINATION_WEIGHTED_AUDITOR,4,2,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.48661655185453101e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.23483690685469605e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.94512074869032103e+00
RECOMBINATION_WEIGHTED_AUDITOR,4,2,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-9.53284296415943699e-01
RECOMBINATION_WEIGHTED_AUDITOR,4,2,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-5.03067217438970399e-02
RECOMBINATION_WEIGHTED_AUDITOR,4,2,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.29856368589995226e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,1,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-8.64523561783839983e-14
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,2,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-6.86790257966518407e-13
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,3,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-5.84168804436450533e-12
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,4,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-2.17383220021868440e-11
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.79266588834360667e-09
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,8,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,FAIL,PASS,FAIL,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,10,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.09526380496969314e-12
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,11,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-6.25650019989848495e-11
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,12,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.26856017310390673e-02
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,FAIL,PASS,FAIL,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,FAIL,PASS,FAIL,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,15,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-2.35841562508890552e-13
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,16,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-6.03135714814389620e-12
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,17,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.66118677862542115e-10
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,0,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,FAIL,FAIL,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,1,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.06474737525802388e-02
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,2,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-5.74971285697129571e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,3,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-2.99203536483744290e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,4,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-3.30046423536541360e-04
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-8.38001715952867848e-06
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,6,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,FAIL,FAIL,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,7,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,FAIL,FAIL,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,8,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,FAIL,FAIL,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,10,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-2.51095355339236688e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,11,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-6.86453201003888402e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,12,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-6.85305682867016954e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,13,5.95000000000000018e+00,1.01174195637656954e+01,True,NONE,FAIL,FAIL,NOT_RUN,
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,14,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.55127424132108383e-02
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,15,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.14638923710411941e-02
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,16,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-1.71988539115669752e-03
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,17,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,,,NOT_RUN,-4.89041666766137185e-05
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,0,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.93282810913952696e+00
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,1,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.11760215125603923e+00
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-5.69750581908731665e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,3,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.55719536964895897e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,4,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-3.62634967974326044e-03
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-8.56654483231231601e-05
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,6,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-6.63247106155746335e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-8.23410097079383396e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-6.70385342836563258e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-4.61924930625249808e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-3.87668104124256827e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-8.50951874740730444e-04
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.36334914645536126e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-6.08218681708183495e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.65387541827352186e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.59557832748280670e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.43522568175163505e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-3.51348529803559555e-04
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.40879662121327326e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.30717154842553090e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-6.59868934124361761e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-6.74246737987715683e+00
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.19378896774673712e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.73466793681684684e-03
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-7.22396199455744153e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.08643695929083225e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.74950283055368111e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.44234645701101200e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.71906652937956617e+00
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-1.91870144382913187e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-4.96643851037873382e-02
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.12426817414761465e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.84094028832717338e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-3.25421616298175398e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,16,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-2.22500190967128586e-01
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,17,5.84999999999999964e+00,1.04892439548289094e+01,False,NONE,,,NOT_RUN,-4.94290071836401678e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,0,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-9.08972752541080259e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,1,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-6.85923124365627000e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-3.06672028319762268e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,3,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.36258108573007893e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,4,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.76283001985122820e-04
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-4.58153067888380667e-06
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,6,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.13877806480769103e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,7,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-3.76080894544047334e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,8,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.86871981260004448e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,9,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-9.13464160460547049e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,10,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-9.79639229957633044e-04
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,11,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-2.62152372699103899e-05
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,12,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-4.60777546841776520e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,13,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.48111948175361947e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,14,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-4.40330758843882689e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,15,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-2.68993121725171359e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,16,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-2.29350726359851164e-04
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,17,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-7.00604542988267087e-06
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,0,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-8.87524611923451889e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,1,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-5.16477234485720360e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,2,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-3.59903063087572983e+00
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,3,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-9.30737841185400039e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,4,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-5.24330107414000615e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.27327910203331647e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,6,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-6.98657181930537052e-02
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,7,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.13889045654145052e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,8,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.00219060749327915e+00
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,9,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-4.16238308328640616e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,10,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-4.95043453617647011e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,11,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-8.56221090810937828e-03
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,12,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.68680766007712701e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,13,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-2.56181162591366085e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,14,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-2.31788187797234801e+00
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,15,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.13656560132523898e+00
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,16,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-1.54186498336348815e-01
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,17,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,,,NOT_RUN,-3.55589434442788984e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,0,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.29157882685899637e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,1,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-3.36958349043221805e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,2,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.71223208529201645e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,3,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-8.42115374766173657e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,4,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-7.28301522893237625e-05
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.84159087303723695e-06
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,6,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.51420548467174050e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,7,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-3.41333425059325707e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,8,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.64223065538698920e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,9,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-7.38083359971940158e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,10,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-7.09970674748648537e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,11,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.77134526512164273e-05
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,12,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-7.19108726314491437e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,13,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.80554924308169112e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,14,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-8.36455118863932770e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,15,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-3.52103650045133571e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,16,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-3.58458350243650518e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,17,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-9.66924109318762160e-06
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,0,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.37735016622863114e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,1,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-4.66792529679144023e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,2,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.38716755288835916e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,3,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.19509808011816440e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,4,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.12208738336637144e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.84146143381364248e-06
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,6,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.32450571322557684e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,7,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.95759710131961917e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,8,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.59258450171456158e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,9,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-8.76842372338558322e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,10,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-9.50729027498949282e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,11,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-2.42666859702933765e-05
