shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,constraint,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min,clipping_used
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,15,300.0,CYCLING_CAPACITY_DEFICIT,-0.007795107161877278,-0.007710525003814633,-8.65863095953262e-05,-0.032991824093258494,-0.027958871805119887,-0.035219388837602915,0.31647431973074047,1.2249922284258106,-0.01459061135059503,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,NEGATIVE_H_MASS,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,NEGATIVE_IONIZED_H,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,IONIZED_H_EXCEEDS_H,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,NEGATIVE_THERMAL_MEASURE,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,NEGATIVE_CYCLING_CAPACITY,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,NEGATIVE_PHOTON_CURRENT,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,CYCLING_CAPACITY_DEFICIT,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,NEGATIVE_H_MASS,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,NEGATIVE_IONIZED_H,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,IONIZED_H_EXCEEDS_H,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,NEGATIVE_THERMAL_MEASURE,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,NEGATIVE_CYCLING_CAPACITY,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,NEGATIVE_PHOTON_CURRENT,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,CYCLING_CAPACITY_DEFICIT,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972,False
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,0,300.0,MACRO_MASS_CAP_EXCEEDED,2.72523059924604e-210,2.723244899808672e-210,1.9856994373678498e-213,3.522844836172203e-208,8.076188360136877e-210,1.5744710913411583e-212,-0.0015509026309946468,0.979848761004075,-4.057565442243843e-17,False
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,12,300.0,MACRO_MASS_CAP_EXCEEDED,2.4986789477690335e-209,2.496859517702257e-209,1.8194300667762673e-212,3.522844836172202e-208,5.3173761111084383e-210,1.2622062904076442e-212,-0.09326597952422887,0.8152395739850039,-3.533096827863712e-17,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,10.0,CYCLING_CAPACITY_DEFICIT,7.656081419923719e-211,7.652682164591941e-211,3.39925533177744e-214,3.5266486774216245e-208,7.579402587334716e-210,2.990643179656942e-212,0.009556379126882049,0.9943388450684567,-0.0017390768363329322,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,10.0,CYCLING_CAPACITY_DEFICIT,7.584544099221155e-212,7.58157797331823e-212,2.96612590292511e-215,3.5271200804424397e-208,7.503484688841726e-210,2.9718113690969915e-212,0.01465670826679939,0.999439174208374,-0.002684087368796043,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,10.0,CYCLING_CAPACITY_DEFICIT,7.05953345245932e-212,7.05674842270072e-212,2.785029758600121e-215,3.5270896425595705e-208,7.508347139358808e-210,2.9618879391214553e-212,0.014695529256924886,0.9994779951984996,-0.0026268518066660087,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,10.0,CYCLING_CAPACITY_DEFICIT,7.253783117823327e-212,7.250917118930884e-212,2.8659988924423787e-215,3.5270843375268535e-208,7.509195171282506e-210,2.9677377845416264e-212,0.014681165806607287,0.999463631748182,-0.0026143443721484048,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,10.0,CYCLING_CAPACITY_DEFICIT,7.208933557384491e-212,7.206081439200228e-212,2.8521181842630277e-215,3.5270796107141224e-208,7.509950910730186e-210,2.9742435162144796e-212,0.01468448212857841,0.9994669480701531,-0.0026028861811826084,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,5,10.0,CYCLING_CAPACITY_DEFICIT,7.124227312012192e-212,7.1214024963936e-212,2.824815618591422e-215,3.5270718734239855e-208,7.511188257532196e-210,2.972302316193201e-212,0.014690745583111087,0.9994732115246858,-0.002588049932276666,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,6,10.0,CYCLING_CAPACITY_DEFICIT,5.787622212702324e-211,5.785394112440851e-211,2.228100261472998e-214,3.527174134808406e-208,6.41478795052532e-210,2.8233661399597773e-212,0.023955201012575447,0.9957204444108857,-0.0028400146892769897,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,7,10.0,CYCLING_CAPACITY_DEFICIT,3.336412923796425e-211,3.335073924912561e-211,1.3389988838641781e-214,3.527029066408382e-208,6.447945204612104e-210,2.7661568124363027e-212,0.025767704667254792,0.9975329480655649,-0.002565981891701784,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,8,10.0,CYCLING_CAPACITY_DEFICIT,2.863907355962075e-211,2.8627440474242466e-211,1.1633085378287198e-214,3.5269858080558666e-208,6.457866524017534e-210,2.74812781102141e-212,0.026117090610116623,0.9978823340084269,-0.002483902722195256,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,9,10.0,CYCLING_CAPACITY_DEFICIT,2.683607416787779e-211,2.6825216324180866e-211,1.085784369692466e-214,3.5270000093109518e-208,6.454607729872984e-210,2.7471291161900843e-212,0.026250410233280157,0.9980156536315903,-0.0025135331489260526,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,10,10.0,CYCLING_CAPACITY_DEFICIT,2.582081464858542e-211,2.581035053486163e-211,1.0464113723787487e-214,3.526994142131465e-208,6.455953879584385e-210,2.745273711104589e-212,0.026325481815192557,0.9980907252135027,-0.002502260072331078,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11,10.0,CYCLING_CAPACITY_DEFICIT,2.5568325350823496e-211,2.5557917237527115e-211,1.040811329638343e-214,3.526978034070349e-208,6.45965115534939e-210,2.741848893173143e-212,0.026344151692833443,0.9981093950911436,-0.0024703293994026974,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,12,10.0,CYCLING_CAPACITY_DEFICIT,7.646807160199198e-210,7.643353631852006e-210,3.4535283471918644e-213,3.526580309080428e-208,4.4008574106513954e-210,2.2488126081702036e-212,0.020450954776595393,0.9434570275691327,-0.001770589770696746,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,13,10.0,CYCLING_CAPACITY_DEFICIT,1.6756251253156743e-210,1.67491783390054e-210,7.072914151344538e-214,3.5268441656910525e-208,4.31858267251921e-210,2.2478053455858663e-212,0.06460381153169023,0.9876098843242276,-0.00235475171556675,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,14,10.0,CYCLING_CAPACITY_DEFICIT,1.0711116985182624e-210,1.0706184408853064e-210,4.93257632956028e-214,3.5265006926092728e-208,4.425840500913154e-210,2.1616405071990086e-212,0.06907377988703253,0.9920798526795699,-0.0016203139071820562,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,15,10.0,CYCLING_CAPACITY_DEFICIT,1.5290149723571562e-210,1.528360477641109e-210,6.544947160473462e-214,3.5267911504368886e-208,4.335049690261901e-210,2.2357608644226747e-212,0.06568789455655923,0.9886939673490966,-0.0022423076461781737,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,16,10.0,CYCLING_CAPACITY_DEFICIT,1.549432429306438e-210,1.548767971119339e-210,6.644581870991507e-214,3.526784101792806e-208,4.337241477580596e-210,2.2353169162782694e-212,0.06553692125735006,0.9885429940498874,-0.0022268163586308706,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,17,10.0,CYCLING_CAPACITY_DEFICIT,1.6040805006035965e-210,1.6033903401226325e-210,6.901604809640349e-214,3.5267714868224242e-208,4.34116553976738e-210,2.2358593060715284e-212,0.06513283569274497,0.9881389084852824,-0.0021990315005831922,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,100.0,IONIZED_H_EXCEEDS_H,2.0244329181972818e-210,2.0246639530007137e-210,-7.337846419322645e-07,3.5314182825318434e-208,6.298566750679132e-210,3.8802807263293516e-212,0.00024822042415981605,0.9850306863657344,-0.011774630408129013,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,100.0,CYCLING_CAPACITY_DEFICIT,2.0244329181972818e-210,2.0246639530007137e-210,-7.337846419322645e-07,3.5314182825318434e-208,6.298566750679132e-210,3.8802807263293516e-212,0.00024822042415981605,0.9850306863657344,-0.011774630408129013,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,100.0,IONIZED_H_EXCEEDS_H,5.108791757345651e-212,5.126355444989723e-212,-5.73054563354936e-07,3.552822959183339e-208,3.3306854546663853e-210,5.482330301502313e-212,0.014839773425210782,0.9996222393667855,-0.032052631984611675,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,100.0,CYCLING_CAPACITY_DEFICIT,5.108791757345651e-212,5.126355444989723e-212,-5.73054563354936e-07,3.552822959183339e-208,3.3306854546663853e-210,5.482330301502313e-212,0.014839773425210782,0.9996222393667855,-0.032052631984611675,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,100.0,IONIZED_H_EXCEEDS_H,5.657165659517264e-212,5.672591730911565e-212,-5.031903761798749e-07,3.5490390159065515e-208,3.6523103661696824e-210,5.328712557866719e-212,0.014799224880200145,0.999581690821775,-0.0297439025235452,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,100.0,CYCLING_CAPACITY_DEFICIT,5.657165659517264e-212,5.672591730911565e-212,-5.031903761798749e-07,3.5490390159065515e-208,3.6523103661696824e-210,5.328712557866719e-212,0.014799224880200145,0.999581690821775,-0.0297439025235452,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,100.0,IONIZED_H_EXCEEDS_H,5.974310880381015e-212,5.989996381835793e-212,-5.116301429042053e-07,3.5484705096499384e-208,3.70530928189264e-210,5.327660179827672e-212,0.014775774133889698,0.9995582400754643,-0.029427520281098567,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,100.0,CYCLING_CAPACITY_DEFICIT,5.974310880381015e-212,5.989996381835793e-212,-5.116301429042053e-07,3.5484705096499384e-208,3.70530928189264e-210,5.327660179827672e-212,0.014775774133889698,0.9995582400754643,-0.029427520281098567,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,100.0,IONIZED_H_EXCEEDS_H,6.080351258689281e-212,6.095793655927591e-212,-5.03680246722902e-07,3.54798323262028e-208,3.7518139339723836e-210,5.328413139009296e-212,0.014767933164369178,0.9995503991059438,-0.029160398755965412,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,100.0,CYCLING_CAPACITY_DEFICIT,6.080351258689281e-212,6.095793655927591e-212,-5.03680246722902e-07,3.54798323262028e-208,3.7518139339723836e-210,5.328413139009296e-212,0.014767933164369178,0.9995503991059438,-0.029160398755965412,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,5,100.0,IONIZED_H_EXCEEDS_H,6.240170307920294e-212,6.255194906376074e-212,-4.90019852448391e-07,3.547222228366018e-208,3.826516376129183e-210,5.28702596542575e-212,0.01475611562548624,0.9995385815670609,-0.028629643661670996,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,5,100.0,CYCLING_CAPACITY_DEFICIT,6.240170307920294e-212,6.255194906376074e-212,-4.90019852448391e-07,3.547222228366018e-208,3.826516376129183e-210,5.28702596542575e-212,0.01475611562548624,0.9995385815670609,-0.028629643661670996,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,6,100.0,IONIZED_H_EXCEEDS_H,2.584108710084642e-211,2.5988544328904416e-211,-4.812865468498403e-06,3.56289758172441e-208,9.65734412667315e-211,-0.008504219635265334,0.026323982804317452,0.9980892262026276,-0.03415967399974225,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,6,100.0,NEGATIVE_PHOTON_CURRENT,2.584108710084642e-211,2.5988544328904416e-211,-4.812865468498403e-06,3.56289758172441e-208,9.65734412667315e-211,-0.008504219635265334,0.026323982804317452,0.9980892262026276,-0.03415967399974225,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,6,100.0,CYCLING_CAPACITY_DEFICIT,2.584108710084642e-211,2.5988544328904416e-211,-4.812865468498403e-06,3.56289758172441e-208,9.65734412667315e-211,-0.008504219635265334,0.026323982804317452,0.9980892262026276,-0.03415967399974225,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,7,100.0,IONIZED_H_EXCEEDS_H,3.521312427242842e-211,3.527736650357752e-211,-2.0943560489255356e-06,3.5436889786323936e-208,2.7093229803473007e-210,4.553800346972837e-212,0.025630983977078796,0.9973962273753889,-0.024031412553854183,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,7,100.0,CYCLING_CAPACITY_DEFICIT,3.521312427242842e-211,3.527736650357752e-211,-2.0943560489255356e-06,3.5436889786323936e-208,2.7093229803473007e-210,4.553800346972837e-212,0.025630983977078796,0.9973962273753889,-0.024031412553854183,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,8,100.0,IONIZED_H_EXCEEDS_H,3.541720164058133e-211,3.5467040736539907e-211,-1.6239722123170726e-06,3.5409778729319614e-208,3.0961897418017296e-210,4.408974011669008e-212,0.025615893834540215,0.9973811372328504,-0.021651099447410116,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,8,100.0,CYCLING_CAPACITY_DEFICIT,3.541720164058133e-211,3.5467040736539907e-211,-1.6239722123170726e-06,3.5409778729319614e-208,3.0961897418017296e-210,4.408974011669008e-212,0.025615893834540215,0.9973811372328504,-0.021651099447410116,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,9,100.0,IONIZED_H_EXCEEDS_H,3.1591057032089927e-211,3.1639389975899417e-211,-1.5751771526433614e-06,3.5417925832137326e-208,2.974174570361254e-210,4.4601006536680704e-212,0.025898811377224544,0.9976640547755348,-0.02234126544683572,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,9,100.0,CYCLING_CAPACITY_DEFICIT,3.1591057032089927e-211,3.1639389975899417e-211,-1.5751771526433614e-06,3.5417925832137326e-208,2.974174570361254e-210,4.4601006536680704e-212,0.025898811377224544,0.9976640547755348,-0.02234126544683572,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,10,100.0,IONIZED_H_EXCEEDS_H,3.103055922915004e-211,3.107641504356317e-211,-1.4943389023134358e-06,3.5414479572950616e-208,3.0251480407879046e-210,4.446890289614324e-212,0.025940256402782587,0.9977054998010927,-0.02203073105909111,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,10,100.0,CYCLING_CAPACITY_DEFICIT,3.103055922915004e-211,3.107641504356317e-211,-1.4943389023134358e-06,3.5414479572950616e-208,3.0251480407879046e-210,4.446890289614324e-212,0.025940256402782587,0.9977054998010927,-0.02203073105909111,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11,100.0,IONIZED_H_EXCEEDS_H,3.245213610553656e-211,3.2495780589294357e-211,-1.4219781160631143e-06,3.540558713563575e-208,3.161055651692491e-210,4.3917560880303283e-212,0.02583514039757161,0.9976003837958818,-0.021224493764663066,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11,100.0,CYCLING_CAPACITY_DEFICIT,3.245213610553656e-211,3.2495780589294357e-211,-1.4219781160631143e-06,3.540558713563575e-208,3.161055651692491e-210,4.3917560880303283e-212,0.02583514039757161,0.9976003837958818,-0.021224493764663066,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,12,100.0,IONIZED_H_EXCEEDS_H,2.2394198338321545e-209,2.2394283698114514e-209,-1.7211280384364434e-07,3.53050984528204e-208,3.036400955824368e-210,2.7571373137336e-212,-0.08859603900035563,0.8344100337921818,-0.009085833065592895,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,12,100.0,MACRO_MASS_CAP_EXCEEDED,2.2394198338321545e-209,2.2394283698114514e-209,-1.7211280384364434e-07,3.53050984528204e-208,3.036400955824368e-210,2.7571373137336e-212,-0.08859603900035563,0.8344100337921818,-0.009085833065592895,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,12,100.0,CYCLING_CAPACITY_DEFICIT,2.2394198338321545e-209,2.2394283698114514e-209,-1.7211280384364434e-07,3.53050984528204e-208,3.036400955824368e-210,2.7571373137336e-212,-0.08859603900035563,0.8344100337921818,-0.009085833065592895,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,13,100.0,IONIZED_H_EXCEEDS_H,3.064936701028669e-210,3.066838147986758e-210,-6.178205048104442e-06,3.535388719768264e-208,1.736477949962233e-210,3.152832239484402e-212,0.05433079110921915,0.9773368639017566,-0.015719768603007625,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,13,100.0,CYCLING_CAPACITY_DEFICIT,3.064936701028669e-210,3.066838147986758e-210,-6.178205048104442e-06,3.535388719768264e-208,1.736477949962233e-210,3.152832239484402e-212,0.05433079110921915,0.9773368639017566,-0.015719768603007625,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,14,100.0,CYCLING_CAPACITY_DEFICIT,3.491013464334999e-210,3.490663445665317e-210,3.5001866968226886e-214,3.529637727221791e-208,3.319906378951566e-210,2.585312822178626e-212,0.051180241320745716,0.974186314113283,-0.007768984930678901,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,15,100.0,IONIZED_H_EXCEEDS_H,3.135204650037189e-210,3.13659385186799e-210,-4.504648242884305e-06,3.5340341615782843e-208,2.055719989851776e-210,3.0598002279999716e-212,0.053811207102413994,0.9768172798949514,-0.014118742019909796,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,15,100.0,CYCLING_CAPACITY_DEFICIT,3.135204650037189e-210,3.13659385186799e-210,-4.504648242884305e-06,3.5340341615782843e-208,2.055719989851776e-210,3.0598002279999716e-212,0.053811207102413994,0.9768172798949514,-0.014118742019909796,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,16,100.0,IONIZED_H_EXCEEDS_H,3.2226420436144e-210,3.224003222232111e-210,-4.412238592715182e-06,3.533873407658854e-208,2.0954969709317128e-210,3.044425478345884e-212,0.05316466665345437,0.9761707394459919,-0.013915977411064836,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,16,100.0,CYCLING_CAPACITY_DEFICIT,3.2226420436144e-210,3.224003222232111e-210,-4.412238592715182e-06,3.533873407658854e-208,2.0954969709317128e-210,3.044425478345884e-212,0.05316466665345437,0.9761707394459919,-0.013915977411064836,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,17,100.0,IONIZED_H_EXCEEDS_H,3.420724907975607e-210,3.422047818132032e-210,-4.285239398932419e-06,3.533595598235393e-208,2.165240118470931e-210,3.0322354528216453e-212,0.05169997770498727,0.9747060504975246,-0.013560150478249603,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,17,100.0,CYCLING_CAPACITY_DEFICIT,3.420724907975607e-210,3.422047818132032e-210,-4.285239398932419e-06,3.533595598235393e-208,2.165240118470931e-210,3.0322354528216453e-212,0.05169997770498727,0.9747060504975246,-0.013560150478249603,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,300.0,IONIZED_H_EXCEEDS_H,4.852359681109588e-210,4.8538733678332735e-210,-4.893615762276918e-06,3.533007653962024e-208,5.930170771678612e-210,4.098117892843197e-212,-0.020662387316038117,0.9641200786255366,-0.014449894540273863,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,300.0,MACRO_MASS_CAP_EXCEEDED,4.852359681109588e-210,4.8538733678332735e-210,-4.893615762276918e-06,3.533007653962024e-208,5.930170771678612e-210,4.098117892843197e-212,-0.020662387316038117,0.9641200786255366,-0.014449894540273863,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,300.0,CYCLING_CAPACITY_DEFICIT,4.852359681109588e-210,4.8538733678332735e-210,-4.893615762276918e-06,3.533007653962024e-208,5.930170771678612e-210,4.098117892843197e-212,-0.020662387316038117,0.9641200786255366,-0.014449894540273863,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,300.0,NEGATIVE_H_MASS,-1.160363824593013e-06,-7.238428822395405e-10,-2.0797586159512573e-06,-1.1947162603796276e-19,7.972519202307655e-211,-0.0145583565535419,0.015251025944714803,1.0000334918862894,-0.047568967376263205,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,300.0,NEGATIVE_IONIZED_H,-1.160363824593013e-06,-7.238428822395405e-10,-2.0797586159512573e-06,-1.1947162603796276e-19,7.972519202307655e-211,-0.0145583565535419,0.015251025944714803,1.0000334918862894,-0.047568967376263205,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,300.0,IONIZED_H_EXCEEDS_H,-1.160363824593013e-06,-7.238428822395405e-10,-2.0797586159512573e-06,-1.1947162603796276e-19,7.972519202307655e-211,-0.0145583565535419,0.015251025944714803,1.0000334918862894,-0.047568967376263205,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,300.0,NEGATIVE_PHOTON_CURRENT,-1.160363824593013e-06,-7.238428822395405e-10,-2.0797586159512573e-06,-1.1947162603796276e-19,7.972519202307655e-211,-0.0145583565535419,0.015251025944714803,1.0000334918862894,-0.047568967376263205,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,300.0,CYCLING_CAPACITY_DEFICIT,-1.160363824593013e-06,-7.238428822395405e-10,-2.0797586159512573e-06,-1.1947162603796276e-19,7.972519202307655e-211,-0.0145583565535419,0.015251025944714803,1.0000334918862894,-0.047568967376263205,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,300.0,IONIZED_H_EXCEEDS_H,2.506772143222542e-212,2.563109119220782e-212,-1.8395393717324054e-06,3.596617600852723e-208,1.4860671543989161e-210,-0.009238836487321251,0.015032175195287722,0.9998146411368625,-0.044076835822677705,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,300.0,NEGATIVE_PHOTON_CURRENT,2.506772143222542e-212,2.563109119220782e-212,-1.8395393717324054e-06,3.596617600852723e-208,1.4860671543989161e-210,-0.009238836487321251,0.015032175195287722,0.9998146411368625,-0.044076835822677705,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,300.0,CYCLING_CAPACITY_DEFICIT,2.506772143222542e-212,2.563109119220782e-212,-1.8395393717324054e-06,3.596617600852723e-208,1.4860671543989161e-210,-0.009238836487321251,0.015032175195287722,0.9998146411368625,-0.044076835822677705,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,300.0,IONIZED_H_EXCEEDS_H,3.09999997463711e-212,3.1573610812402445e-212,-1.8729237153705895e-06,3.591948800811177e-208,1.5958311307484266e-210,-0.008883662297749331,0.01498831000526243,0.9997707759468372,-0.04349553817704976,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,300.0,NEGATIVE_PHOTON_CURRENT,3.09999997463711e-212,3.1573610812402445e-212,-1.8729237153705895e-06,3.591948800811177e-208,1.5958311307484266e-210,-0.008883662297749331,0.01498831000526243,0.9997707759468372,-0.04349553817704976,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,300.0,CYCLING_CAPACITY_DEFICIT,3.09999997463711e-212,3.1573610812402445e-212,-1.8729237153705895e-06,3.591948800811177e-208,1.5958311307484266e-210,-0.008883662297749331,0.01498831000526243,0.9997707759468372,-0.04349553817704976,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,300.0,IONIZED_H_EXCEEDS_H,3.5450118318223273e-212,3.601552522290917e-212,-1.8460858836706122e-06,3.5882518678301664e-208,1.6787583400469964e-210,-0.011640017171562945,0.014955404385119164,0.9997378703266938,-0.042673323096864266,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,300.0,NEGATIVE_PHOTON_CURRENT,3.5450118318223273e-212,3.601552522290917e-212,-1.8460858836706122e-06,3.5882518678301664e-208,1.6787583400469964e-210,-0.011640017171562945,0.014955404385119164,0.9997378703266938,-0.042673323096864266,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,300.0,CYCLING_CAPACITY_DEFICIT,3.5450118318223273e-212,3.601552522290917e-212,-1.8460858836706122e-06,3.5882518678301664e-208,1.6787583400469964e-210,-0.011640017171562945,0.014955404385119164,0.9997378703266938,-0.042673323096864266,False
