shape_lane,interval_index,substep,macro_index,tau_Myr,refinement,refined_substep,elapsed_Myr,status,physical_active_capacity_count,physical_active_capacity_sha256,minimum_capacity_slack,H_nuclei_total,HII_nuclei_total,HI_nuclei_total,H_nuclei_identity_residual,thermal_measure_erg_cMpc3,temperature_min_K,temperature_max_K,current_G1_total,current_G2a_total,capacity_total,kappa_G1_total,kappa_G2a_total,phi_G1,phi_G2a,current_Gamma_residual_max,current_TV_to_exact_G1,current_TV_to_exact_G2a,xHII_min,xHII_max,z_mid,error_mass_l1_relative,error_ionized_l1_relative,error_thermal_l1_relative,error_capacity_l1_relative,error_current_l1_relative,error_temperature_mass_weighted_relative,projection_pass,projection_solver_status,projection_active_set_count,projection_active_set_sha256,projection_max_column_relative_residual,projection_max_capacity_violation,projection_max_capacity_relative_violation,projection_max_stationarity_residual,projection_max_complementarity_residual,projection_projection_generalized_kl_to_raw,projection_projection_TV_G1,projection_projection_TV_G2a,He_nuclei_total,He_nuclei_identity_residual,equilibrium_violations
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,1,1,10.880437330974283,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-1.5845632502852868e+29,1.3055471710107209e+62,1.2912055385707378e+62,1.434163243998303e+60,0.0,3.889288916577398e+50,2565.8867745987313,81054.65421998338,2.364958605972124e+46,6.756546531078111e+45,3.7015831069469455e+46,7.24602071724914e-06,2.0053966961785357e-06,3.263803262861703e+51,3.3691820396200514e+51,2.494289862295632e-17,0.002275904161043967,0.0027505745365966503,0.8400833051876886,0.999238814565641,5.75,0.026985493074713023,0.026944698164673164,0.02669825539120644,0.01932987699894149,0.015808039721662736,0.0002952039064803335,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.5845632502852868e+29,4.280771779273192e-18,2.220446049250313e-16,0.0,1.015752039081683e+29,7.318018645604906e-18,4.881949426784069e-18,1.0313822650984694e+61,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,2,1,5.440218665487142,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-7.922816251426434e+28,9.663052198874957e+61,9.562114666849697e+61,1.0093753202526037e+60,0.0,2.889722792685785e+50,2593.844153498267,81990.90163704223,2.0509880646152257e+46,5.3204704977612615e+45,3.0179869815553874e+46,4.566575436486329e-06,1.2594711247614481e-06,4.491304464671939e+51,4.224368779211982e+51,1.2022856949894022e-16,0.0008326984660970236,0.0012267339060444149,0.846974078985402,0.9992767747061142,5.75,0.010109010142949022,0.010088016647975559,0.009961698115284785,0.006545700921438512,0.005126593445286754,0.0001488164143061518,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,7.922816251426434e+28,2.6251989487851376e-18,2.220446049250313e-16,0.0,3.4205309411359403e+28,6.0234679452435705e-18,8.702962216728073e-18,7.633811237111217e+60,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,2,2,10.880437330974283,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-3.1691265005705735e+29,1.3230504578776793e+62,1.3084896548763217e+62,1.4560803001357577e+60,0.0,3.940861820668537e+50,2564.833250610327,81020.0296844923,2.3811580071220946e+46,6.830641290557837e+45,3.7368534473168586e+46,7.295654227131005e-06,2.0273886095297305e-06,3.263803262861703e+51,3.3691820396200514e+51,9.890332471521693e-17,0.0011677098599305205,0.0014055048867453947,0.8398236386602704,0.9992373841054131,5.75,0.013940424755013442,0.013919350529234983,0.01379204075837341,0.009985613198964084,0.008166268730164595,0.00015048177652252496,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.1691265005705735e+29,8.480735317158544e-18,2.2204460492503128e-16,0.0,2.1476869970483172e+29,5.654868050413731e-18,9.703557484351401e-18,1.0452098617233666e+61,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,4,1,2.720109332743571,PASS,2301.0,930c536c5da3cb88cc89236a7c5e2d972b5e827729ed5a8a1a8e16ab03dbef9a,-7.922816251426434e+28,7.832091535675693e+61,7.754080707615118e+61,7.801082806057565e+59,0.0,2.3502357843566408e+50,2618.9966285807714,82836.143984876,1.8815315134061312e+46,4.545389845837026e+45,2.6490356738049107e+46,3.571204642996648e-06,9.609275380973056e-07,5.2686185797163154e+51,4.7302108282141344e+51,3.3635077843115287e-17,0.0002593639813730567,0.00044157303716534405,0.853173516238407,0.9993109263871717,5.75,0.0032814807681990645,0.003273019231552206,0.0032222850204784567,0.001957610612776132,0.001486616042288276,5.939063695392216e-05,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,7.922816251426434e+28,2.9908303348918632e-18,2.220446049250313e-16,0.0,3.140791866515859e+27,4.188214567039314e-18,3.80552265201635e-19,6.1873523131837975e+60,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,4,2,5.440218665487142,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-1.5845632502852868e+29,9.711537478147016e+61,9.609992828958149e+61,1.01544649188867e+60,0.0,2.9040088332262634e+50,2593.3069963258913,81972.85061072986,2.0554754074484115e+46,5.340995243389193e+45,3.0277571025381154e+46,4.5765666158162595e-06,1.2643297786102632e-06,4.491304464671939e+51,4.224368779211982e+51,1.1987727470651121e-16,0.00042264305827045324,0.0006216033478082519,0.8468416835780227,0.9992760453615718,5.75,0.0051421383819021445,0.005131459645334767,0.0050672053448533256,0.0033295940422078635,0.0026077382998577047,7.532034468466122e-05,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2.4668757322703153e-16,1.5845632502852868e+29,5.233455645953156e-18,2.220446049250313e-16,0.0,7.11952146715178e+28,3.817777577510023e-18,3.627002826872138e-18,7.672114607736142e+60,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,4,3,8.160327998230713,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-1.5845632502852868e+29,1.154121421299471e+62,1.1416758936781431e+62,1.2445527621327786e+60,0.0,3.4431175359592153e+50,2576.3351665562823,81402.51670941619,2.2248131302878796e+46,6.115532383896847e+45,3.3964496897961804e+46,5.8109254586271436e-06,1.6210302515043064e-06,3.828672637651596e+51,3.772620762765944e+51,1.0797199452938181e-16,0.0005262917635506504,0.0006914692820496345,0.8426585646849417,0.9992530012470124,5.75,0.006309966281532708,0.006298949025671328,0.0062325033835814595,0.004329205772034646,0.0034730425955602257,7.795479004783875e-05,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.5845632502852868e+29,4.665351749639417e-18,2.220446049250313e-16,0.0,1.9052050263316974e+29,7.988541758486296e-18,9.917058935531641e-17,9.11755922826582e+60,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,100.0,4,4,10.880437330974283,PASS,2300.0,9ebb7e026c41ff6aee3f8563d2f5dcabcd89431d70a34478ecdda006efa95268,-1.5845632502852868e+29,1.33224396680035e+62,1.317568045619939e+62,1.4675921180411064e+60,0.0,3.967950215981589e+50,2564.2909814252966,81002.20776600779,2.389666656962904e+46,6.869559171386606e+45,3.755379007193761e+46,7.321723965885259e-06,2.038939745791028e-06,3.263803262861703e+51,3.3691820396200514e+51,9.845329651945244e-17,0.0005916550284386889,0.0007106367972856677,0.8396899832734424,0.999236647819851,5.75,0.007088571562776275,0.007077855522183107,0.007013119731326501,0.005077588022101371,0.0041524689033466036,7.599049551517746e-05,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2.1218869109373197e-16,1.5845632502852868e+29,4.219449614139919e-18,2.2204460492503128e-16,0.0,2.9404020461990754e+29,1.0728654007136099e-17,9.691700115500055e-18,1.0524727337722766e+61,0.0,
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,100.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,300.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,4,1,2.720109332743571,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,4,2,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,4,3,8.160327998230713,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,300.0,4,4,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,300.0,1,1,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,300.0,2,1,5.440218665487142,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,300.0,2,2,10.880437330974283,SKIPPED_FAIL_CLOSED_EQUILIBRIUM_INFEASIBLE,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,NEGATIVE_PHOTON_CURRENT;MACRO_MASS_CAP_EXCEEDED
