shape_lane,interval_index,substep,macro_index,endpoint_previous_C,endpoint_previous_I,endpoint_previous_J_G1,endpoint_previous_J_G2a,endpoint_previous_M,endpoint_previous_U,endpoint_target_C,endpoint_target_I,endpoint_target_J_G1,endpoint_target_J_G2a,endpoint_target_M,endpoint_target_U,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,prev_cap_cosmic,prev_cap_volume,neutral_previous,neutral_target,previous_state_cone_pass,target_state_cone_pass,previous_mass_caps_pass,target_mass_caps_pass,J_endpoint_nonnegative_pass,convex_state_segment_pass,minimum_endpoint_neutral_slack,minimum_endpoint_cosmic_cap_slack,minimum_endpoint_volume_cap_slack
RECOMBINATION_WEIGHTED_AUDITOR,2,2,3,2.118136189569592e+48,7.446413985040726e+63,1.3776170537111221e+48,3.5606994093925328e+47,7.529438199140554e+63,2.2423945253502e+52,2.0340630377863288e+48,7.021463184078068e+63,1.3544538559033973e+48,3.7279513600286574e+47,7.110796532121118e+63,2.1049805604764802e+52,1.0532596740962403e+65,4.3289379091429536e+66,1.0532596740962403e+65,4.3333791665332214e+66,8.302421409982837e+61,8.933334804304997e+61,True,True,True,True,True,True,8.302421409982837e+61,9.779652921048348e+64,4.321827112610832e+66
RECOMBINATION_WEIGHTED_AUDITOR,2,2,4,2.1168002335703804e+47,7.441717364736083e+62,1.41605540274779e+47,3.165381166328313e+46,7.524689213602056e+62,2.2409801968318106e+51,2.0298275073396552e+47,7.006842387896286e+62,1.3922459040832835e+47,3.3140643641233115e+46,7.095989717065532e+62,2.1005973584380328e+51,1.0567690922153503e+64,4.343361753051992e+65,1.0567690922153503e+64,4.347817808530082e+65,8.297184886597296e+60,8.914732916924632e+60,True,True,True,True,True,True,8.297184886597296e+60,9.815222000793298e+63,4.336265763334926e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5,5.382087906852087e+45,1.8920999912874199e+61,3.6122548490088117e+45,7.92965105271159e+44,1.9131960672094022e+61,5.697822697477738e+49,5.16006444736996e+45,1.7812231908067476e+61,3.5515185410674274e+45,8.302119900525958e+44,1.8038855087702624e+61,5.339969878387108e+49,2.7429486565785303e+62,1.127362483756362e+64,2.7429486565785303e+62,1.1285190970106014e+64,2.109607592198234e+59,2.2662317963514796e+59,True,True,True,True,True,True,2.109607592198234e+59,2.5516290498575902e+62,1.1255585982475918e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,6,8.314738004188235e+49,2.923087838318749e+65,4.424886296614141e+49,2.38069741078455e+49,2.9556789715821854e+65,8.802513772309239e+53,8.058543986283113e+49,2.781760882816081e+65,4.350486436152876e+49,2.49252271251537e+49,2.817152938090352e+65,8.339504785127756e+53,7.989752541206482e+65,1.797040466336254e+67,7.989752541206482e+65,1.7988841331707608e+67,3.259113326343651e+63,3.539205527427095e+63,True,True,True,True,True,True,3.259113326343651e+63,5.0340735696242975e+65,1.7688689369553505e+67
RECOMBINATION_WEIGHTED_AUDITOR,2,2,7,7.370790922423472e+49,2.5912385084501234e+65,4.249552014176634e+49,1.783414338704221e+49,2.6201296688316806e+65,7.80319098145521e+53,7.119118190765984e+49,2.457476752242854e+65,4.1781002172978005e+49,1.867184264959128e+49,2.488742974148515e+65,7.367325948563385e+53,1.530480904011282e+66,3.442329538090868e+67,1.530480904011282e+66,3.4458611829935337e+67,2.8891160381557253e+63,3.1266221905661082e+63,True,True,True,True,True,True,2.8891160381557253e+63,1.268467937128114e+66,3.4174421083493825e+67
RECOMBINATION_WEIGHTED_AUDITOR,2,2,8,3.3676557087192996e+49,1.1839162509803157e+65,2.0234594327486127e+49,7.329548778218101e+48,1.1971163922154283e+65,3.565215854241648e+53,3.2465184762809823e+49,1.120678638477413e+65,1.9894370671206614e+49,7.67382982794837e+48,1.1349369165927972e+65,3.359708207094939e+53,8.619428155923589e+65,1.93866594903749e+67,8.619428155923589e+65,1.9406549159975474e+67,1.320014123511264e+63,1.42582781153842e+63,True,True,True,True,True,True,1.320014123511264e+63,7.4223117637081605e+65,1.927316579871562e+67
RECOMBINATION_WEIGHTED_AUDITOR,2,2,9,1.5912026586829138e+49,5.593952734955212e+64,9.754058958829152e+48,3.269878636856017e+48,5.656322827521145e+64,1.6845489672117305e+53,1.5325138429655607e+49,5.290145549856373e+64,9.590054603276962e+48,3.423470253973397e+48,5.357451523157685e+64,1.5859448739673135e+53,4.289708809257497e+65,9.648334262265868e+66,4.289708809257497e+65,9.658232934121512e+66,6.237009256593302e+62,6.730597330131159e+62,True,True,True,True,True,True,6.237009256593302e+62,3.7240765265053826e+65,9.594759747034291e+66
RECOMBINATION_WEIGHTED_AUDITOR,2,2,10,1.4860022850064178e+48,5.224115546188161e+63,9.385020628313416e+47,2.7778556221504062e+47,5.2823621180897914e+63,1.5731771190942098e+52,1.4291216152385889e+48,4.933241802519802e+63,9.227221268427629e+47,2.908336103081932e+47,4.996006926450718e+63,1.4789478805474397e+52,4.3040019434115865e+64,9.68048211707514e+65,4.3040019434115865e+64,9.690413770900208e+65,5.82465719016304e+61,6.276512393091593e+61,True,True,True,True,True,True,5.82465719016304e+61,3.7757657316026076e+64,9.630522047810633e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,2,11,3.774544589590755e+46,1.3269600773309929e+62,2.3984692643170015e+46,6.909821590266054e+45,1.3417550938024888e+62,3.99597446333629e+50,3.628966340079837e+46,1.2526973392555075e+62,2.3581414984437274e+46,7.234387358572978e+45,1.2686352776120142e+62,3.755490099660311e+50,1.1171462560324096e+63,2.512664839808835e+64,1.1171462560324096e+63,2.5152426987486685e+64,1.4795016471495973e+60,1.593793835650673e+60,True,True,True,True,True,True,1.4795016471495973e+60,9.829707466521606e+62,2.499978487032715e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,12,4.5835883569012255e+49,1.6113834705517515e+65,2.349417091254144e+49,1.4022337999027922e+49,1.629349681740758e+65,4.852479972056362e+53,4.4491077446135356e+49,1.535805215987712e+65,2.3099140866485022e+49,1.4680990447091916e+49,1.55534510650473e+65,4.604225699941476e+53,2.0912378197879003e+65,1.795484121930588e+66,2.0912378197879003e+65,1.797326192039469e+66,1.7966211189006455e+63,1.9539890517018147e+63,True,True,True,True,True,True,1.7966211189006455e+63,4.618881380471423e+64,1.634391223865393e+66
RECOMBINATION_WEIGHTED_AUDITOR,2,2,13,2.9561072316435884e+49,1.0392343202192203e+65,1.576226803095123e+49,8.433365316561758e+48,1.0508213220801299e+65,3.129524298403443e+53,2.8647934065016584e+49,9.88909441844644e+64,1.5497241889386132e+49,8.829494457904426e+48,1.0014912341342753e+65,2.96467430873234e+53,4.0058806983379535e+65,3.439348275053429e+66,4.0058806983379535e+65,3.442876861340617e+66,1.1587001860909636e+63,1.2581792289631277e+63,True,True,True,True,True,True,1.1587001860909636e+63,2.9550593762578235e+65,3.3377947291326036e+66
RECOMBINATION_WEIGHTED_AUDITOR,2,2,14,5.624680860774856e+48,1.977384760683193e+64,2.973042526381838e+48,1.6307389043890266e+48,1.999431723967602e+64,5.954647123802984e+52,5.4528952578790457e+48,1.8823066241594794e+64,2.92305390875847e+48,1.7073374125410427e+48,1.906255016164308e+64,5.643010222850097e+52,2.256049114368468e+65,1.936986948502578e+66,2.256049114368468e+65,1.93897419289842e+66,2.204696328440918e+62,2.394839200482867e+62,True,True,True,True,True,True,2.204696328440918e+62,2.0561059419717076e+65,1.917924398340935e+66
RECOMBINATION_WEIGHTED_AUDITOR,2,2,15,6.848617745036066e+48,2.4076659095842852e+64,3.7562453161887185e+48,1.8493241341465208e+48,2.434510316886882e+64,7.250385038181011e+52,6.629215696095199e+48,2.2883653596154914e+64,3.693087958315684e+48,1.936189952692893e+48,2.3174799948077325e+64,6.860343023917537e+52,1.122788378179475e+65,9.639978228367674e+65,1.122788378179475e+65,9.64986832738211e+65,2.684440730259677e+62,2.9114635192241155e+62,True,True,True,True,True,True,2.684440730259677e+62,8.793373464907869e+64,9.40641729569342e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,2,16,6.824057497793821e+47,2.399031631512776e+63,3.790383971600181e+47,1.7950830030590495e+47,2.4257797704434227e+63,7.22438398865999e+51,6.601866052492244e+47,2.2789244272506412e+63,3.72665260774628e+47,1.879401025811392e+47,2.307918946439325e+63,6.832039836134902e+51,1.1265294630944609e+64,9.672098241214091e+64,1.1265294630944609e+64,9.682021293633596e+64,2.674813893064666e+61,2.899451918868395e+61,True,True,True,True,True,True,2.674813893064666e+61,8.839514860501187e+63,9.439443316589254e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,17,1.8035999228035783e+46,6.34064596729826e+61,1.0040079799096868e+46,4.7223219062883356e+45,6.411341358311672e+61,1.909406303868785e+50,1.7447087693665673e+46,6.022629664603524e+61,9.871266300638367e+45,4.944137190178732e+45,6.099254957346274e+61,1.805537967597275e+50,2.924018596071282e+62,2.510488721941835e+63,2.924018596071282e+62,2.5130643483018166e+63,7.069539101341149e+59,7.662529274274948e+59,True,True,True,True,True,True,7.069539101341149e+59,2.282884460240115e+62,2.4489509347187e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,1,0,2.402531952341492e+49,8.293395700408498e+64,1.3144273316683603e+49,7.257114524376695e+48,8.398911713971505e+64,2.4862961283177773e+53,1.4825659900093883e+49,4.236237808177136e+64,9.226499744525026e+48,3.965512729870766e+48,4.2904434652632103e+64,1.2648572754670655e+53,1.9427047006535542e+65,1.0445870633980244e+67,1.961737854909865e+65,8.062818293320634e+66,1.0551601356300739e+63,5.420565708607445e+62,True,True,True,True,True,True,5.420565708607445e+62,1.1218466835127144e+65,7.97882917618092e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,1,8.151402352725301e+48,2.8138150320334543e+64,5.184636523953901e+48,1.7372244188071597e+48,2.849614908924557e+64,8.435600654629978e+52,4.350295168583081e+48,1.2430397698361652e+64,3.0292680167788284e+48,8.416657910908885e+47,1.2589453423179628e+64,3.711472225514014e+52,3.7213573651359264e+65,2.000963790633856e+67,3.757816415628604e+65,1.544477049420193e+67,3.579987689110269e+62,1.5905572481797578e+62,True,True,True,True,True,True,1.5905572481797578e+62,3.4728549247361486e+65,1.5416274345112684e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,4.058315581289025e+48,1.4009061132344614e+64,2.6523302795208624e+48,7.938370055636916e+47,1.4187296964546933e+64,4.1998085841966817e+52,2.227589975422088e+48,6.365046101549693e+63,1.5829791443515384e+48,3.991514954738809e+47,6.4464913654703524e+63,1.9004775545621993e+52,2.0958100403106854e+65,1.126911390450508e+67,2.1163432051173286e+65,8.698252249380606e+66,1.782358322023194e+62,8.144526392065926e+61,True,True,True,True,True,True,8.144526392065926e+61,1.9744702354718592e+65,8.684064952416059e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,3,2.0340630377863288e+48,7.021463184078068e+63,1.3544538559033973e+48,3.7279513600286574e+47,7.110796532121118e+63,2.1049805604764802e+52,1.1342720596168965e+48,3.2410335972145267e+63,8.187020618472094e+47,1.9058395042196127e+47,3.282504912973982e+63,9.677088754453071e+51,1.0430407481582756e+65,5.60840189328101e+66,1.0532596740962403e+65,4.3289379091429536e+66,8.933334804304997e+61,4.1471315759455465e+61,True,True,True,True,True,True,4.1471315759455465e+61,9.821517087750291e+64,4.321827112610832e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,4,2.0298275073396552e+47,7.006842387896286e+62,1.3922459040832835e+47,3.3140643641233115e+46,7.095989717065532e+62,2.1005973584380328e+51,1.1265317610852232e+47,3.2189167096645527e+62,8.35315202253501e+46,1.6708341913570214e+46,3.2601050242147687e+62,9.611052078999507e+50,1.0465161172344701e+64,5.627088858810589e+65,1.0567690922153503e+64,4.343361753051992e+65,8.914732916924632e+60,4.118831455021606e+60,True,True,True,True,True,True,4.118831455021606e+60,9.85809195044695e+63,4.336265763334926e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5,5.16006444736996e+45,1.7812231908067476e+61,3.5515185410674274e+45,8.302119900525958e+44,1.8038855087702624e+61,5.339969878387108e+49,2.87218944798063e+45,8.20690452484068e+60,2.1358973690536784e+45,4.198039813023034e+44,8.31191766918139e+60,2.450420247246482e+49,2.716336046352788e+62,1.4605665456552913e+64,2.7429486565785303e+62,1.127362483756362e+64,2.2662317963514796e+59,1.0501314434070909e+59,True,True,True,True,True,True,1.0501314434070909e+59,2.562560105701504e+62,1.1255585982475918e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,6,8.058543986283113e+49,2.781760882816081e+65,4.350486436152876e+49,2.49252271251537e+49,2.817152938090352e+65,8.339504785127756e+53,4.0251450068814655e+49,1.1501323770039195e+65,2.47201594486308e+49,1.1095961722269627e+49,1.1648491337240275e+65,3.4340690269926597e+53,7.972004895826807e+65,2.328175031666876e+67,7.989752541206482e+65,1.797040466336254e+67,3.539205527427095e+63,1.4716756720108017e+63,True,True,True,True,True,True,1.4716756720108017e+63,5.17259960311613e+65,1.7688689369553505e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,1,7,7.119118190765984e+49,2.457476752242854e+65,4.1781002172978005e+49,1.867184264959128e+49,2.488742974148515e+65,7.367325948563385e+53,3.97546838412804e+49,1.135937933794732e+65,2.5836524292595443e+49,9.53756958814394e+48,1.150473062580818e+65,3.3916872118601646e+53,1.5270812452352848e+66,4.459746918049046e+67,1.530480904011282e+66,3.442329538090868e+67,3.1266221905661082e+63,1.453512878608614e+63,True,True,True,True,True,True,1.453512878608614e+63,1.2816066065964304e+66,3.4174421083493825e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,1,8,3.2465184762809823e+49,1.120678638477413e+65,1.9894370671206614e+49,7.67382982794837e+48,1.1349369165927972e+65,3.359708207094939e+53,1.8540552698034866e+49,5.297719686893567e+64,1.2438708824220208e+49,4.058850415832185e+48,5.365507754912692e+64,1.5817948832848527e+53,8.60028181146574e+65,2.5116594433145607e+67,8.619428155923589e+65,1.93866594903749e+67,1.42582781153842e+63,6.778806801912508e+62,True,True,True,True,True,True,6.778806801912508e+62,7.484491239330792e+65,1.927316579871562e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,1,9,1.5325138429655607e+49,5.290145549856373e+64,9.590054603276962e+48,3.423470253973397e+48,5.357451523157685e+64,1.5859448739673135e+53,8.747372563720238e+48,2.4994469471411768e+64,5.983101292750285e+48,1.8003935908773994e+48,2.5314291375319165e+64,7.46285690013196e+52,4.280180074752127e+65,1.250000283654173e+67,4.289708809257497e+65,9.648334262265868e+66,6.730597330131159e+62,3.198219039073968e+62,True,True,True,True,True,True,3.198219039073968e+62,3.753963656941729e+65,9.594759747034291e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,10,1.4291216152385889e+48,4.933241802519802e+63,9.227221268427629e+47,2.908336103081932e+47,4.996006926450718e+63,1.4789478805474397e+52,8.40126674278827e+47,2.4005517496159106e+63,5.8907290587248015e+47,1.5847975902365209e+47,2.4312685060515115e+63,7.16757529470101e+51,4.294441459552901e+64,1.2541652334308013e+66,4.3040019434115865e+64,9.68048211707514e+65,6.276512393091593e+61,3.071675643560085e+61,True,True,True,True,True,True,3.071675643560085e+61,3.8044012507665146e+64,9.630522047810633e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,11,3.628966340079837e+46,1.2526973392555075e+62,2.3581414984437274e+46,7.234387358572978e+45,1.2686352776120142e+62,3.755490099660311e+50,2.1302670388675593e+46,6.086958578826668e+61,1.50188790229151e+46,3.9364386762026996e+45,6.164845516331481e+61,1.8174460907350566e+50,1.1146647379269312e+63,3.2553098567205936e+64,1.1171462560324096e+63,2.512664839808835e+64,1.593793835650673e+60,7.78869375048131e+59,True,True,True,True,True,True,7.78869375048131e+59,9.90282728271208e+62,2.499978487032715e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,12,4.4491077446135356e+49,1.535805215987712e+65,2.3099140866485022e+49,1.4680990447091916e+49,1.55534510650473e+65,4.604225699941476e+53,3.038542143963901e+49,8.682235528630986e+64,1.7726416220800787e+49,9.310819313581903e+48,8.793330869146826e+64,2.5923447344031524e+53,2.128018619423888e+65,2.326158692995698e+66,2.0912378197879003e+65,1.795484121930588e+66,1.9539890517018147e+63,1.1109534051583987e+63,True,True,True,True,True,True,1.1109534051583987e+63,5.358927132831702e+64,1.6399496112801148e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,13,2.8647934065016584e+49,9.88909441844644e+64,1.5497241889386132e+49,8.829494457904426e+48,1.0014912341342753e+65,2.96467430873234e+53,1.698460814083494e+49,4.8531289432062635e+64,1.0186023282234771e+49,4.927041766910175e+48,4.9152281584066343e+64,1.4490488330813638e+53,4.076336336590602e+65,4.455884510776301e+66,4.0058806983379535e+65,3.439348275053429e+66,1.2581792289631277e+63,6.209921520037078e+62,True,True,True,True,True,True,6.209921520037078e+62,3.0043894642036783e+65,3.3391991516400018e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,14,5.4528952578790457e+48,1.8823066241594794e+64,2.92305390875847e+48,1.7073374125410427e+48,1.906255016164308e+64,5.643010222850097e+52,4.132474189760629e+48,1.1808002828844932e+64,2.4513518991991385e+48,1.225762740473364e+48,1.1959094571375597e+64,3.5256373610496064e+52,2.295728623632961e+65,2.509484196180862e+66,2.256049114368468e+65,1.936986948502578e+66,2.394839200482867e+62,1.5109174253066476e+62,True,True,True,True,True,True,1.5109174253066476e+62,2.065423612752037e+65,1.917924398340935e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,1,15,6.629215696095199e+48,2.2883653596154914e+64,3.693087958315684e+48,1.936189952692893e+48,2.3174799948077325e+64,6.860343023917537e+52,4.1252778888252416e+48,1.1787440343055467e+64,2.521965489219717e+48,1.1487458137818502e+48,1.1938268974046129e+64,3.519497807292193e+52,1.1425360386228115e+65,1.2489177087289013e+66,1.122788378179475e+65,9.639978228367674e+65,2.9114635192241155e+62,1.5082863099066196e+62,True,True,True,True,True,True,1.5082863099066196e+62,8.910403786987018e+64,9.408230228886901e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,16,6.601866052492244e+47,2.2789244272506412e+63,3.72665260774628e+47,1.879401025811392e+47,2.307918946439325e+63,6.832039836134902e+51,4.1643167199571925e+47,1.189898868123579e+63,2.5802608244258577e+47,1.125187599941571e+47,1.205124465205998e+63,3.552803946725935e+51,1.146342921934028e+64,1.2530790514101996e+65,1.1265294630944609e+64,9.672098241214091e+64,2.899451918868395e+61,1.522559708241917e+61,True,True,True,True,True,True,1.522559708241917e+61,8.957375684505284e+63,9.441306346570159e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,17,1.7447087693665673e+46,6.022629664603524e+61,9.871266300638367e+45,4.944137190178732e+45,6.099254957346274e+61,1.805537967597275e+50,1.1048633378343188e+46,3.157002033058163e+61,6.840987117265117e+45,2.9901914160535005e+45,3.197398105557602e+61,9.42618703433035e+49,2.9754463873518098e+62,3.2524905639006382e+63,2.924018596071282e+62,2.510488721941835e+63,7.662529274274948e+59,4.03960724994394e+59,True,True,True,True,True,True,4.03960724994394e+59,2.3140931003366546e+62,2.4494961723683724e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,2,0,1.4825659900093883e+49,4.236237808177136e+64,9.226499744525026e+48,3.965512729870766e+48,4.2904434652632103e+64,1.2648572754670655e+53,1.6937051127498743e+49,4.849074553495161e+64,1.0509774740924075e+49,4.455363663514177e+48,4.9094501163940827e+64,1.4461961164773631e+53,1.9427047006535542e+65,1.0444460049208522e+67,1.9427047006535542e+65,1.0445870633980244e+67,5.420565708607445e+62,6.037556289892151e+62,True,True,True,True,True,True,5.420565708607445e+62,1.451759689014146e+65,1.0395365548044582e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,1,4.350295168583081e+48,1.2430397698361652e+64,3.0292680167788284e+48,8.416657910908885e+47,1.2589453423179628e+64,3.711472225514014e+52,4.975509601847906e+48,1.4244874635715007e+64,3.4505961488941965e+48,9.456348870607372e+47,1.4422236793188118e+64,4.24841526988465e+52,3.7213573651359264e+65,2.0006935853871384e+67,3.7213573651359264e+65,2.000963790633856e+67,1.5905572481797578e+62,1.773621574731108e+62,True,True,True,True,True,True,1.5905572481797578e+62,3.5771349972040454e+65,1.9992513617078197e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,2.227589975422088e+48,6.365046101549693e+63,1.5829791443515384e+48,3.991514954738809e+47,6.4464913654703524e+63,1.9004775545621993e+52,2.5482945142998048e+48,7.295762403432825e+63,1.8031490475667802e+48,4.484577885164486e+47,7.386601543360373e+63,2.1759003987639213e+52,2.0958100403106854e+65,1.1267592150979548e+67,2.0958100403106854e+65,1.126911390450508e+67,8.144526392065926e+61,9.083913992754775e+61,True,True,True,True,True,True,8.144526392065926e+61,2.0219440248770817e+65,1.1260205549436187e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,3,1.1342720596168965e+48,3.2410335972145267e+63,8.187020618472094e+47,1.9058395042196127e+47,3.282504912973982e+63,9.677088754453071e+51,1.2977953338921481e+48,3.715585600969095e+63,9.325718840506192e+47,2.1412636029708875e+47,3.761848154716788e+63,1.1081424728121733e+52,1.0430407481582756e+65,5.607644548433314e+66,1.0430407481582756e+65,5.60840189328101e+66,4.1471315759455465e+61,4.626255374769258e+61,True,True,True,True,True,True,4.1471315759455465e+61,1.0054222666111077e+65,5.6038827002785974e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,2,4,1.1265317610852232e+47,3.2189167096645527e+62,8.35315202253501e+46,1.6708341913570214e+46,3.2601050242147687e+62,9.611052078999507e+50,1.289330047336292e+47,3.691349501475128e+62,9.514956761975939e+46,1.8772286085112935e+46,3.7373102928693487e+62,1.1009142579064099e+51,1.0465161172344701e+64,5.626328990520862e+65,1.0465161172344701e+64,5.627088858810589e+65,4.118831455021606e+60,4.5960791394220575e+60,True,True,True,True,True,True,4.118831455021606e+60,1.0091430143057767e+64,5.622591680227993e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5,2.87218944798063e+45,8.20690452484068e+60,2.1358973690536784e+45,4.198039813023034e+44,8.31191766918139e+60,2.450420247246482e+49,3.2873666423029623e+45,9.411724516388248e+60,2.43297033978752e+45,4.716614298080517e+44,9.528909385224089e+60,2.806968483325271e+49,2.716336046352788e+62,1.4603693143282362e+64,2.716336046352788e+62,1.4605665456552913e+64,1.0501314434070909e+59,1.171848688358402e+59,True,True,True,True,True,True,1.0501314434070909e+59,2.621046952500547e+62,1.459416423389714e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,6,4.0251450068814655e+49,1.1501323770039195e+65,2.47201594486308e+49,1.1095961722269627e+49,1.1648491337240275e+65,3.4340690269926597e+53,4.59780418684246e+49,1.3163504742672287e+65,2.815838232900864e+49,1.2466621099651643e+49,1.3327402822562324e+65,3.925905701813213e+53,7.972004895826807e+65,2.3278606406160344e+67,7.972004895826807e+65,2.328175031666876e+67,1.4716756720108017e+63,1.6389807989003709e+63,True,True,True,True,True,True,1.4716756720108017e+63,6.639264613570575e+65,2.314533237793472e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,7,3.97546838412804e+49,1.135937933794732e+65,2.5836524292595443e+49,9.53756958814394e+48,1.150473062580818e+65,3.3916872118601646e+53,4.5435629469012755e+49,1.300821217469876e+65,2.943001765807438e+49,1.0715724264649875e+49,1.3170176715291354e+65,3.879590986243573e+53,1.5270812452352848e+66,4.459144684754306e+67,1.5270812452352848e+66,4.459746918049046e+67,1.453512878608614e+63,1.6196454059259441e+63,True,True,True,True,True,True,1.453512878608614e+63,1.3953794780823712e+66,4.4459745080390145e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,8,1.8540552698034866e+49,5.297719686893567e+64,1.2438708824220208e+49,4.058850415832185e+48,5.365507754912692e+64,1.5817948832848527e+53,2.1196851775010934e+49,6.068654677999631e+64,1.4168756454805383e+49,4.5602311454255524e+48,6.144215166538485e+64,1.8099257354662178e+53,8.60028181146574e+65,2.5113202749784175e+67,8.60028181146574e+65,2.5116594433145607e+67,6.778806801912508e+62,7.556048853885408e+62,True,True,True,True,True,True,6.778806801912508e+62,7.985860294811891e+65,2.505176059811879e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,9,8.747372563720238e+48,2.4994469471411768e+64,5.983101292750285e+48,1.8003935908773994e+48,2.5314291375319165e+64,7.46285690013196e+52,1.0002623002383871e+49,2.863749085005446e+64,6.81526565654008e+48,2.02279219138464e+48,2.899405468734142e+64,8.540893235628431e+52,4.280180074752127e+65,1.2498314866791236e+67,4.280180074752127e+65,1.250000283654173e+67,3.198219039073968e+62,3.565638372869593e+62,True,True,True,True,True,True,3.198219039073968e+62,3.9902395278787124e+65,1.2469320812103895e+67
RECOMBINATION_WEIGHTED_AUDITOR,3,2,10,8.40126674278827e+47,2.4005517496159106e+63,5.8907290587248015e+47,1.5847975902365209e+47,2.4312685060515115e+63,7.16757529470101e+51,9.609392799572633e+47,2.7511673518711664e+63,6.710045757466262e+47,1.7805640981499816e+47,2.785421986578449e+63,8.205127589114026e+51,4.294441459552901e+64,1.2539958740311413e+66,4.294441459552901e+64,1.2541652334308013e+66,3.071675643560085e+61,3.425463470728274e+61,True,True,True,True,True,True,3.071675643560085e+61,4.015899260895056e+64,1.2512104520445628e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,2,11,2.1302670388675593e+46,6.086958578826668e+61,1.50188790229151e+46,3.9364386762026996e+45,6.164845516331481e+61,1.8174460907350566e+50,2.436749978485625e+46,6.976410607109919e+61,1.7107791661262653e+46,4.4226981569107034e+45,7.063273515232187e+61,2.080656384150996e+50,1.1146647379269312e+63,3.2548702676550176e+64,1.1146647379269312e+63,3.2553098567205936e+64,7.78869375048131e+59,8.686290812226784e+59,True,True,True,True,True,True,7.78869375048131e+59,1.0440320027746093e+63,3.247806994139785e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,12,3.038542143963901e+49,8.682235528630986e+64,1.7726416220800787e+49,9.310819313581903e+48,8.793330869146826e+64,2.5923447344031524e+53,3.469191266322857e+49,9.932288073111658e+64,2.0191908806482075e+49,1.0460964034940972e+49,1.005595445041166e+65,2.9622222303666314e+53,2.128018619423888e+65,2.3258445742262895e+66,2.128018619423888e+65,2.326158692995698e+66,1.1109534051583987e+63,1.2366637730000151e+63,True,True,True,True,True,True,1.1109534051583987e+63,1.122423174382722e+65,2.225285029722173e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,2,13,1.698460814083494e+49,4.8531289432062635e+64,1.0186023282234771e+49,4.927041766910175e+48,4.9152281584066343e+64,1.4490488330813638e+53,1.939670265786456e+49,5.553272324203768e+64,1.1602754366911531e+49,5.53566823567444e+48,5.622415815153633e+64,1.656217239063887e+53,4.076336336590602e+65,4.455282799051574e+66,4.076336336590602e+65,4.455884510776301e+66,6.209921520037078e+62,6.914349094986494e+62,True,True,True,True,True,True,6.209921520037078e+62,3.514094755075239e+65,4.399058640900038e+66
RECOMBINATION_WEIGHTED_AUDITOR,3,2,14,4.132474189760629e+48,1.1808002828844932e+64,2.4513518991991385e+48,1.225762740473364e+48,1.1959094571375597e+64,3.5256373610496064e+52,4.7188786429688216e+48,1.3510140682931923e+64,2.7923001121424338e+48,1.3771784750196901e+48,1.3678354708015894e+64,4.029286985211637e+52,2.295728623632961e+65,2.5091453215847615e+66,2.295728623632961e+65,2.509484196180862e+66,1.5109174253066476e+62,1.682140250839706e+62,True,True,True,True,True,True,1.5109174253066476e+62,2.158945076552802e+65,2.4954669668767457e+66
