shape_lane,interval_index,substep,macro_index,z_mid,state_rows,M,I,N,U,C_old,C_local,B_old,B_local,R_rec,Q_coll,J_G1,J_G2a,kappa_G1,kappa_G2a,S_plus,S_minus,S_net,local_budget_violation_nodes,old_local_budget_mismatch_nodes,gamma_M_weight,recomb_down_M_weight,coll_up_M_weight,max_current_gamma_resid,max_old_capacity_rel_violation,max_local_budget_rel_violation,min_local_budget_slack,min_old_capacity_slack,x_mass_weighted,T_mass_weighted_K,gamma_mass_weighted_Myr_inv,recombination_down_mass_weighted_Myr_inv,collisional_up_mass_weighted_Myr_inv,old_to_local_budget_ratio,local_budget_to_J_ratio,M_sink_H_cMpc3,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,volume_filling_macro,mass_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,old_capacity_relative_residual,transfer_relative_residual,mass_cap_slack_cosmic,mass_cap_slack_volume,endpoint_state_cone_pass
RECOMBINATION_WEIGHTED_AUDITOR,2,2,10,5.75,2560,4.996006926450717e+63,4.933241802519802e+63,6.276512393091532e+61,1.4789478805474394e+52,1.4291216152385889e+48,2.330945370542951e+47,4.907038968145042e+62,8.003545425321965e+61,5.029795468538043e+46,7.336712920926077e+46,9.227221268427629e+47,2.9083361030819325e+47,0.00028271377057010043,8.63217264274012e-05,0.0,7.434075194533958e+47,-7.434075194533958e+47,1600,2560,8.881406296044295e+49,5.11550785890852e+46,2.438979182995447e+48,6.607634380529859e-16,8.039558559170726e-16,0.8368966401677662,-3.503216407804615e+46,-5.070602400912918e+30,0.987436942171034,14294.049963317242,0.5609997573145122,0.00032312435347838376,0.015405969326783392,6.131081548709575,0.1920756747452961,4.996006926450717e+63,4.3040019434115865e+64,9.68048211707514e+65,0.0002827137705701,8.632172642740109e-05,9.227221268427616e+47,2.9083361030819293e+47,1.4291216152385889e+48,-7.434075194533958e+47,0.005160907138745,0.0,1.4067877824446124e-15,1.1158220444828846e-15,1.5339927309507133e-15,1.2560014927381538e-15,0.0,0.0,3.8044012507665146e+64,9.630522047810633e+65,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,11,5.75,2560,1.268635277612014e+62,1.252697339255508e+62,1.5937938356506252e+60,3.755490099660311e+50,3.628966340079837e+46,5.918966027851408e+45,1.2460436575151464e+61,2.0323390703837752e+60,1.2772151969560237e+45,1.8630103941451344e+45,2.3581414984437274e+46,7.234387358572979e+45,7.2251337121839035e-06,2.147223650577477e-06,0.0,1.88773358144767e+46,-1.88773358144767e+46,1600,2560,2.2552734662511407e+48,1.2989801311831445e+45,6.193296123205184e+46,5.851933284239507e-16,7.469525462366696e-16,0.8368966401677643,-8.895712086627311e+44,-3.1691265005705735e+29,0.9874369421710341,14294.049963317242,0.5610045628916618,0.0003231243534783838,0.01540596932678337,6.131081548709541,0.1920756747452973,1.268635277612014e+62,1.1171462560324096e+63,2.512664839808835e+64,7.225133712183902e-06,2.147223650577477e-06,2.358141498443727e+46,7.234387358572978e+45,3.628966340079837e+46,-1.88773358144767e+46,0.005048963385457,0.0,2.1502536655494585e-16,1.7522570155522887e-16,2.34468448888615e-16,0.0,0.0,0.0,9.902827282712083e+62,2.499978487032715e+64,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,12,5.75,2560,1.5553451065047305e+65,1.5358052159877121e+65,1.953989051701836e+63,4.604225699941478e+53,4.4491077446135367e+49,9.792825366222596e+48,1.527647811320083e+64,3.362469307573313e+63,4.102045228028051e+48,5.983449707834312e+48,2.3099140866485024e+49,1.468099044709192e+49,0.007077369254858917,0.0043574346160136935,0.0,2.3143587760037222e+49,-2.3143587760037222e+49,1553,2560,2.680744663351802e+51,4.17194789188413e+48,1.9891073069367246e+50,7.975378853607587e-16,8.338824049550505e-16,0.7798923755425269,-9.359534922354807e+47,-1.6225927682921336e+32,0.9874369421710338,14294.049963317242,0.5439170215946767,0.0008464787798046298,0.040358536820455454,4.543231986919112,0.25920569954989475,1.5553451065047303e+65,2.0912378197879003e+65,1.795484121930588e+66,0.0070773692548589,0.0043574346160137,2.3099140866484967e+49,1.4680990447091942e+49,4.4491077446135367e+49,-2.314358776003722e+49,0.0866253890807094,1.5034622283825166e-16,2.4726142748777603e-15,1.5915367527560108e-15,2.4510851610375495e-15,1.5924263965789846e-15,0.0,1.1217571174294189e-16,5.358927132831697e+64,1.6399496112801148e+66,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,13,5.75,2560,1.0014912341342754e+65,9.889094418446439e+64,1.2581792289631493e+63,2.9646743087323396e+53,2.864793406501659e+49,6.305628712665295e+48,9.836568652725698e+63,2.16510375896436e+63,2.6413188434588316e+48,3.852760655637245e+48,1.5497241889386137e+49,8.829494457904426e+48,0.0047482156984543,0.0026206641119635036,0.0,1.4902223417272243e+49,-1.4902223417272243e+49,1556,2560,1.7267286980750184e+51,2.6863293718629246e+48,1.2807919755675822e+50,6.215861918803219e-16,7.333460538262104e-16,0.7798923755425278,-6.026631736654686e+47,-1.6225927682921336e+32,0.987436942171034,14294.049963317242,0.5441027510288347,0.0008464787798046298,0.04035853682045546,4.543231986919118,0.25920569954989453,1.0014912341342753e+65,4.0058806983379535e+65,3.439348275053429e+66,0.0047482156984543,0.0026206641119635,1.5497241889386135e+49,8.829494457904414e+48,2.8647934065016595e+49,-1.4902223417272243e+49,0.0291186339399931,1.1674603531357132e-16,1.675232565767385e-16,1.3231412044485391e-15,0.0,1.3238808194134308e-15,1.8124507152072083e-16,0.0,3.004389464203678e+65,3.3391991516400018e+66,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,14,5.75,2560,1.9062550161643078e+64,1.882306624159479e+64,2.3948392004828675e+62,5.643010222850096e+52,5.4528952578790457e+48,1.2002238216272052e+48,1.8723087828434157e+63,4.121094384425368e+62,5.027530070180958e+47,7.333408496817884e+47,2.92305390875847e+48,1.7073374125410433e+48,0.0008955974589581939,0.0005067513100993965,0.0,2.836513907756049e+48,-2.836513907756049e+48,1568,2560,3.289394858724511e+50,5.113203856057554e+47,2.437880677207556e+49,5.946772798403432e-16,7.330777338721636e-16,0.7798923755425285,-1.1471190747369842e+47,-3.0423614405477506e+31,0.9874369421710341,14294.049963317246,0.5445515228206865,0.0008464787798046302,0.040358536820455475,4.543231986919135,0.2592056995498955,1.9062550161643078e+64,2.256049114368468e+65,1.936986948502578e+66,0.0008955974589582,0.0005067513100994,2.923053908758491e+48,1.707337412541055e+48,5.452895257879045e+48,-2.8365139077560488e+48,0.0098413415621513,0.0,7.1053042750623134e-15,6.842623986266358e-15,6.900368375716674e-15,6.846448904637419e-15,1.190261460421491e-16,1.144075312908131e-16,2.065423612752037e+65,1.917924398340935e+66,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,15,5.75,2560,2.3174799948077325e+64,2.288365359615491e+64,2.9114635192241544e+62,6.860343023917536e+52,6.629215696095199e+48,1.4591409188837496e+48,2.2762107438664076e+63,5.010113395970269e+62,6.112089023840459e+47,8.915400794236523e+47,3.693087958315683e+48,1.936189952692893e+48,0.001131528974291598,0.0005746765624190007,0.0,3.4484180660390444e+48,-3.4484180660390444e+48,1557,2560,3.996093259734179e+50,6.21624470246942e+47,2.963790075960044e+49,6.078823929825873e-16,8.351269577171278e-16,0.779892375542528,-1.3945802029753993e+47,-4.056481920730334e+31,0.987436942171034,14294.04996331724,0.5441562081913448,0.0008464787798046301,0.04035853682045541,4.543231986919114,0.259205699549895,2.3174799948077325e+64,1.122788378179475e+65,9.639978228367674e+65,0.0011315289742916,0.000574676562419,3.693087958315689e+48,1.936189952692891e+48,6.6292156960952e+48,-3.4484180660390444e+48,0.0240403032030514,0.0,1.5816937023389351e-15,1.0056406496906348e-15,1.7247140416317624e-15,1.1319781352367092e-15,1.9581112972358256e-16,0.0,8.910403786987018e+64,9.408230228886901e+65,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,16,5.75,2560,2.307918946439325e+63,2.2789244272506416e+63,2.899451918868377e+61,6.832039836134902e+51,6.6018660524922445e+47,1.453121053800546e+47,2.26681995686175e+62,4.989443557776461e+61,6.086872849841165e+46,8.878619213205269e+46,3.72665260774628e+47,1.8794010258113917e+47,0.00011418128813550002,5.578211576906515e-05,0.0,3.4341911937476947e+47,-3.4341911937476947e+47,1557,2560,3.9796181396621123e+49,6.190598821424781e+46,2.9515625959673194e+48,7.241308785106715e-16,7.65201746327185e-16,0.779892375542525,-1.3888266910554906e+46,-1.2676506002282294e+30,0.987436942171034,14294.049963317244,0.5441577469518935,0.0008464787798046298,0.04035853682045546,4.54323198691911,0.2592056995498948,2.307918946439325e+63,1.1265294630944609e+64,9.672098241214091e+64,0.0001141812881355,5.578211576906496e-05,3.72665260774628e+47,1.8794010258113856e+47,6.6018660524922445e+47,-3.4341911937476947e+47,0.0238616160514683,0.0,0.0,3.237586229617253e-15,2.373861317799444e-16,3.401365788462689e-15,0.0,0.0,8.957375684505284e+63,9.441306346570159e+64,True
RECOMBINATION_WEIGHTED_AUDITOR,2,2,17,5.75,2560,6.099254957346275e+61,6.022629664603525e+61,7.662529274274912e+59,1.8055379675972748e+50,1.7447087693665673e+46,3.840237025954069e+45,5.990640564145989e+60,1.3185856635527857e+60,1.608608892500645e+45,2.346397924159314e+45,9.871266300638369e+45,4.944137190178732e+45,3.0244673179177813e-06,1.467459202868222e-06,0.0,9.075711993792832e+45,-9.075711993792832e+45,1557,2560,1.0517030733913781e+48,1.63602108335609e+45,7.800244814986093e+46,7.957374862789355e-16,6.916210288151131e-16,0.7798923755425292,-3.670323038590184e+44,-7.922816251426434e+28,0.9874369421710338,14294.04996331724,0.5441521159708342,0.0008464787798046298,0.04035853682045546,4.543231986919119,0.25920569955008843,6.099254957346274e+61,2.924018596071282e+62,2.510488721941835e+63,3.0244673179177783e-06,1.4674592028682263e-06,9.87126630063836e+45,4.944137190178746e+45,1.7447087693665673e+46,-9.075711993792832e+45,0.0242950900517432,1.872028898856776e-16,8.989276483224607e-16,2.820341763616474e-15,9.802107292834178e-16,2.8860527965572394e-15,0.0,0.0,2.3140931003366546e+62,2.4494961723683724e+63,True
RECOMBINATION_WEIGHTED_AUDITOR,3,1,0,5.65,2560,4.2904434652632103e+64,4.2362378081771365e+64,5.420565708607442e+62,1.2648572754670658e+53,1.4825659900093886e+49,1.7452905017531298e+48,5.2832466562065395e+63,6.219487206392657e+62,2.2419052495159815e+47,3.285822955633697e+47,9.226499744525026e+48,3.965512729870766e+48,0.0018783645213248032,0.0010016912948304989,0.0,1.3287316085653082e+50,-1.3287316085653082e+50,1654,2560,9.8425728342304e+50,2.2804635221971992e+47,1.0811770134704087e+49,6.569909504570885e-16,1.0814149167508315e-15,0.8822790679461119,-3.908670557115852e+47,-1.2169445762191002e+32,0.9873659547025989,14235.240136797858,0.7239530808138829,0.00016773547124149173,0.00795240678417857,8.494666008439072,0.1322990336114783,4.2904434652632103e+64,1.9427047006535542e+65,1.0445870633980244e+67,0.0018783645213248,0.0010016912948305,9.226499744525011e+48,3.96551272987077e+48,1.4825659900093888e+49,-1.328731608565308e+50,0.0041073105494016,0.0,1.6882773540255887e-15,9.820224796070765e-16,1.7316162440943372e-15,1.0823715630562274e-15,1.7511182954162958e-16,1.5630837183563914e-16,1.513660354127233e+65,1.0402966199327612e+67,True
RECOMBINATION_WEIGHTED_AUDITOR,3,1,1,5.65,2560,1.2589453423179628e+64,1.2430397698361652e+64,1.5905572481797647e+62,3.711472225514014e+52,4.350295168583081e+48,5.121208019551693e+47,1.5502637021089682e+63,1.8249848794159408e+62,6.578425271531185e+46,9.641594252828045e+46,3.029268016778828e+48,8.416657910908883e+47,0.000616709448420801,0.00021260536871850044,0.0,3.8988987579896383e+49,-3.8988987579896383e+49,1682,2560,2.8896684986080723e+50,6.691566857460155e+46,3.1724990116990424e+48,6.650552047921185e-16,8.387914361531912e-16,0.8822790679461077,-1.1469216719382852e+47,-2.028240960365167e+31,0.9873659547025987,14235.240136797855,0.7243444139026223,0.00016773547124149173,0.007952406784178563,8.494666008438967,0.13229903361147985,1.2589453423179628e+64,3.7213573651359264e+65,2.000963790633856e+67,0.0006167094484208,0.0002126053687185,3.0292680167788226e+48,8.416657910908867e+47,4.3502951685830815e+48,-3.8988987579896383e+49,0.0006291694773343,0.0,1.714043402490367e-15,1.927834997533975e-15,1.7580437193913686e-15,2.0398396880015563e-15,1.491938091934688e-16,0.0,3.59546283090413e+65,1.999704845291538e+67,True
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65,2560,6.4464913654703524e+63,6.365046101549693e+63,8.144526392065966e+61,1.900477554562199e+52,2.227589975422088e+48,2.622339681406084e+47,7.93820131336847e+62,9.34492457441215e+61,3.3685149216436056e+46,4.937025620650558e+46,1.5829791443515384e+48,3.991514954738809e+47,0.0003222686766464,0.00010082594750559992,0.0,1.9964502296776688e+49,-1.9964502296776688e+49,1683,2560,1.4797087485225955e+50,3.4264496255779173e+46,1.624493677241455e+48,8.100909728938693e-16,7.771386014351658e-16,0.8822790679461071,-5.872868667521229e+46,-1.0141204801825835e+31,0.9873659547025986,14235.240136797858,0.724363908288111,0.0001677354712414917,0.007952406784178561,8.494666008438948,0.13229903361148043,6.4464913654703524e+63,2.0958100403106854e+65,1.126911390450508e+67,0.0003222686766464,0.0001008259475056,1.5829791443515384e+48,3.991514954738812e+47,2.227589975422088e+48,-1.9964502296776688e+49,0.0005720495346926,0.0,0.0,8.130210141719533e-16,0.0,8.064904416781849e-16,0.0,0.0,2.031345126655982e+65,1.126266741313961e+67,True
RECOMBINATION_WEIGHTED_AUDITOR,3,1,3,5.65,2560,3.282504912973982e+63,3.2410335972145263e+63,4.147131575945571e+61,9.677088754453071e+51,1.1342720596168965e+48,1.335275640607949e+47,4.0420723978441748e+62,4.7583653010354814e+61,1.715222460228107e+46,2.5138963098698563e+46,8.187020618472095e+47,1.9058395042196135e+47,0.00016667435637460039,4.814163944906061e-05,0.0,1.0165774397103896e+49,-1.0165774397103896e+49,1682,2560,7.534364970067488e+49,1.7447223756882737e+46,8.271799610564098e+47,5.807600284882812e-16,8.927342194271947e-16,0.8822790679461086,-2.9904205499517765e+46,-1.0141204801825835e+31,0.9873659547025986,14235.240136797856,0.7243446157220919,0.00016773547124149173,0.007952406784178563,8.494666008439008,0.13229903361147927,3.282504912973982e+63,1.0430407481582756e+65,5.60840189328101e+66,0.0001666743563746,4.8141639449060656e-05,8.187020618472076e+47,1.9058395042196155e+47,1.1342720596168965e+48,-1.0165774397103896e+49,0.0005852834685236,0.0,2.3782904828129535e-15,1.0642244301655775e-15,2.2767195183707e-15,9.852976672394224e-16,0.0,0.0,1.0102156990285357e+65,5.605119388368036e+66,True
